TimeStamp;2025-07-07 12-02-27;2025-07-07 12-02-45;2025-07-07 12-03-03;2025-07-07 12-03-22;2025-07-07 12-03-40;2025-07-07 12-03-58;2025-07-07 12-04-16;2025-07-07 12-04-34;2025-07-07 12-04-53;2025-07-07 12-05-11;2025-07-07 12-05-29;2025-07-07 12-05-47;2025-07-07 12-06-06;2025-07-07 12-06-24;2025-07-07 12-06-42;2025-07-07 12-07-00;2025-07-07 12-07-19;2025-07-07 12-07-37;2025-07-07 12-07-55;2025-07-07 12-08-13;2025-07-07 12-08-32;2025-07-07 12-08-50;2025-07-07 12-09-08;2025-07-07 12-09-26;2025-07-07 12-09-45;2025-07-07 12-10-03;2025-07-07 12-10-21;2025-07-07 12-10-39;2025-07-07 12-10-58;2025-07-07 12-11-16;2025-07-07 12-11-34;2025-07-07 12-11-52;2025-07-07 12-12-11;2025-07-07 12-12-29;2025-07-07 12-12-47;2025-07-07 12-13-05;2025-07-07 12-13-23;2025-07-07 12-13-42;2025-07-07 12-14-00;2025-07-07 12-14-17;2025-07-07 12-14-36;2025-07-07 12-14-54;2025-07-07 12-15-12;2025-07-07 12-15-30;2025-07-07 12-15-49;2025-07-07 12-16-07;2025-07-07 12-16-25;2025-07-07 12-16-43;2025-07-07 12-17-02;2025-07-07 12-17-20;2025-07-07 12-17-39;2025-07-07 12-17-58;2025-07-07 12-18-16;2025-07-07 12-18-34;2025-07-07 12-18-52;2025-07-07 12-19-11;2025-07-07 12-19-29;2025-07-07 12-19-47;2025-07-07 12-20-06;2025-07-07 12-20-24;2025-07-07 12-20-42;2025-07-07 12-21-00;2025-07-07 12-21-18;2025-07-07 12-21-37
0.010;0.452300;0.018400;0.101100;0.069500;0.127300;0.088600;0.054400;0.145700;0.437900;0.000000;0.106300;0.073500;0.118800;0.092500;0.038100;0.144400;0.433900;0.015700;0.109600;0.067500;0.135200;0.085300;0.044000;0.150300;0.424700;0.013800;0.110900;0.072800;0.118800;0.085900;0.049200;0.149700;0.433900;0.015100;0.105700;0.055800;0.103700;0.086600;0.060300;0.147100;0.417500;0.002600;0.125400;0.066900;0.126000;0.101700;0.057100;0.142500;0.432000;0.015100;0.122700;0.085300;0.110900;0.082000;0.055800;0.138500;0.433300;0.015100;0.099100;0.069500;0.125400;0.087900;0.053800;0.145100
0.020;0.451000;0.014400;0.101100;0.069500;0.127300;0.091200;0.052500;0.143100;0.440500;0.001300;0.112200;0.078700;0.118800;0.088600;0.044600;0.141100;0.432000;0.015700;0.105700;0.074800;0.133300;0.085300;0.049900;0.152300;0.422800;0.015700;0.112900;0.070800;0.118800;0.082000;0.059700;0.147700;0.433900;0.015100;0.102400;0.061000;0.110300;0.089200;0.061600;0.141100;0.417500;0.005900;0.122100;0.058400;0.128000;0.095100;0.064300;0.148400;0.432000;0.015100;0.122700;0.085300;0.120100;0.082000;0.059700;0.141800;0.433300;0.015100;0.099100;0.081300;0.131900;0.092500;0.053800;0.142500
0.030;0.451700;0.014400;0.108300;0.065600;0.125400;0.087900;0.049200;0.151000;0.439800;0.000000;0.110300;0.078700;0.124100;0.088600;0.045300;0.141100;0.430600;0.021000;0.110300;0.074100;0.132600;0.083300;0.050500;0.149000;0.421400;0.014400;0.108300;0.070800;0.128700;0.082000;0.059700;0.139800;0.428700;0.020300;0.102400;0.065600;0.100400;0.078700;0.052500;0.142500;0.412200;0.008500;0.122100;0.058400;0.124700;0.095100;0.051200;0.140500;0.432600;0.020300;0.114900;0.093200;0.109600;0.079400;0.059700;0.148400;0.432600;0.006500;0.093800;0.071500;0.130000;0.092500;0.059000;0.139200
0.040;0.451700;0.018400;0.106300;0.064300;0.125400;0.084600;0.048600;0.154300;0.438500;0.001900;0.107000;0.078700;0.126000;0.089900;0.040000;0.140500;0.430600;0.017000;0.109600;0.070200;0.133300;0.083300;0.050500;0.149000;0.422100;0.014400;0.108300;0.068900;0.128700;0.080700;0.044600;0.141800;0.431300;0.020300;0.108300;0.064300;0.103700;0.084600;0.056400;0.138500;0.416200;0.009200;0.115500;0.063000;0.128000;0.095800;0.053100;0.138500;0.432600;0.020300;0.114900;0.088600;0.112200;0.079400;0.053100;0.148400;0.434600;0.005200;0.093800;0.071500;0.130000;0.093200;0.063000;0.129300
0.050;0.450400;0.017000;0.100400;0.065600;0.128700;0.084600;0.048600;0.154300;0.439800;0.001900;0.107000;0.077400;0.124700;0.091200;0.038100;0.145100;0.432600;0.016400;0.109600;0.070200;0.133300;0.084000;0.045300;0.143800;0.422100;0.013800;0.109600;0.072800;0.129300;0.081300;0.049900;0.141800;0.431300;0.020300;0.108300;0.064300;0.103700;0.084600;0.056400;0.153600;0.410900;0.009200;0.115500;0.062300;0.128000;0.095800;0.053100;0.137900;0.430000;0.013800;0.119500;0.087300;0.112200;0.080700;0.046600;0.139800;0.433900;0.009800;0.091200;0.076100;0.122100;0.089200;0.059700;0.143100
0.060;0.449700;0.015700;0.103000;0.066900;0.128700;0.085900;0.051200;0.144400;0.439200;0.000000;0.110300;0.075400;0.120800;0.089900;0.043300;0.142500;0.432600;0.019000;0.105700;0.074800;0.135900;0.083300;0.045300;0.147700;0.420800;0.013800;0.110300;0.069500;0.120800;0.085900;0.047900;0.148400;0.429300;0.013800;0.101100;0.062300;0.107000;0.089200;0.055800;0.141800;0.415500;0.008500;0.122100;0.061600;0.131900;0.093200;0.058400;0.147100;0.435200;0.017700;0.116800;0.087300;0.110300;0.080000;0.058400;0.139800;0.433900;0.008500;0.097800;0.076100;0.128000;0.087900;0.059700;0.143100
0.070;0.447100;0.015700;0.105700;0.066200;0.124700;0.089900;0.052500;0.144400;0.439200;0.000600;0.110300;0.078100;0.120800;0.089900;0.043300;0.141800;0.429300;0.019000;0.106300;0.074800;0.134600;0.086600;0.047900;0.150300;0.420800;0.014400;0.111600;0.071500;0.120100;0.084000;0.047900;0.148400;0.431300;0.016400;0.108900;0.056400;0.105000;0.089200;0.060300;0.141800;0.417500;0.001900;0.122100;0.061600;0.122100;0.097100;0.058400;0.147100;0.426700;0.017000;0.122700;0.088600;0.116800;0.084600;0.053100;0.139800;0.431300;0.011100;0.093200;0.072100;0.124700;0.087900;0.062900;0.143100
0.080;0.449700;0.020300;0.105700;0.066200;0.124700;0.087300;0.049200;0.151000;0.436600;0.001300;0.108900;0.078700;0.125400;0.087300;0.044000;0.139200;0.428700;0.019000;0.104300;0.070200;0.129300;0.086600;0.049900;0.149000;0.420100;0.018400;0.106300;0.069500;0.120100;0.082000;0.052500;0.143100;0.430600;0.016400;0.101100;0.064900;0.107000;0.084000;0.058300;0.142500;0.417500;0.007200;0.120800;0.057000;0.125400;0.095100;0.059700;0.140500;0.426700;0.017000;0.122700;0.088600;0.114200;0.084600;0.055700;0.146400;0.430600;0.011100;0.093200;0.074100;0.130600;0.090500;0.053100;0.137200
0.090;0.449700;0.020300;0.101100;0.062900;0.125400;0.085300;0.047300;0.150300;0.435900;0.001300;0.108900;0.076100;0.125400;0.087300;0.040700;0.139200;0.429300;0.021600;0.107600;0.070200;0.133900;0.084600;0.046600;0.146400;0.420100;0.016400;0.108900;0.069500;0.126000;0.082000;0.052500;0.138500;0.428000;0.017000;0.101100;0.064300;0.102400;0.080700;0.051800;0.138500;0.410900;0.009800;0.122100;0.057000;0.122700;0.095100;0.051200;0.139800;0.428700;0.022300;0.116800;0.092500;0.111600;0.077400;0.048500;0.147100;0.430600;0.003900;0.090500;0.072100;0.125400;0.090500;0.059700;0.135200
0.100;0.449000;0.018400;0.101100;0.064300;0.125400;0.084600;0.048600;0.148400;0.434600;0.004600;0.105700;0.076100;0.124100;0.087300;0.037400;0.141100;0.429300;0.018400;0.109600;0.070200;0.133900;0.084600;0.046600;0.145700;0.420800;0.016400;0.108900;0.070200;0.126000;0.080000;0.047300;0.141100;0.432600;0.017000;0.108900;0.064300;0.101700;0.083300;0.056400;0.139800;0.415500;0.009200;0.114900;0.062300;0.125400;0.093200;0.051800;0.137900;0.428700;0.019700;0.116800;0.085300;0.108900;0.077400;0.048500;0.147100;0.430000;0.005200;0.090500;0.072100;0.120100;0.090500;0.059700;0.132600
