TimeStamp;2025-07-07 12-02-39;2025-07-07 12-02-57;2025-07-07 12-03-15;2025-07-07 12-03-33;2025-07-07 12-03-52;2025-07-07 12-04-10;2025-07-07 12-04-28;2025-07-07 12-04-46;2025-07-07 12-05-05;2025-07-07 12-05-23;2025-07-07 12-05-41;2025-07-07 12-05-59;2025-07-07 12-06-18;2025-07-07 12-06-36;2025-07-07 12-06-54;2025-07-07 12-07-12;2025-07-07 12-07-31;2025-07-07 12-07-49;2025-07-07 12-08-07;2025-07-07 12-08-25;2025-07-07 12-08-43;2025-07-07 12-09-02;2025-07-07 12-09-20;2025-07-07 12-09-38;2025-07-07 12-09-57;2025-07-07 12-10-15;2025-07-07 12-10-33;2025-07-07 12-10-51;2025-07-07 12-11-10;2025-07-07 12-11-28;2025-07-07 12-11-46;2025-07-07 12-12-04;2025-07-07 12-12-23;2025-07-07 12-12-41;2025-07-07 12-12-59;2025-07-07 12-13-17;2025-07-07 12-13-35;2025-07-07 12-13-53;2025-07-07 12-14-11;2025-07-07 12-14-29;2025-07-07 12-14-48;2025-07-07 12-15-06;2025-07-07 12-15-24;2025-07-07 12-15-42;2025-07-07 12-16-00;2025-07-07 12-16-19;2025-07-07 12-16-37;2025-07-07 12-16-55;2025-07-07 12-17-14;2025-07-07 12-17-32;2025-07-07 12-17-51;2025-07-07 12-18-10;2025-07-07 12-18-28;2025-07-07 12-18-46;2025-07-07 12-19-04;2025-07-07 12-19-22;2025-07-07 12-19-41;2025-07-07 12-19-59;2025-07-07 12-20-17;2025-07-07 12-20-36;2025-07-07 12-20-54;2025-07-07 12-21-12;2025-07-07 12-21-30;2025-07-07 12-21-48
0.010;0.160000;0.140000;0.100000;0.060000;0.040000;0.060000;0.040000;0.060000;0.060000;0.100000;0.100000;0.140000;0.100000;0.120000;0.100000;0.040000;0.140000;0.080000;0.040000;0.080000;0.100000;0.080000;0.100000;0.060000;0.040000;0.060000;0.040000;0.080000;0.060000;0.180000;0.080000;0.040000;0.060000;0.040000;0.200000;0.060000;0.060000;0.100000;0.120000;0.060000;0.120000;0.100000;0.080000;0.100000;0.060000;0.100000;0.040000;0.060000;0.120000;0.140000;0.080000;0.040000;0.100000;0.120000;0.080000;0.140000;0.060000;0.120000;0.040000;0.120000;0.040000;0.100000;0.060000;0.160000
0.020;0.240000;0.140000;0.120000;0.100000;0.100000;0.060000;0.060000;0.140000;0.100000;0.180000;0.220000;0.160000;0.140000;0.160000;0.260000;0.080000;0.180000;0.200000;0.120000;0.100000;0.140000;0.100000;0.240000;0.160000;0.120000;0.060000;0.060000;0.120000;0.160000;0.180000;0.120000;0.200000;0.140000;0.220000;0.200000;0.140000;0.160000;0.140000;0.200000;0.160000;0.160000;0.120000;0.160000;0.160000;0.200000;0.200000;0.120000;0.080000;0.120000;0.180000;0.160000;0.100000;0.120000;0.160000;0.140000;0.200000;0.160000;0.120000;0.160000;0.160000;0.060000;0.140000;0.180000;0.240000
0.030;0.240000;0.160000;0.200000;0.160000;0.220000;0.180000;0.280000;0.280000;0.180000;0.280000;0.280000;0.260000;0.220000;0.280000;0.340000;0.140000;0.440000;0.200000;0.160000;0.160000;0.200000;0.180000;0.240000;0.360000;0.140000;0.180000;0.160000;0.140000;0.160000;0.180000;0.140000;0.300000;0.400000;0.240000;0.300000;0.160000;0.180000;0.200000;0.220000;0.220000;0.200000;0.160000;0.240000;0.200000;0.380000;0.200000;0.180000;0.200000;0.200000;0.320000;0.200000;0.160000;0.180000;0.180000;0.240000;0.340000;0.260000;0.180000;0.160000;0.240000;0.160000;0.160000;0.240000;0.240000
0.040;0.440000;0.240000;0.380000;0.160000;0.260000;0.260000;0.420000;0.300000;0.220000;0.340000;0.420000;0.320000;0.500000;0.280000;0.340000;0.380000;0.440000;0.380000;0.260000;0.320000;0.260000;0.240000;0.240000;0.420000;0.240000;0.340000;0.260000;0.180000;0.200000;0.300000;0.260000;0.300000;0.560000;0.420000;0.460000;0.200000;0.240000;0.200000;0.220000;0.220000;0.200000;0.240000;0.320000;0.260000;0.460000;0.300000;0.260000;0.280000;0.300000;0.340000;0.400000;0.220000;0.400000;0.300000;0.400000;0.520000;0.260000;0.320000;0.200000;0.300000;0.300000;0.440000;0.380000;0.380000
0.050;0.440000;0.420000;0.480000;0.320000;0.340000;0.260000;0.400000;0.300000;0.340000;0.340000;0.400000;0.320000;0.520000;0.360000;0.340000;0.500000;0.440000;0.580000;0.380000;0.520000;0.260000;0.320000;0.320000;0.420000;0.560000;0.400000;0.440000;0.440000;0.360000;0.380000;0.340000;0.480000;0.560000;0.460000;0.500000;0.320000;0.280000;0.280000;0.580000;0.420000;0.240000;0.360000;0.340000;0.400000;0.540000;0.340000;0.320000;0.500000;0.260000;0.340000;0.400000;0.460000;0.500000;0.340000;0.400000;0.520000;0.400000;0.440000;0.480000;0.300000;0.500000;0.420000;0.440000;0.440000
0.060;0.480000;0.380000;0.560000;0.540000;0.300000;0.540000;0.540000;0.280000;0.360000;0.340000;0.400000;0.380000;0.500000;0.340000;0.380000;0.480000;0.620000;0.620000;0.380000;0.500000;0.300000;0.540000;0.460000;0.420000;0.540000;0.360000;0.520000;0.560000;0.380000;0.480000;0.360000;0.500000;0.560000;0.600000;0.500000;0.280000;0.480000;0.320000;0.580000;0.500000;0.320000;0.420000;0.440000;0.460000;0.560000;0.480000;0.420000;0.440000;0.460000;0.480000;0.420000;0.440000;0.640000;0.340000;0.500000;0.460000;0.420000;0.460000;0.500000;0.440000;0.500000;0.420000;0.460000;0.360000
0.070;0.380000;0.560000;0.560000;0.460000;0.300000;0.420000;0.540000;0.440000;0.380000;0.520000;0.520000;0.440000;0.500000;0.340000;0.460000;0.600000;0.660000;0.580000;0.420000;0.500000;0.400000;0.540000;0.440000;0.500000;0.580000;0.440000;0.520000;0.460000;0.640000;0.500000;0.420000;0.540000;0.480000;0.600000;0.420000;0.340000;0.500000;0.440000;0.480000;0.460000;0.360000;0.440000;0.420000;0.460000;0.560000;0.500000;0.440000;0.380000;0.460000;0.580000;0.460000;0.500000;0.540000;0.640000;0.400000;0.400000;0.440000;0.460000;0.600000;0.420000;0.440000;0.480000;0.480000;0.420000
0.080;0.420000;0.420000;0.500000;0.380000;0.300000;0.500000;0.440000;0.380000;0.380000;0.480000;0.680000;0.520000;0.420000;0.400000;0.500000;0.500000;0.460000;0.480000;0.460000;0.500000;0.480000;0.440000;0.320000;0.360000;0.520000;0.440000;0.440000;0.460000;0.520000;0.500000;0.440000;0.380000;0.500000;0.520000;0.420000;0.380000;0.400000;0.420000;0.520000;0.420000;0.420000;0.360000;0.360000;0.460000;0.460000;0.420000;0.440000;0.400000;0.480000;0.340000;0.440000;0.440000;0.500000;0.540000;0.540000;0.460000;0.460000;0.460000;0.540000;0.440000;0.360000;0.480000;0.420000;0.480000
0.090;0.600000;0.420000;0.500000;0.400000;0.380000;0.480000;0.440000;0.440000;0.360000;0.460000;0.680000;0.500000;0.460000;0.480000;0.500000;0.480000;0.600000;0.580000;0.500000;0.520000;0.460000;0.440000;0.440000;0.560000;0.620000;0.520000;0.500000;0.360000;0.400000;0.460000;0.460000;0.320000;0.440000;0.380000;0.460000;0.360000;0.420000;0.400000;0.580000;0.340000;0.460000;0.600000;0.360000;0.560000;0.420000;0.700000;0.440000;0.700000;0.400000;0.540000;0.320000;0.440000;0.580000;0.320000;0.480000;0.560000;0.380000;0.440000;0.620000;0.440000;0.480000;0.440000;0.460000;0.420000
0.100;0.480000;0.520000;0.460000;0.540000;0.340000;0.640000;0.400000;0.480000;0.400000;0.460000;0.480000;0.360000;0.440000;0.460000;0.540000;0.480000;0.440000;0.400000;0.480000;0.400000;0.560000;0.460000;0.520000;0.500000;0.660000;0.520000;0.560000;0.720000;0.500000;0.520000;0.560000;0.360000;0.440000;0.500000;0.420000;0.540000;0.420000;0.380000;0.580000;0.520000;0.480000;0.640000;0.540000;0.680000;0.500000;0.680000;0.500000;0.520000;0.440000;0.480000;0.460000;0.480000;0.560000;0.520000;0.400000;0.520000;0.380000;0.500000;0.560000;0.520000;0.460000;0.380000;0.460000;0.400000
