TimeStamp;2025-07-07 10-55-33;2025-07-07 10-55-51;2025-07-07 10-56-09;2025-07-07 10-56-27;2025-07-07 10-56-45;2025-07-07 10-57-04;2025-07-07 10-57-22;2025-07-07 10-57-40;2025-07-07 10-57-58;2025-07-07 10-58-17;2025-07-07 10-58-35;2025-07-07 10-58-53;2025-07-07 10-59-11;2025-07-07 10-59-29;2025-07-07 10-59-47;2025-07-07 11-00-05;2025-07-07 11-00-23;2025-07-07 11-00-42;2025-07-07 11-01-00;2025-07-07 11-01-18;2025-07-07 11-01-36;2025-07-07 11-01-55;2025-07-07 11-02-13;2025-07-07 11-02-31;2025-07-07 11-02-49;2025-07-07 11-03-07;2025-07-07 11-03-26;2025-07-07 11-03-44;2025-07-07 11-04-02;2025-07-07 11-04-21;2025-07-07 11-04-39;2025-07-07 11-04-57;2025-07-07 11-05-16;2025-07-07 11-05-34;2025-07-07 11-05-52;2025-07-07 11-06-10;2025-07-07 11-06-28;2025-07-07 11-06-47;2025-07-07 11-07-05;2025-07-07 11-07-23;2025-07-07 11-07-41;2025-07-07 11-08-01;2025-07-07 11-08-21;2025-07-07 11-08-41;2025-07-07 11-08-59;2025-07-07 11-09-18;2025-07-07 11-09-36;2025-07-07 11-09-54;2025-07-07 11-10-12;2025-07-07 11-10-32;2025-07-07 11-10-50;2025-07-07 11-11-08;2025-07-07 11-11-27;2025-07-07 11-11-45;2025-07-07 11-12-04;2025-07-07 11-12-22;2025-07-07 11-12-40;2025-07-07 11-12-58;2025-07-07 11-13-16;2025-07-07 11-13-34;2025-07-07 11-13-52;2025-07-07 11-16-42;2025-07-07 11-17-00;2025-07-07 11-17-18;2025-07-07 11-17-37;2025-07-07 11-17-54;2025-07-07 11-18-12;2025-07-07 11-18-30;2025-07-07 11-18-49;2025-07-07 11-19-07;2025-07-07 11-19-25;2025-07-07 11-19-44;2025-07-07 11-20-02;2025-07-07 11-20-20;2025-07-07 11-20-40;2025-07-07 11-20-58;2025-07-07 11-21-16;2025-07-07 11-21-36;2025-07-07 11-21-54;2025-07-07 11-22-12;2025-07-07 11-22-30;2025-07-07 11-22-48;2025-07-07 11-23-07;2025-07-07 11-23-25;2025-07-07 11-23-43;2025-07-07 11-24-02;2025-07-07 11-24-20;2025-07-07 11-24-38;2025-07-07 11-24-56;2025-07-07 11-25-15;2025-07-07 11-25-32;2025-07-07 11-25-51;2025-07-07 11-26-09;2025-07-07 11-26-28;2025-07-07 11-26-46;2025-07-07 11-27-04;2025-07-07 11-27-22;2025-07-07 11-27-40;2025-07-07 11-27-58;2025-07-07 11-28-16;2025-07-07 11-28-35;2025-07-07 11-28-53;2025-07-07 11-29-11;2025-07-07 11-29-29;2025-07-07 11-29-47;2025-07-07 11-30-05;2025-07-07 11-30-23;2025-07-07 11-30-42;2025-07-07 11-31-00;2025-07-07 11-31-19;2025-07-07 11-31-37;2025-07-07 11-31-55;2025-07-07 11-32-13;2025-07-07 11-32-31;2025-07-07 11-32-50;2025-07-07 11-33-08;2025-07-07 11-33-28;2025-07-07 11-33-49;2025-07-07 11-34-07;2025-07-07 11-34-25;2025-07-07 11-34-43;2025-07-07 11-35-01;2025-07-07 11-35-19;2025-07-07 11-35-38;2025-07-07 11-35-56;2025-07-07 11-38-25;2025-07-07 11-38-43;2025-07-07 11-39-02;2025-07-07 11-39-20;2025-07-07 11-39-38;2025-07-07 11-39-56;2025-07-07 11-40-14;2025-07-07 11-40-33;2025-07-07 11-40-51;2025-07-07 11-41-09;2025-07-07 11-41-27;2025-07-07 11-41-46;2025-07-07 11-42-04;2025-07-07 11-42-22;2025-07-07 11-42-40;2025-07-07 11-42-58;2025-07-07 11-43-17;2025-07-07 11-43-36;2025-07-07 11-43-54;2025-07-07 11-44-12;2025-07-07 11-44-30;2025-07-07 11-44-49;2025-07-07 11-45-07;2025-07-07 11-45-25;2025-07-07 11-45-44;2025-07-07 11-46-02;2025-07-07 11-46-20;2025-07-07 11-46-38;2025-07-07 11-46-57;2025-07-07 11-47-15;2025-07-07 11-47-33;2025-07-07 11-47-51;2025-07-07 11-48-10;2025-07-07 11-48-29;2025-07-07 11-48-47;2025-07-07 11-49-05;2025-07-07 11-49-23;2025-07-07 11-49-41;2025-07-07 11-49-59;2025-07-07 11-50-17;2025-07-07 11-50-36;2025-07-07 11-50-55;2025-07-07 11-51-13;2025-07-07 11-51-31;2025-07-07 11-51-50;2025-07-07 11-52-08;2025-07-07 11-52-26;2025-07-07 11-52-44;2025-07-07 11-53-03;2025-07-07 11-53-21;2025-07-07 11-53-40;2025-07-07 11-53-58;2025-07-07 11-54-16;2025-07-07 11-54-34;2025-07-07 11-54-52;2025-07-07 11-55-10;2025-07-07 11-55-29;2025-07-07 11-55-47;2025-07-07 11-56-05;2025-07-07 11-56-23;2025-07-07 11-56-41;2025-07-07 11-57-00;2025-07-07 11-57-18;2025-07-07 11-57-36
0.010;0.003055;0.003386;0.003673;0.003431;0.004918;0.003189;0.005034;0.003243;0.003404;0.002929;0.003153;0.004882;0.003225;0.003126;0.003296;0.003610;0.003413;0.003180;0.003332;0.003431;0.002911;0.005017;0.003171;0.004524;0.003386;0.003135;0.004810;0.003063;0.003063;0.003001;0.003359;0.003081;0.003341;0.004927;0.003162;0.003270;0.003225;0.003395;0.003010;0.004855;0.003001;0.003834;0.004802;0.003502;0.002983;0.003019;0.003063;0.004524;0.003538;0.003529;0.003314;0.003046;0.003099;0.003449;0.003906;0.004873;0.003485;0.003037;0.004703;0.003305;0.003270;0.003243;0.004748;0.003386;0.002983;0.003135;0.003001;0.004891;0.002893;0.003386;0.002902;0.003135;0.003081;0.003037;0.003010;0.003287;0.003386;0.003180;0.003520;0.003063;0.003063;0.004766;0.003144;0.003117;0.002983;0.003028;0.002992;0.003458;0.003063;0.004802;0.004873;0.002965;0.003099;0.004524;0.003404;0.003198;0.003090;0.003099;0.003906;0.003010;0.002920;0.003744;0.002947;0.004524;0.003440;0.003135;0.003467;0.003162;0.003162;0.003081;0.003270;0.004730;0.003314;0.004524;0.003117;0.004918;0.002884;0.003305;0.004864;0.003153;0.002974;0.004757;0.003117;0.003126;0.003520;0.003171;0.003261;0.003225;0.004712;0.002902;0.003296;0.003055;0.002947;0.004784;0.003117;0.004542;0.003081;0.004524;0.003476;0.003126;0.004524;0.002911;0.004524;0.003028;0.003359;0.002947;0.003153;0.002822;0.003234;0.002920;0.003305;0.003502;0.003261;0.003019;0.003225;0.003502;0.003520;0.002992;0.002920;0.003252;0.003090;0.002965;0.003019;0.003153;0.003144;0.004945;0.003028;0.003502;0.003476;0.002938;0.003081;0.002956;0.002956;0.002983;0.002920;0.003270;0.002920;0.004739;0.003287;0.003063;0.003010;0.003189;0.004631;0.002884;0.004524;0.003010;0.003216;0.003063;0.003090
0.020;0.002965;0.003270;0.003529;0.003314;0.004748;0.003090;0.004990;0.003144;0.003278;0.002929;0.003055;0.004712;0.003126;0.003037;0.003189;0.003458;0.003287;0.003081;0.003216;0.003305;0.002822;0.004972;0.003171;0.004380;0.003261;0.003037;0.004524;0.002965;0.002983;0.002911;0.003234;0.002992;0.003216;0.004784;0.003063;0.003153;0.003126;0.003270;0.002920;0.004604;0.002920;0.003637;0.004524;0.003359;0.002893;0.002929;0.002983;0.004389;0.003395;0.003386;0.003198;0.002947;0.003010;0.003314;0.003691;0.004694;0.003359;0.002947;0.004488;0.003189;0.003153;0.003126;0.004524;0.003261;0.002902;0.003037;0.002911;0.004739;0.002813;0.003261;0.002813;0.003037;0.002992;0.002947;0.002929;0.003287;0.003252;0.003081;0.003368;0.002965;0.002974;0.004524;0.003046;0.003028;0.002893;0.002938;0.002902;0.003323;0.002974;0.004524;0.004703;0.002884;0.003010;0.004434;0.003270;0.003090;0.002992;0.003010;0.003682;0.002929;0.002822;0.003744;0.002947;0.004434;0.003296;0.003037;0.003323;0.003063;0.003063;0.002992;0.003144;0.004515;0.003189;0.004416;0.003019;0.004784;0.002813;0.003180;0.004587;0.003055;0.002974;0.004524;0.003019;0.003028;0.003359;0.003072;0.003153;0.003108;0.004506;0.002813;0.003171;0.002965;0.002857;0.004524;0.003019;0.004461;0.002983;0.004398;0.003323;0.003028;0.004318;0.002822;0.004461;0.002938;0.003225;0.002866;0.003055;0.002822;0.003117;0.002822;0.003198;0.003350;0.003144;0.002929;0.003108;0.003502;0.003368;0.002902;0.002920;0.003135;0.002992;0.002875;0.002938;0.003055;0.003037;0.004810;0.002929;0.003341;0.003332;0.002857;0.002983;0.002875;0.002875;0.002893;0.002822;0.003153;0.002822;0.004524;0.003162;0.002965;0.002920;0.003081;0.004479;0.002795;0.004318;0.003010;0.003099;0.002974;0.002992
0.030;0.002875;0.003270;0.003386;0.003207;0.004524;0.003001;0.004873;0.003046;0.003171;0.002840;0.002965;0.004488;0.003037;0.002947;0.003099;0.003323;0.003171;0.002992;0.003108;0.003189;0.002750;0.004855;0.003072;0.004139;0.003153;0.002938;0.004425;0.002875;0.002893;0.002822;0.003126;0.002911;0.003108;0.004524;0.002974;0.003153;0.003028;0.003162;0.002831;0.004461;0.002822;0.003485;0.004416;0.003234;0.002813;0.002840;0.002893;0.004148;0.003261;0.003252;0.003090;0.002866;0.002911;0.003314;0.003538;0.004479;0.003225;0.002866;0.004255;0.003072;0.003063;0.003028;0.004318;0.003144;0.002813;0.002956;0.002822;0.004524;0.002732;0.003261;0.002813;0.002947;0.002902;0.002866;0.002840;0.003180;0.003135;0.002983;0.003234;0.002875;0.002875;0.004363;0.002956;0.002929;0.002813;0.002857;0.002813;0.003198;0.002884;0.004389;0.004497;0.002804;0.002920;0.004434;0.003270;0.002983;0.002893;0.002911;0.003529;0.002831;0.002741;0.003565;0.002866;0.004192;0.003162;0.002938;0.003189;0.003063;0.002956;0.002893;0.003046;0.004291;0.003081;0.004174;0.002929;0.004524;0.002732;0.003081;0.004587;0.002956;0.002884;0.004336;0.002929;0.002929;0.003234;0.002956;0.003046;0.003010;0.004273;0.002741;0.003063;0.002884;0.002777;0.004363;0.002947;0.004219;0.002893;0.004148;0.003198;0.002938;0.004067;0.002741;0.004228;0.002831;0.003099;0.002786;0.003055;0.002741;0.003019;0.002759;0.003081;0.003216;0.003046;0.002848;0.003010;0.003350;0.003225;0.002813;0.002831;0.003028;0.002992;0.002875;0.002848;0.003055;0.002938;0.004524;0.002822;0.003207;0.003189;0.002777;0.002893;0.002795;0.002875;0.002813;0.002750;0.003046;0.002759;0.004300;0.003055;0.002875;0.002822;0.002965;0.004246;0.002723;0.004058;0.002929;0.003099;0.002884;0.002893
0.040;0.002759;0.003162;0.003261;0.003090;0.004327;0.002893;0.004676;0.003046;0.003046;0.002759;0.002884;0.004273;0.003037;0.002848;0.003001;0.003225;0.003072;0.002884;0.003108;0.003081;0.002660;0.004524;0.002974;0.003888;0.003055;0.002938;0.004174;0.002875;0.002804;0.002822;0.003019;0.002813;0.003001;0.004363;0.002893;0.003055;0.002938;0.003046;0.002759;0.004228;0.002741;0.003323;0.004174;0.003108;0.002723;0.002840;0.002804;0.003888;0.003126;0.003108;0.002974;0.002777;0.002804;0.003180;0.003368;0.004255;0.003090;0.002768;0.003995;0.002965;0.002956;0.002920;0.004067;0.003037;0.002723;0.002857;0.002741;0.004524;0.002651;0.003144;0.002732;0.002831;0.002795;0.002777;0.002768;0.003072;0.003135;0.002983;0.003099;0.002777;0.002768;0.004103;0.002848;0.002822;0.002723;0.002777;0.002723;0.003072;0.002813;0.004139;0.004264;0.002705;0.002813;0.004183;0.003144;0.002983;0.002893;0.002813;0.003368;0.002759;0.002741;0.003413;0.002777;0.003924;0.003037;0.002822;0.003063;0.002965;0.002857;0.002795;0.002938;0.004031;0.002965;0.003933;0.002929;0.004380;0.002660;0.002965;0.004470;0.002866;0.002795;0.004085;0.002822;0.002822;0.003099;0.002866;0.002947;0.002920;0.004004;0.002660;0.002956;0.002768;0.002696;0.004103;0.002831;0.003968;0.002786;0.003888;0.003072;0.002822;0.003798;0.002660;0.003959;0.002741;0.003099;0.002696;0.002947;0.002660;0.002911;0.002759;0.002965;0.003081;0.002947;0.002768;0.002902;0.003216;0.003108;0.002732;0.002759;0.002929;0.002902;0.002795;0.002768;0.002938;0.002822;0.004407;0.002822;0.003090;0.003063;0.002678;0.002893;0.002705;0.002795;0.002714;0.002660;0.002938;0.002660;0.004058;0.002956;0.002786;0.002822;0.002965;0.003977;0.002651;0.003798;0.002822;0.003001;0.002777;0.002893
0.050;0.002642;0.003046;0.003135;0.003090;0.004076;0.002795;0.004470;0.002938;0.002920;0.002660;0.002786;0.004022;0.002938;0.002741;0.002884;0.003099;0.002956;0.002777;0.002983;0.003081;0.002535;0.004452;0.002866;0.003646;0.002929;0.002822;0.003906;0.002759;0.002696;0.002732;0.002893;0.002714;0.002875;0.004103;0.002795;0.002938;0.002822;0.002929;0.002651;0.004228;0.002633;0.003323;0.003906;0.002965;0.002616;0.002759;0.002705;0.003655;0.002992;0.003108;0.002857;0.002678;0.002804;0.003046;0.003207;0.003986;0.003090;0.002660;0.003726;0.002840;0.002857;0.002795;0.003807;0.002920;0.002624;0.002750;0.002651;0.004318;0.002651;0.003019;0.002633;0.002732;0.002795;0.002678;0.002660;0.002956;0.003028;0.002884;0.002956;0.002777;0.002660;0.003843;0.002848;0.002822;0.002624;0.002678;0.002723;0.002947;0.002714;0.003879;0.004004;0.002607;0.002813;0.003924;0.003019;0.002866;0.002786;0.002813;0.003207;0.002660;0.002651;0.003252;0.002678;0.003655;0.002902;0.002723;0.002938;0.002875;0.002750;0.002795;0.002813;0.004031;0.002840;0.003673;0.002822;0.004121;0.002544;0.002857;0.004228;0.002759;0.002696;0.003834;0.002723;0.002723;0.002965;0.002866;0.002822;0.002804;0.003744;0.002544;0.002822;0.002768;0.002696;0.003834;0.002732;0.003717;0.002687;0.003628;0.002956;0.002732;0.003798;0.002544;0.003682;0.002741;0.002974;0.002607;0.002822;0.002580;0.002795;0.002660;0.002857;0.003081;0.002947;0.002669;0.002777;0.003081;0.003108;0.002633;0.002660;0.002813;0.002804;0.002687;0.002669;0.002813;0.002822;0.004156;0.002723;0.002956;0.003063;0.002580;0.002795;0.002607;0.002705;0.002633;0.002544;0.002822;0.002544;0.004058;0.002822;0.002678;0.002741;0.002848;0.003700;0.002544;0.003798;0.002741;0.002893;0.002669;0.002795
0.060;0.002642;0.002920;0.003010;0.002956;0.003807;0.002795;0.004237;0.002813;0.002920;0.002544;0.002669;0.003753;0.002813;0.002624;0.002768;0.002965;0.002813;0.002651;0.002857;0.002965;0.002338;0.004210;0.002750;0.003440;0.002804;0.002705;0.003655;0.002651;0.002580;0.002624;0.002759;0.002616;0.002875;0.003843;0.002687;0.002804;0.002705;0.002795;0.002544;0.003968;0.002508;0.003180;0.003664;0.002965;0.002499;0.002651;0.002598;0.003458;0.002840;0.002974;0.002723;0.002544;0.002696;0.002911;0.003037;0.003726;0.002947;0.002544;0.003726;0.002840;0.002732;0.002660;0.003574;0.002920;0.002624;0.002633;0.002535;0.004058;0.002535;0.002884;0.002517;0.002616;0.002678;0.002553;0.002544;0.002822;0.002911;0.002777;0.002813;0.002660;0.002535;0.003583;0.002741;0.002732;0.002624;0.002589;0.002633;0.002804;0.002616;0.003610;0.003744;0.002607;0.002696;0.003664;0.002884;0.002741;0.002660;0.002705;0.003046;0.002544;0.002526;0.003099;0.002562;0.003655;0.002759;0.002598;0.002795;0.002768;0.002624;0.002687;0.002678;0.003762;0.002840;0.003467;0.002732;0.003852;0.002409;0.002857;0.003968;0.002651;0.002589;0.003574;0.002598;0.002723;0.002822;0.002741;0.002705;0.002669;0.003502;0.002436;0.002822;0.002660;0.002589;0.003583;0.002616;0.003485;0.002544;0.003395;0.002813;0.002624;0.003565;0.002544;0.003682;0.002624;0.002822;0.002508;0.002714;0.002481;0.002660;0.002544;0.002723;0.002938;0.002822;0.002562;0.002651;0.002947;0.002974;0.002517;0.002544;0.002678;0.002687;0.002571;0.002562;0.002687;0.002705;0.003879;0.002607;0.002822;0.002929;0.002454;0.002678;0.002490;0.002607;0.002517;0.002544;0.002687;0.002409;0.003789;0.002714;0.002544;0.002642;0.002732;0.003458;0.002436;0.003529;0.002642;0.002777;0.002544;0.002678
0.070;0.002517;0.002777;0.002866;0.002822;0.003556;0.002660;0.003977;0.002687;0.002795;0.002427;0.002544;0.003520;0.002687;0.002499;0.002633;0.002822;0.002687;0.002517;0.002723;0.002822;0.002257;0.003950;0.002624;0.003225;0.002678;0.002580;0.003431;0.002526;0.002454;0.002499;0.002642;0.002490;0.002741;0.003583;0.002571;0.002678;0.002589;0.002660;0.002544;0.003709;0.002508;0.003028;0.003431;0.002822;0.002499;0.002526;0.002472;0.003243;0.002840;0.002822;0.002598;0.002436;0.002571;0.002777;0.002884;0.003485;0.002804;0.002544;0.003485;0.002714;0.002616;0.002544;0.003350;0.002786;0.002499;0.002508;0.002257;0.003798;0.002365;0.002741;0.002257;0.002490;0.002544;0.002445;0.002365;0.002696;0.002777;0.002651;0.002813;0.002535;0.002535;0.003350;0.002624;0.002607;0.002508;0.002463;0.002508;0.002669;0.002490;0.003377;0.003494;0.002490;0.002562;0.003422;0.002741;0.002607;0.002535;0.002589;0.002893;0.002436;0.002257;0.002938;0.002454;0.003422;0.002633;0.002481;0.002660;0.002651;0.002624;0.002544;0.002562;0.003520;0.002714;0.003252;0.002616;0.003852;0.002257;0.002723;0.003682;0.002535;0.002472;0.003341;0.002472;0.002598;0.002822;0.002616;0.002580;0.002669;0.003287;0.002257;0.002705;0.002535;0.002472;0.003350;0.002499;0.003261;0.002445;0.003171;0.002813;0.002624;0.003332;0.002338;0.003449;0.002499;0.002705;0.002257;0.002589;0.002257;0.002544;0.002436;0.002607;0.002795;0.002705;0.002454;0.002526;0.002795;0.002822;0.002257;0.002445;0.002544;0.002571;0.002445;0.002454;0.002544;0.002589;0.003619;0.002481;0.002678;0.002786;0.002257;0.002544;0.002257;0.002490;0.002517;0.002347;0.002553;0.002257;0.003529;0.002598;0.002445;0.002535;0.002607;0.003234;0.002257;0.003296;0.002517;0.002660;0.002436;0.002544
0.080;0.002257;0.002660;0.002732;0.002687;0.003359;0.002535;0.003977;0.002544;0.002660;0.002257;0.002427;0.003305;0.002562;0.002499;0.002508;0.002696;0.002571;0.002275;0.002607;0.002687;0.002257;0.003673;0.002499;0.003063;0.002553;0.002472;0.003243;0.002257;0.002257;0.002257;0.002526;0.002257;0.002616;0.003368;0.002445;0.002544;0.002463;0.002544;0.002320;0.003458;0.002257;0.002866;0.003431;0.002696;0.002257;0.002320;0.002257;0.003063;0.002714;0.002696;0.002598;0.002257;0.002454;0.002651;0.002884;0.003270;0.002678;0.002436;0.003270;0.002598;0.002490;0.002445;0.003350;0.002660;0.002257;0.002257;0.002257;0.003565;0.002257;0.002624;0.002257;0.002257;0.002445;0.002257;0.002365;0.002571;0.002660;0.002526;0.002687;0.002365;0.002392;0.003350;0.002490;0.002481;0.002257;0.002257;0.002257;0.002562;0.002257;0.003189;0.003270;0.002257;0.002454;0.003207;0.002624;0.002490;0.002320;0.002463;0.002750;0.002257;0.002257;0.002795;0.002257;0.003216;0.002535;0.002481;0.002544;0.002526;0.002499;0.002445;0.002562;0.003287;0.002589;0.003063;0.002499;0.003592;0.002194;0.002607;0.003449;0.002535;0.002257;0.003341;0.002472;0.002481;0.002705;0.002499;0.002472;0.002544;0.003099;0.002257;0.002598;0.002293;0.002257;0.003144;0.002257;0.003261;0.002257;0.003171;0.002687;0.002499;0.003135;0.002257;0.003243;0.002257;0.002589;0.002257;0.002463;0.002239;0.002427;0.002257;0.002490;0.002669;0.002589;0.002257;0.002526;0.002660;0.002696;0.002257;0.002257;0.002445;0.002445;0.002257;0.002257;0.002454;0.002463;0.003386;0.002257;0.002553;0.002660;0.002257;0.002436;0.002257;0.002257;0.002257;0.002257;0.002463;0.002203;0.003296;0.002481;0.002445;0.002257;0.002490;0.003234;0.002194;0.003108;0.002257;0.002526;0.002257;0.002436
0.090;0.002257;0.002544;0.002633;0.002589;0.003189;0.002383;0.003717;0.002463;0.002544;0.002203;0.002257;0.003305;0.002454;0.002257;0.002275;0.002696;0.002472;0.002257;0.002499;0.002589;0.002194;0.003467;0.002257;0.002938;0.002553;0.002257;0.003243;0.002257;0.002239;0.002257;0.002445;0.002248;0.002508;0.003368;0.002257;0.002463;0.002257;0.002454;0.002257;0.003252;0.002257;0.002741;0.003234;0.002589;0.002248;0.002257;0.002257;0.002929;0.002607;0.002607;0.002490;0.002221;0.002257;0.002544;0.002759;0.003270;0.002580;0.002257;0.003099;0.002481;0.002257;0.002445;0.003162;0.002535;0.002257;0.002257;0.002185;0.003359;0.002185;0.002526;0.002185;0.002257;0.002257;0.002221;0.002257;0.002472;0.002535;0.002275;0.002580;0.002257;0.002257;0.003162;0.002257;0.002257;0.002257;0.002221;0.002257;0.002481;0.002257;0.003037;0.003108;0.002257;0.002257;0.003055;0.002526;0.002257;0.002257;0.002257;0.002660;0.002203;0.002185;0.002678;0.002221;0.003046;0.002472;0.002257;0.002544;0.002257;0.002257;0.002257;0.002463;0.003099;0.002490;0.002911;0.002257;0.003377;0.002105;0.002481;0.003243;0.002293;0.002239;0.003153;0.002257;0.002257;0.002589;0.002257;0.002257;0.002445;0.003099;0.002203;0.002481;0.002257;0.002230;0.002992;0.002257;0.003072;0.002257;0.003010;0.002553;0.002257;0.002983;0.002185;0.003072;0.002257;0.002499;0.002168;0.002257;0.002123;0.002427;0.002203;0.002257;0.002562;0.002472;0.002221;0.002338;0.002544;0.002589;0.002185;0.002203;0.002445;0.002257;0.002239;0.002221;0.002257;0.002257;0.003207;0.002257;0.002490;0.002544;0.002221;0.002257;0.002248;0.002239;0.002257;0.002194;0.002257;0.002203;0.003099;0.002257;0.002257;0.002257;0.002257;0.003055;0.002105;0.002965;0.002257;0.002302;0.002239;0.002257
0.100;0.002230;0.002472;0.002633;0.002490;0.003189;0.002257;0.003502;0.002257;0.002481;0.002114;0.002221;0.003153;0.002257;0.002257;0.002275;0.002589;0.002472;0.002248;0.002401;0.002499;0.002105;0.003305;0.002257;0.002938;0.002463;0.002257;0.003081;0.002239;0.002168;0.002177;0.002257;0.002177;0.002427;0.003198;0.002239;0.002257;0.002257;0.002454;0.002203;0.003099;0.002185;0.002651;0.003081;0.002508;0.002168;0.002212;0.002248;0.002822;0.002526;0.002526;0.002275;0.002150;0.002257;0.002490;0.002669;0.003108;0.002508;0.002221;0.002974;0.002257;0.002257;0.002257;0.003028;0.002454;0.002177;0.002257;0.002114;0.003198;0.002096;0.002454;0.002105;0.002257;0.002257;0.002141;0.002203;0.002257;0.002436;0.002257;0.002508;0.002239;0.002248;0.003028;0.002257;0.002257;0.002168;0.002132;0.002185;0.002257;0.002168;0.003037;0.003108;0.002168;0.002257;0.002938;0.002463;0.002257;0.002248;0.002257;0.002580;0.002123;0.002105;0.002607;0.002132;0.002938;0.002472;0.002257;0.002481;0.002257;0.002257;0.002248;0.002257;0.002956;0.002257;0.002804;0.002257;0.003207;0.002105;0.002257;0.003081;0.002257;0.002159;0.003010;0.002257;0.002257;0.002499;0.002257;0.002257;0.002257;0.002965;0.002114;0.002257;0.002239;0.002141;0.002884;0.002257;0.002929;0.002248;0.002893;0.002481;0.002257;0.002875;0.002105;0.002956;0.002212;0.002427;0.002078;0.002257;0.002033;0.002257;0.002132;0.002257;0.002490;0.002257;0.002221;0.002257;0.002490;0.002490;0.002185;0.002123;0.002257;0.002248;0.002168;0.002141;0.002257;0.002257;0.003207;0.002221;0.002275;0.002463;0.002132;0.002239;0.002150;0.002150;0.002177;0.002114;0.002257;0.002114;0.002965;0.002257;0.002239;0.002194;0.002257;0.002929;0.002024;0.002884;0.002203;0.002257;0.002239;0.002248
