TimeStamp;2025-07-07 10-55-33;2025-07-07 10-55-51;2025-07-07 10-56-09;2025-07-07 10-56-27;2025-07-07 10-56-45;2025-07-07 10-57-04;2025-07-07 10-57-22;2025-07-07 10-57-40;2025-07-07 10-57-58;2025-07-07 10-58-17;2025-07-07 10-58-35;2025-07-07 10-58-53;2025-07-07 10-59-11;2025-07-07 10-59-29;2025-07-07 10-59-47;2025-07-07 11-00-05;2025-07-07 11-00-23;2025-07-07 11-00-42;2025-07-07 11-01-00;2025-07-07 11-01-18;2025-07-07 11-01-36;2025-07-07 11-01-55;2025-07-07 11-02-13;2025-07-07 11-02-31;2025-07-07 11-02-49;2025-07-07 11-03-07;2025-07-07 11-03-26;2025-07-07 11-03-44;2025-07-07 11-04-02;2025-07-07 11-04-21;2025-07-07 11-04-39;2025-07-07 11-04-57;2025-07-07 11-05-16;2025-07-07 11-05-34;2025-07-07 11-05-52;2025-07-07 11-06-10;2025-07-07 11-06-28;2025-07-07 11-06-47;2025-07-07 11-07-05;2025-07-07 11-07-23;2025-07-07 11-07-41;2025-07-07 11-08-01;2025-07-07 11-08-21;2025-07-07 11-08-41;2025-07-07 11-08-59;2025-07-07 11-09-18;2025-07-07 11-09-36;2025-07-07 11-09-54;2025-07-07 11-10-12;2025-07-07 11-10-32;2025-07-07 11-10-50;2025-07-07 11-11-08;2025-07-07 11-11-27;2025-07-07 11-11-45;2025-07-07 11-12-04;2025-07-07 11-12-22;2025-07-07 11-12-40;2025-07-07 11-12-58;2025-07-07 11-13-16;2025-07-07 11-13-34;2025-07-07 11-13-52;2025-07-07 11-16-42;2025-07-07 11-17-00;2025-07-07 11-17-18;2025-07-07 11-17-37;2025-07-07 11-17-54;2025-07-07 11-18-12;2025-07-07 11-18-30;2025-07-07 11-18-49;2025-07-07 11-19-07;2025-07-07 11-19-25;2025-07-07 11-19-44;2025-07-07 11-20-02;2025-07-07 11-20-20;2025-07-07 11-20-40;2025-07-07 11-20-58;2025-07-07 11-21-16;2025-07-07 11-21-36;2025-07-07 11-21-54;2025-07-07 11-22-12;2025-07-07 11-22-30;2025-07-07 11-22-48;2025-07-07 11-23-07;2025-07-07 11-23-25;2025-07-07 11-23-43;2025-07-07 11-24-02;2025-07-07 11-24-20;2025-07-07 11-24-38;2025-07-07 11-24-56;2025-07-07 11-25-15;2025-07-07 11-25-32;2025-07-07 11-25-51;2025-07-07 11-26-09;2025-07-07 11-26-28;2025-07-07 11-26-46;2025-07-07 11-27-04;2025-07-07 11-27-22;2025-07-07 11-27-40;2025-07-07 11-27-58;2025-07-07 11-28-16;2025-07-07 11-28-35;2025-07-07 11-28-53;2025-07-07 11-29-11;2025-07-07 11-29-29;2025-07-07 11-29-47;2025-07-07 11-30-05;2025-07-07 11-30-23;2025-07-07 11-30-42;2025-07-07 11-31-00;2025-07-07 11-31-19;2025-07-07 11-31-37;2025-07-07 11-31-55;2025-07-07 11-32-13;2025-07-07 11-32-31;2025-07-07 11-32-50;2025-07-07 11-33-08;2025-07-07 11-33-28;2025-07-07 11-33-49;2025-07-07 11-34-07;2025-07-07 11-34-25;2025-07-07 11-34-43;2025-07-07 11-35-01;2025-07-07 11-35-19;2025-07-07 11-35-38;2025-07-07 11-35-56;2025-07-07 11-38-25;2025-07-07 11-38-43;2025-07-07 11-39-02;2025-07-07 11-39-20;2025-07-07 11-39-38;2025-07-07 11-39-56;2025-07-07 11-40-14;2025-07-07 11-40-32;2025-07-07 11-40-51;2025-07-07 11-41-09;2025-07-07 11-41-27;2025-07-07 11-41-46;2025-07-07 11-42-04;2025-07-07 11-42-22;2025-07-07 11-42-40;2025-07-07 11-42-58;2025-07-07 11-43-17;2025-07-07 11-43-36;2025-07-07 11-43-54;2025-07-07 11-44-12;2025-07-07 11-44-30;2025-07-07 11-44-49;2025-07-07 11-45-07;2025-07-07 11-45-25;2025-07-07 11-45-44;2025-07-07 11-46-02;2025-07-07 11-46-20;2025-07-07 11-46-38;2025-07-07 11-46-57;2025-07-07 11-47-15;2025-07-07 11-47-33;2025-07-07 11-47-51;2025-07-07 11-48-10;2025-07-07 11-48-29;2025-07-07 11-48-47;2025-07-07 11-49-05;2025-07-07 11-49-23;2025-07-07 11-49-41;2025-07-07 11-49-59;2025-07-07 11-50-17;2025-07-07 11-50-36;2025-07-07 11-50-55;2025-07-07 11-51-13;2025-07-07 11-51-31;2025-07-07 11-51-50;2025-07-07 11-52-08;2025-07-07 11-52-26;2025-07-07 11-52-44;2025-07-07 11-53-03;2025-07-07 11-53-21;2025-07-07 11-53-40;2025-07-07 11-53-58;2025-07-07 11-54-16;2025-07-07 11-54-34;2025-07-07 11-54-52;2025-07-07 11-55-10;2025-07-07 11-55-29;2025-07-07 11-55-47;2025-07-07 11-56-05;2025-07-07 11-56-23;2025-07-07 11-56-41;2025-07-07 11-57-00;2025-07-07 11-57-18;2025-07-07 11-57-36
0.010;2.001400;2.070200;2.058900;2.090200;1.952100;2.106100;1.975100;2.100200;1.967600;2.122300;2.118600;2.003400;2.083900;2.102300;2.086800;2.093100;2.077700;2.096500;2.088500;2.089800;2.081500;1.985900;2.093600;1.978800;2.096000;2.112300;1.998800;1.846600;1.982200;2.112700;2.099800;2.108200;2.045100;1.981300;2.081000;2.097700;2.100200;2.077700;2.058500;1.988800;2.019700;2.078900;2.015500;2.073500;2.068100;2.097700;2.126900;2.023500;2.074800;1.963800;1.988800;2.076400;2.093500;2.080200;2.070200;2.000500;2.031400;2.098600;1.998400;2.075600;2.103100;1.876200;1.959600;2.076000;2.065600;2.046000;1.992600;1.989300;1.988900;2.070200;1.990100;2.088500;2.039700;2.081400;2.093100;2.070600;2.062700;2.087300;2.091500;2.098900;2.049800;1.920800;2.104800;2.104400;2.101000;2.136500;2.112300;2.063900;2.094000;1.983800;1.982600;2.063500;2.082300;2.009700;2.076400;2.046000;2.098100;2.088900;2.042600;2.091900;2.111900;2.073100;2.146900;1.964600;1.967600;1.855000;2.028400;2.121500;2.095600;2.095600;2.054700;1.988400;2.056000;1.988800;2.096000;1.984700;2.080200;2.056800;1.996800;2.090600;2.132800;1.991700;2.094400;2.090200;2.102300;2.060100;2.090200;2.080600;1.983400;2.094400;2.097700;2.101000;2.103600;2.007600;2.104000;2.002600;1.869100;1.920000;2.079000;2.045100;1.999300;2.106500;1.906300;2.084000;1.970900;2.104000;2.057600;2.116000;2.095600;2.054700;1.982200;2.058100;2.075200;2.102700;2.074800;2.073900;2.081900;2.103500;2.116000;2.080600;2.107300;2.088900;2.103600;1.967100;2.061000;1.955900;1.869500;2.091000;2.088100;2.107300;2.109000;2.106900;2.108600;2.103600;1.994300;2.095200;2.104000;1.990500;2.091500;2.096900;2.105600;1.981700;1.917100;2.131900;1.963800;2.108100;2.096500;1.976300;2.114400
0.020;1.556300;1.717300;1.708900;1.973000;1.952100;1.985100;1.889100;2.100200;1.967600;2.001400;1.995900;2.003400;1.965100;1.865800;1.847000;2.052200;1.718500;1.734400;1.974200;1.976700;1.709400;1.898700;1.857000;1.607600;1.978800;1.880000;1.998800;1.846600;1.982200;1.622600;1.867500;1.988000;2.045100;1.640500;2.085200;1.551700;1.979700;1.602600;2.058500;2.004300;2.019700;1.859900;1.831200;1.721900;1.611400;2.097700;2.009700;1.634300;1.961700;1.535000;1.988800;2.076400;1.727300;1.738100;1.740200;1.912900;1.609300;1.724800;1.706400;2.075600;2.103100;1.876200;1.614300;1.963000;1.609200;2.046000;1.992600;1.812000;1.988900;1.839500;1.990100;1.847000;2.039700;1.702300;1.722700;1.839500;2.062700;2.045600;1.864100;1.858300;1.608400;1.920800;1.870400;2.104400;1.978800;2.136500;1.993000;1.712700;2.094000;1.608400;1.982600;2.063500;1.716500;1.721500;1.851600;1.612600;1.864100;1.971700;1.702300;1.968800;1.866200;1.631400;1.906300;1.615500;1.552500;1.855000;1.606300;2.116500;1.616300;1.728600;2.054700;1.702300;1.621400;1.988800;2.091400;1.731000;1.628900;2.056800;1.912900;2.090600;1.893300;1.991700;1.857500;1.970900;1.878300;1.620900;1.974700;1.965900;1.792400;2.094400;1.981300;1.864100;1.862000;1.714400;1.620100;1.905400;1.869100;1.920000;1.848300;2.045100;1.520800;1.862900;1.906300;1.719000;1.970900;2.104000;1.617600;1.993400;1.736100;2.054700;1.982200;1.707300;2.072700;1.983800;1.711500;2.073900;2.081900;1.860800;2.072700;2.080600;1.734400;1.717700;1.982100;1.535000;1.622200;1.644300;1.869500;1.625100;1.862400;1.739000;1.873700;1.987600;2.067300;2.063100;1.994300;1.866200;1.732700;1.808200;1.609700;1.600900;2.062700;1.981700;1.917100;2.004700;1.625900;2.066900;1.978800;1.976300;1.996300
0.030;1.456600;1.484500;1.708900;1.547900;1.601700;1.552100;1.554600;1.511200;1.540800;1.550500;1.559200;1.514200;1.520400;1.518300;1.494100;1.630100;1.718500;1.512100;1.548300;1.546300;1.468300;1.573000;1.503700;1.607600;1.552900;1.534200;1.506600;1.389400;1.535800;1.622600;1.526600;1.547100;1.482500;1.640500;1.843300;1.551700;1.550400;1.602600;1.610500;1.818300;1.470800;1.520800;1.515800;1.508300;1.611400;1.726500;1.556300;1.634300;1.545400;1.535000;1.464100;1.506200;1.508300;1.738100;1.740200;1.550400;1.609300;1.497900;1.507900;1.530000;1.523300;1.530000;1.614300;1.526200;1.609200;1.490400;1.537500;1.536700;1.532100;1.496200;1.545900;1.501600;1.485400;1.702300;1.722700;1.496200;1.517100;1.607200;1.537900;1.507900;1.500000;1.487500;1.521700;1.741100;1.531700;1.897500;1.532900;1.489100;1.720200;1.608400;1.507500;1.607600;1.493700;1.721500;1.524200;1.612600;1.514100;1.528700;1.702300;1.519600;1.520800;1.631400;1.906300;1.487000;1.481600;1.516200;1.492900;1.756500;1.616300;1.728600;1.519600;1.702300;1.621400;1.609700;1.728100;1.541700;1.628900;1.630900;1.576700;1.726000;1.548800;1.537500;1.512500;1.536200;1.548300;1.620900;1.540000;1.525000;1.513700;1.496600;1.548800;1.517100;1.510000;1.714400;1.620100;1.549600;1.522500;1.475800;1.848300;1.596700;1.520800;1.507500;1.475400;1.504100;1.547500;1.519600;1.617600;1.530800;1.736100;1.598400;1.556300;1.707300;1.709400;1.522900;1.711500;1.725600;1.524200;1.507500;1.624700;1.509200;1.734400;1.491600;1.537500;1.469100;1.622200;1.644300;1.452800;1.625100;1.538800;1.519200;1.873700;1.526700;1.613400;1.608400;1.490000;1.521200;1.511600;1.525800;1.609700;1.600900;1.616400;1.556300;1.487400;1.556700;1.496600;1.610500;1.550400;1.482900;1.559600
0.040;1.456600;1.484500;1.473700;1.547900;1.454100;1.552100;1.554600;1.511200;1.444500;1.461600;1.559200;1.514200;1.425300;1.403600;1.494100;1.630100;1.502500;1.350600;1.453200;1.459900;1.318500;1.459100;1.396900;1.313500;1.552900;1.438600;1.506600;1.389400;1.444100;1.499100;1.426900;1.466600;1.482500;1.504600;1.480400;1.462400;1.455300;1.474500;1.485000;1.513300;1.470800;1.520800;1.412800;1.353100;1.328500;1.495400;1.556300;1.482500;1.447800;1.460300;1.464100;1.506200;1.365600;1.379400;1.522100;1.469100;1.317300;1.497900;1.382800;1.530000;1.523300;1.439100;1.344800;1.526200;1.495800;1.490400;1.477400;1.427800;1.464100;1.392300;1.476200;1.501600;1.485400;1.484100;1.497000;1.496200;1.517100;1.492500;1.537900;1.406100;1.324800;1.487500;1.521700;1.530800;1.449100;1.550400;1.532900;1.351900;1.497500;1.473300;1.507500;1.505400;1.493700;1.406900;1.433600;1.342700;1.421100;1.455800;1.371100;1.519600;1.423200;1.514200;1.472400;1.487000;1.332300;1.426100;1.351100;1.551300;1.497900;1.520000;1.519600;1.521200;1.528800;1.509600;1.505400;1.430700;1.507900;1.498700;1.576700;1.495000;1.462400;1.537500;1.512500;1.467800;1.548300;1.375200;1.477800;1.464500;1.513700;1.496600;1.548800;1.435700;1.510000;1.406900;1.521700;1.549600;1.452400;1.475800;1.437000;1.498700;1.412400;1.441100;1.475400;1.387700;1.489100;1.519600;1.361500;1.530800;1.404900;1.502100;1.494100;1.373600;1.501200;1.522900;1.373600;1.537900;1.524200;1.429500;1.511600;1.509200;1.532900;1.491600;1.537500;1.469100;1.525000;1.413200;1.452800;1.515400;1.457400;1.402800;1.444900;1.479100;1.510000;1.515400;1.490000;1.449900;1.397300;1.427400;1.522500;1.505400;1.503300;1.488700;1.487400;1.556700;1.402800;1.513700;1.550400;1.482900;1.511600
0.050;1.266800;1.309300;1.304300;1.283900;1.273500;1.280100;1.424900;1.342700;1.270500;1.278900;1.295100;1.349800;1.251800;1.299700;1.281000;1.316000;1.341400;1.350600;1.289300;1.459900;1.318500;1.459100;1.396900;1.313500;1.307200;1.341400;1.396100;1.296000;1.287200;1.328500;1.323100;1.466600;1.298900;1.351900;1.374800;1.315200;1.455300;1.306400;1.308500;1.409400;1.322700;1.419000;1.335600;1.353100;1.328500;1.356900;1.326800;1.365600;1.312700;1.295200;1.325200;1.345200;1.365600;1.379400;1.397800;1.324300;1.317300;1.353500;1.380700;1.371500;1.414900;1.358600;1.344800;1.451600;1.323500;1.312700;1.331900;1.354000;1.308100;1.392300;1.318100;1.324400;1.300100;1.331000;1.345200;1.392800;1.434100;1.492500;1.345200;1.335200;1.324800;1.360200;1.428600;1.384000;1.449100;1.461600;1.312700;1.351900;1.355200;1.336000;1.375700;1.333100;1.362300;1.406900;1.345600;1.342700;1.339400;1.455800;1.371100;1.306000;1.354800;1.363600;1.472400;1.364800;1.332300;1.354000;1.351100;1.424000;1.363100;1.386100;1.371500;1.384800;1.373100;1.366100;1.505400;1.438200;1.366900;1.376900;1.385300;1.389400;1.462400;1.401900;1.364800;1.338100;1.393600;1.375200;1.477800;1.338100;1.360200;1.369000;1.355600;1.435700;1.427800;1.406900;1.369800;1.461200;1.382700;1.372700;1.437000;1.336400;1.413600;1.355600;1.364400;1.387700;1.356900;1.396500;1.361500;1.476200;1.404900;1.345600;1.369400;1.373600;1.373200;1.481200;1.373600;1.400300;1.442000;1.429500;1.379000;1.395700;1.405700;1.384800;1.344800;1.339000;1.373200;1.413200;1.370200;1.367300;1.457400;1.402800;1.444900;1.337300;1.510000;1.364400;1.354000;1.449900;1.405700;1.427400;1.358200;1.346900;1.373200;1.366900;1.389400;1.375700;1.402800;1.362300;1.491600;1.353500;1.511600
0.060;1.472400;1.328500;1.315600;1.283900;1.385700;1.280100;1.286800;1.352700;1.270500;1.278900;1.295100;1.377700;1.251800;1.299700;1.281000;1.316000;1.347700;1.550900;1.457000;1.289300;1.514600;1.333100;1.300100;1.433200;1.307200;1.558300;1.315200;1.502500;1.451200;1.416100;1.536700;1.312200;1.402800;1.452000;1.374800;1.476200;1.310200;1.399400;1.308500;1.331900;1.501200;1.343500;1.335600;1.380200;1.423600;1.363200;1.326800;1.434500;1.451600;1.468200;1.493300;1.449500;1.371900;1.392800;1.390300;1.324300;1.437400;1.367700;1.380700;1.468300;1.340200;1.547500;1.413200;1.301800;1.430700;1.416900;1.331900;1.535000;1.308100;1.314300;1.474900;1.324400;1.411500;1.349000;1.367300;1.316000;1.278000;1.421500;1.345200;1.335200;1.530000;1.487400;1.347700;1.401100;1.466600;1.375600;1.312700;1.355600;1.366500;1.417800;1.379400;1.441100;1.362300;1.409000;1.535000;1.417400;1.515400;1.310200;1.382300;1.306000;1.523300;1.473700;1.392400;1.427000;1.501600;1.354000;1.437000;1.432000;1.450700;1.401500;1.457400;1.404000;1.467000;1.366100;1.393200;1.574200;1.462400;1.376900;1.385300;1.396900;1.399800;1.492900;1.364800;1.499100;1.393600;1.477000;1.493300;1.490800;1.360200;1.389800;1.355600;1.536300;1.366100;1.406500;1.468300;1.359400;1.538300;1.487500;1.374800;1.446600;1.561700;1.355600;1.486200;1.538300;1.499100;1.405300;1.458200;1.339400;1.429500;1.447400;1.506200;1.386100;1.385700;1.324400;1.394400;1.427400;1.374400;1.359800;1.452400;1.396500;1.431600;1.384800;1.344800;1.485400;1.484100;1.467400;1.547100;1.468300;1.389400;1.565000;1.369800;1.337300;1.362300;1.364400;1.520400;1.555800;1.559600;1.384800;1.474100;1.462000;1.373200;1.366900;1.538300;1.375700;1.581300;1.362300;1.364800;1.514100;1.545000
0.070;1.547900;1.531300;1.315600;1.472400;1.513300;1.466200;1.451200;1.553800;1.534600;1.462400;1.481200;1.555000;1.443600;1.522500;1.479900;1.434900;1.547100;1.550900;1.457000;1.479100;1.514600;1.494100;1.512900;1.555900;1.449100;1.558300;1.517900;1.514100;1.451200;1.416100;1.536700;1.477000;1.530800;1.578400;1.489100;1.476200;1.464500;1.399400;1.506600;1.523700;1.550000;1.527500;1.535000;1.530800;1.551300;1.514600;1.501600;1.434500;1.530000;1.532900;1.558400;1.540000;1.539600;1.536300;1.561700;1.487000;1.514200;1.512500;1.570400;1.560000;1.537100;1.569600;1.547900;1.459500;1.540400;1.514100;1.557900;1.535000;1.500400;1.473300;1.525000;1.483300;1.504100;1.491600;1.502900;1.470400;1.441100;1.421500;1.525800;1.485800;1.530000;1.587100;1.516200;1.550400;1.466600;1.547100;1.485400;1.511200;1.520400;1.417800;1.529600;1.538800;1.526200;1.561700;1.535000;1.557100;1.515400;1.465800;1.537500;1.462000;1.523300;1.473700;1.580100;1.570000;1.533800;1.541300;1.541300;1.432000;1.450700;1.537100;1.565500;1.404000;1.571700;1.560900;1.393200;1.574200;1.552500;1.562100;1.498300;1.535000;1.554200;1.590100;1.529200;1.499100;1.557900;1.570100;1.493300;1.490800;1.508700;1.529200;1.508300;1.536300;1.532100;1.567900;1.468300;1.486600;1.572100;1.574700;1.519100;1.532900;1.561700;1.535400;1.565400;1.538300;1.558800;1.573400;1.573400;1.483300;1.571300;1.554600;1.569200;1.538300;1.385700;1.492000;1.533300;1.560900;1.533300;1.512500;1.452400;1.563800;1.431600;1.532500;1.501700;1.541300;1.575100;1.592200;1.563400;1.468300;1.564600;1.565000;1.546300;1.501600;1.455700;1.464900;1.567100;1.555800;1.559600;1.519100;1.474100;1.462000;1.461600;1.558300;1.582100;1.552100;1.581300;1.475800;1.525400;1.563400;1.545000
0.080;1.578400;1.502500;1.508700;1.540000;1.513300;1.551700;1.518700;1.553800;1.534600;1.545400;1.555800;1.555000;1.522100;1.525000;1.500000;1.568000;1.547100;1.547100;1.531200;1.548400;1.521700;1.568800;1.533300;1.552900;1.554600;1.575500;1.530400;1.514100;1.535000;1.569600;1.540000;1.532100;1.530800;1.596300;1.489100;1.601300;1.535400;1.545400;1.506600;1.523700;1.550000;1.557100;1.557900;1.562100;1.575000;1.514600;1.567100;1.586700;1.530000;1.572500;1.558400;1.540000;1.558800;1.570900;1.593000;1.566700;1.582600;1.566700;1.552900;1.560000;1.537100;1.569600;1.571700;1.539200;1.568800;1.514100;1.557900;1.559200;1.500400;1.525400;1.525000;1.500400;1.547500;1.509200;1.498300;1.470400;1.441100;1.516200;1.550500;1.525800;1.542500;1.587100;1.553800;1.550400;1.499900;1.547100;1.519100;1.507500;1.520400;1.565000;1.529600;1.538800;1.533800;1.570000;1.535000;1.568400;1.535400;1.525000;1.540000;1.509600;1.542500;1.602600;1.578400;1.584600;1.595900;1.541300;1.577100;1.578800;1.578400;1.555000;1.565500;1.557100;1.575500;1.560900;1.534200;1.607600;1.587100;1.562100;1.584600;1.535000;1.589600;1.590100;1.553800;1.530800;1.584600;1.583800;1.555900;1.537100;1.538700;1.529200;1.559200;1.554200;1.554600;1.583800;1.582600;1.541300;1.572100;1.574700;1.549600;1.532900;1.569600;1.541700;1.565400;1.546300;1.558800;1.573400;1.575500;1.552500;1.586300;1.554600;1.569200;1.533300;1.530000;1.492000;1.539200;1.560900;1.533300;1.550800;1.575000;1.563800;1.558400;1.534200;1.547500;1.574600;1.592600;1.595500;1.563400;1.600500;1.567100;1.561700;1.564200;1.548800;1.552900;1.564200;1.567100;1.565500;1.543800;1.572100;1.581700;1.582600;1.557900;1.558300;1.582100;1.574200;1.597600;1.554600;1.560000;1.563400;1.579700
0.090;1.648500;1.590900;1.508700;1.561700;1.525800;1.567500;1.563000;1.625500;1.572600;1.585100;1.588800;1.625100;1.543300;1.613400;1.578000;1.579200;1.532500;1.637200;1.579600;1.580500;1.592200;1.588000;1.605100;1.552900;1.588800;1.633900;1.594200;1.677300;1.568800;1.569600;1.615500;1.595900;1.627200;1.596300;1.523700;1.601300;1.588800;1.545400;1.564200;1.547500;1.610900;1.627600;1.618000;1.637600;1.575000;1.534600;1.602200;1.586700;1.584700;1.572500;1.620900;1.599700;1.632600;1.570900;1.593000;1.587200;1.582600;1.602600;1.647600;1.612200;1.552100;1.641800;1.571700;1.585900;1.568800;1.642600;1.594700;1.622200;1.560000;1.570500;1.586300;1.577500;1.629700;1.509200;1.498300;1.581700;1.557500;1.522100;1.630100;1.593800;1.647600;1.706500;1.618800;1.534600;1.566300;1.567100;1.571700;1.611300;1.531300;1.565000;1.626400;1.576700;1.620100;1.570000;1.638900;1.568400;1.605900;1.565000;1.540000;1.580900;1.593400;1.602600;1.578400;1.661800;1.682300;1.617200;1.662200;1.580500;1.578400;1.555000;1.689300;1.557100;1.575500;1.576700;1.553400;1.682300;1.587100;1.582600;1.602200;1.559200;1.639700;1.703100;1.598400;1.590500;1.632600;1.583800;1.582100;1.599200;1.620500;1.604700;1.615500;1.620900;1.615100;1.583800;1.582600;1.585100;1.622200;1.692300;1.549600;1.558800;1.659700;1.598400;1.691800;1.620100;1.588400;1.560400;1.575500;1.570500;1.586300;1.557900;1.594300;1.533300;1.522500;1.584200;1.620100;1.580100;1.624700;1.595100;1.578800;1.618000;1.571300;1.601700;1.590100;1.652600;1.592600;1.595500;1.706900;1.600500;1.642200;1.631800;1.564200;1.579200;1.571700;1.580500;1.601800;1.620900;1.629700;1.603000;1.581700;1.582600;1.585500;1.623900;1.678900;1.640500;1.649700;1.600900;1.609200;1.671400;1.620900
0.100;1.648500;1.590900;1.580100;1.561700;1.595100;1.567500;1.563000;1.625500;1.656000;1.662200;1.588800;1.625100;1.618900;1.613400;1.578000;1.579200;1.629700;1.698100;1.665600;1.661000;1.665600;1.678900;1.669800;1.701900;1.588800;1.718100;1.594200;1.677300;1.648900;1.656800;1.693100;1.684300;1.627200;1.670600;1.585500;1.686000;1.664700;1.630500;1.638000;1.598400;1.681000;1.627600;1.696900;1.693500;1.704800;1.624300;1.602200;1.656800;1.650100;1.655600;1.675600;1.660600;1.632600;1.728100;1.648000;1.690600;1.703500;1.602600;1.703500;1.682700;1.640100;1.709800;1.708100;1.585900;1.649300;1.642600;1.681400;1.697700;1.658500;1.667300;1.657600;1.577500;1.629700;1.586700;1.609700;1.581700;1.557500;1.636000;1.630100;1.669700;1.699800;1.706500;1.618800;1.644300;1.645500;1.646400;1.571700;1.680200;1.625500;1.624200;1.626400;1.651800;1.620100;1.663100;1.697700;1.721900;1.693500;1.652200;1.688500;1.580900;1.677200;1.675200;1.736100;1.661800;1.702300;1.719000;1.711500;1.650100;1.655100;1.655200;1.689300;1.649300;1.701400;1.690600;1.596300;1.767400;1.663500;1.663100;1.602200;1.619700;1.747300;1.703100;1.598400;1.676800;1.632600;1.747300;1.683100;1.679800;1.620500;1.604700;1.615500;1.723200;1.615100;1.742700;1.689400;1.585100;1.731500;1.692300;1.667300;1.626400;1.736100;1.685600;1.691800;1.724400;1.700600;1.634700;1.656800;1.570500;1.724000;1.641400;1.687700;1.701000;1.610500;1.584200;1.673500;1.643900;1.624700;1.667600;1.651400;1.618000;1.641800;1.601700;1.590100;1.652600;1.663100;1.764000;1.706900;1.648900;1.714400;1.713500;1.696400;1.661400;1.636400;1.661400;1.683500;1.698100;1.691000;1.689400;1.674300;1.632600;1.650500;1.660600;1.678900;1.640500;1.744400;1.641800;1.609200;1.671400;1.691900
