TimeStamp;2025-07-07 10-55-26;2025-07-07 10-55-44;2025-07-07 10-56-02;2025-07-07 10-56-20;2025-07-07 10-56-39;2025-07-07 10-56-57;2025-07-07 10-57-15;2025-07-07 10-57-34;2025-07-07 10-57-52;2025-07-07 10-58-10;2025-07-07 10-58-28;2025-07-07 10-58-46;2025-07-07 10-59-04;2025-07-07 10-59-23;2025-07-07 10-59-41;2025-07-07 10-59-59;2025-07-07 11-00-17;2025-07-07 11-00-35;2025-07-07 11-00-53;2025-07-07 11-01-11;2025-07-07 11-01-29;2025-07-07 11-01-48;2025-07-07 11-02-06;2025-07-07 11-02-25;2025-07-07 11-02-43;2025-07-07 11-03-01;2025-07-07 11-03-19;2025-07-07 11-03-37;2025-07-07 11-03-56;2025-07-07 11-04-14;2025-07-07 11-04-33;2025-07-07 11-04-51;2025-07-07 11-05-09;2025-07-07 11-05-27;2025-07-07 11-05-45;2025-07-07 11-06-03;2025-07-07 11-06-22;2025-07-07 11-06-40;2025-07-07 11-06-58;2025-07-07 11-07-17;2025-07-07 11-07-35;2025-07-07 11-07-55;2025-07-07 11-08-14;2025-07-07 11-08-34;2025-07-07 11-08-52;2025-07-07 11-09-11;2025-07-07 11-09-29;2025-07-07 11-09-47;2025-07-07 11-10-05;2025-07-07 11-10-26;2025-07-07 11-10-44;2025-07-07 11-11-02;2025-07-07 11-11-20;2025-07-07 11-11-39;2025-07-07 11-11-57;2025-07-07 11-12-15;2025-07-07 11-12-33;2025-07-07 11-12-51;2025-07-07 11-13-09;2025-07-07 11-13-28;2025-07-07 11-13-46;2025-07-07 11-16-35;2025-07-07 11-16-54;2025-07-07 11-17-12;2025-07-07 11-17-30;2025-07-07 11-17-48;2025-07-07 11-18-06;2025-07-07 11-18-24;2025-07-07 11-18-42;2025-07-07 11-19-01;2025-07-07 11-19-19;2025-07-07 11-19-37;2025-07-07 11-19-55;2025-07-07 11-20-13;2025-07-07 11-20-33;2025-07-07 11-20-52;2025-07-07 11-21-10;2025-07-07 11-21-28;2025-07-07 11-21-47;2025-07-07 11-22-05;2025-07-07 11-22-24;2025-07-07 11-22-42;2025-07-07 11-23-00;2025-07-07 11-23-18;2025-07-07 11-23-36;2025-07-07 11-23-55;2025-07-07 11-24-13;2025-07-07 11-24-32;2025-07-07 11-24-50;2025-07-07 11-25-08;2025-07-07 11-25-26;2025-07-07 11-25-44;2025-07-07 11-26-02;2025-07-07 11-26-21;2025-07-07 11-26-39;2025-07-07 11-26-57;2025-07-07 11-27-15;2025-07-07 11-27-33;2025-07-07 11-27-52;2025-07-07 11-28-10;2025-07-07 11-28-28;2025-07-07 11-28-47;2025-07-07 11-29-05;2025-07-07 11-29-23;2025-07-07 11-29-40;2025-07-07 11-29-59;2025-07-07 11-30-17;2025-07-07 11-30-35;2025-07-07 11-30-53;2025-07-07 11-31-12;2025-07-07 11-31-30;2025-07-07 11-31-48;2025-07-07 11-32-07;2025-07-07 11-32-25;2025-07-07 11-32-43;2025-07-07 11-33-01;2025-07-07 11-33-21;2025-07-07 11-33-42;2025-07-07 11-34-00;2025-07-07 11-34-18;2025-07-07 11-34-36;2025-07-07 11-34-55;2025-07-07 11-35-13;2025-07-07 11-35-31;2025-07-07 11-35-49;2025-07-07 11-38-19;2025-07-07 11-38-37;2025-07-07 11-38-55;2025-07-07 11-39-13;2025-07-07 11-39-31;2025-07-07 11-39-49;2025-07-07 11-40-08;2025-07-07 11-40-26;2025-07-07 11-40-45;2025-07-07 11-41-03;2025-07-07 11-41-21;2025-07-07 11-41-39;2025-07-07 11-41-57;2025-07-07 11-42-15;2025-07-07 11-42-33;2025-07-07 11-42-51;2025-07-07 11-43-10;2025-07-07 11-43-29;2025-07-07 11-43-47;2025-07-07 11-44-05;2025-07-07 11-44-24;2025-07-07 11-44-42;2025-07-07 11-45-00;2025-07-07 11-45-18;2025-07-07 11-45-37;2025-07-07 11-45-55;2025-07-07 11-46-14;2025-07-07 11-46-32;2025-07-07 11-46-50;2025-07-07 11-47-08;2025-07-07 11-47-27;2025-07-07 11-47-45;2025-07-07 11-48-03;2025-07-07 11-48-22;2025-07-07 11-48-40;2025-07-07 11-48-58;2025-07-07 11-49-16;2025-07-07 11-49-34;2025-07-07 11-49-53;2025-07-07 11-50-11;2025-07-07 11-50-29;2025-07-07 11-50-48;2025-07-07 11-51-07;2025-07-07 11-51-25;2025-07-07 11-51-43;2025-07-07 11-52-01;2025-07-07 11-52-19;2025-07-07 11-52-38;2025-07-07 11-52-57;2025-07-07 11-53-15;2025-07-07 11-53-33;2025-07-07 11-53-51;2025-07-07 11-54-09;2025-07-07 11-54-27;2025-07-07 11-54-46;2025-07-07 11-55-04;2025-07-07 11-55-22;2025-07-07 11-55-40;2025-07-07 11-55-58;2025-07-07 11-56-17;2025-07-07 11-56-35;2025-07-07 11-56-53;2025-07-07 11-57-11;2025-07-07 11-57-29
0.010;4.598400;3.898000;4.229300;3.835500;3.269400;4.632600;4.623900;4.196300;4.852400;4.606400;3.873000;4.645100;4.128700;5.023500;4.275500;4.527500;3.554300;4.242200;3.729100;3.589000;3.877600;3.591900;4.916700;4.141200;3.525100;4.580500;3.815900;5.385500;3.114300;3.325300;4.287200;3.807100;4.200900;4.149200;3.310300;4.719800;5.402700;4.743600;4.725600;4.143800;5.477300;5.282900;3.601900;4.216300;4.230500;4.635100;5.109000;3.886800;3.896400;3.357900;4.744000;4.186700;3.357500;4.954200;4.678100;5.214500;4.572600;3.541400;4.724000;4.625500;5.312100;3.421300;5.075200;4.734800;4.258900;3.522700;4.209200;3.822100;4.296800;4.916700;3.548500;3.848800;2.948700;4.688900;4.564600;5.533200;4.721100;4.140400;4.277200;4.926700;3.369100;3.972300;3.742900;3.847600;3.867200;3.284000;5.100700;3.944800;3.777100;3.930200;3.791300;5.110700;3.268600;3.237300;4.571300;4.736500;4.938400;3.509300;3.514700;4.329800;3.956000;4.343100;4.974200;3.805500;4.164200;5.171200;5.259100;5.270000;3.342000;3.385800;5.362200;4.250900;4.282200;4.626400;4.615100;3.966500;4.825700;4.674300;5.291700;4.781100;3.797100;3.175600;3.467600;3.275700;5.387200;3.569800;4.592600;4.973000;4.005200;4.182500;4.371500;3.675700;4.378200;3.813800;4.597200;5.491100;3.579800;4.352300;3.313700;5.469400;4.327300;3.167700;5.008900;4.654700;4.796600;4.213400;4.657200;5.229900;4.393200;4.657200;4.624700;3.591000;5.190700;5.461900;3.178100;4.212200;4.677300;4.714000;4.690200;4.763200;4.822000;4.675600;3.839700;5.225800;3.987300;5.411000;3.660700;5.436000;3.093400;3.849300;4.810300;4.815700;3.289900;3.972700;3.534700;3.831700;3.989400;3.970600;4.350200;4.739000;3.398300;4.339000;3.432100;4.714800;4.414500;3.624800;5.527800;3.404600;4.333600
0.020;3.377100;3.898000;3.128900;3.835500;3.269400;3.277400;4.623900;3.109300;3.493000;4.606400;3.013300;3.310700;3.149300;5.023500;4.275500;3.305300;3.554300;3.136400;2.962400;3.589000;3.877600;2.967400;3.553500;3.147600;2.846000;3.364100;3.815900;3.873500;3.114300;2.743800;3.240700;3.046700;3.181400;3.135100;3.310300;4.719800;3.898500;3.351600;3.349100;3.098000;4.218000;3.883500;3.601900;3.118000;3.198100;4.635100;3.510100;3.020800;3.896400;3.357900;3.337000;3.158500;3.357500;3.539700;3.280700;3.807100;4.572600;2.982900;4.724000;3.253600;3.896000;3.421300;3.533100;3.385800;3.110100;3.522700;3.215200;3.029600;3.166800;4.916700;3.548500;2.974500;2.948700;3.415000;3.329500;4.238400;3.374600;4.140400;3.136800;3.519300;3.369100;3.087600;3.742900;2.965800;2.997900;3.284000;5.169500;3.069200;3.018400;3.042900;3.018300;3.510500;3.268600;3.237300;3.267400;4.736500;3.485900;3.509300;3.514700;3.262300;3.956000;3.193100;3.516000;3.805500;3.113400;3.638600;3.824200;3.009100;3.342000;3.385800;3.162700;3.213500;4.282200;4.626400;3.299500;3.146000;3.402500;4.674300;3.842200;3.322000;3.057500;3.175600;2.852700;3.275700;4.255100;3.569800;3.329900;3.512600;4.005200;3.152200;3.262300;2.949500;3.275300;3.017900;3.302400;3.977700;3.579800;4.352300;2.715100;3.987700;3.281900;3.167700;3.588100;3.388700;4.796600;3.194800;3.377500;3.677000;3.274900;3.297000;4.624700;3.591000;3.582700;3.131000;2.516900;3.137200;3.407100;3.392100;3.392500;3.330700;4.822000;3.372900;3.062900;3.589400;3.110500;4.642200;2.978300;4.253000;3.093400;3.054600;3.356600;3.382500;2.767200;3.103400;3.534700;3.005800;3.115100;3.970600;3.267800;4.739000;3.398300;4.339000;2.890200;4.714800;3.269000;3.023300;3.110500;3.404600;3.242700
0.030;2.835600;2.558200;2.606600;3.057900;2.679200;2.708000;2.692100;3.109300;2.877300;2.673800;3.013300;2.715100;2.708800;2.818900;3.168500;2.807700;2.872300;3.136400;2.468100;2.919000;3.020800;2.967400;2.932000;2.678400;2.397200;3.364100;2.640400;3.007100;2.521500;2.087700;2.718800;2.614500;2.728800;2.580300;2.477700;2.745500;3.030800;3.351600;2.771800;2.558200;3.127600;3.113900;2.524000;2.588700;3.198100;2.704200;2.874000;3.020800;2.632100;2.777600;2.759700;2.695500;2.755500;2.955800;2.717200;3.045800;2.755500;2.982900;2.740500;2.694600;3.138100;2.870700;2.840600;2.769300;2.598700;2.540700;2.744700;2.647100;3.166800;3.505500;2.289600;2.373800;2.396400;2.858100;2.796400;3.115900;2.764700;2.660400;2.510300;2.887300;2.771400;2.500700;2.960300;2.474000;2.503600;2.449800;3.569400;2.451900;2.587400;2.422700;2.602400;2.830600;2.756800;2.746400;2.750500;2.751800;2.854400;2.525700;2.850600;2.700000;3.124700;3.193100;2.944500;3.048800;3.113400;2.981200;3.042100;3.009100;2.740500;2.358800;3.162700;3.213500;2.748800;2.726300;2.775100;2.515200;2.857700;2.837300;3.096700;2.752200;2.577000;2.607000;2.395500;2.206200;3.203100;2.962900;2.808500;2.859000;2.617000;2.581600;2.714200;2.377600;2.730900;3.017900;2.753400;3.065500;2.955300;2.643300;2.088100;3.071700;3.281900;2.632500;2.970400;2.846900;2.779700;3.194800;2.849400;2.989100;2.704200;2.742200;2.801000;2.963300;2.892300;3.131000;2.516900;3.137200;2.863600;2.882300;2.861500;2.755100;2.844400;2.853600;2.607000;2.917400;2.577000;3.307400;2.392200;3.223100;2.651600;2.622900;2.776000;2.779300;2.194900;2.547400;2.546100;2.511900;3.115100;3.134300;2.779300;3.417100;2.888200;2.605800;2.890200;3.299900;3.269000;2.344700;3.110500;2.830200;2.758400
0.040;2.442300;2.558200;2.129000;2.636600;2.284200;2.196500;2.692100;2.129000;2.877300;2.673800;2.078500;2.715100;2.708800;2.818900;2.640000;2.467700;2.399700;2.601200;2.077300;2.443900;2.500200;2.553200;2.550700;2.312100;2.023000;2.834000;2.640400;2.500700;2.135700;2.087700;2.718800;2.255000;2.728800;2.169500;2.477700;2.745500;2.526100;2.329200;2.314200;2.078500;2.578700;2.640000;2.524000;2.157000;2.325100;2.704200;2.357600;2.515300;2.632100;2.350900;2.332600;2.334600;2.327600;2.547000;2.717200;2.598300;2.755500;2.544900;2.740500;2.694600;2.643300;2.472300;2.840600;2.335900;2.217400;2.540700;2.426000;2.647100;2.153600;2.894000;2.289600;2.373800;1.958000;2.448900;2.476000;2.586600;2.343000;2.660400;2.510300;2.510200;2.096900;2.020500;2.504400;2.077700;2.503600;2.449800;2.890200;2.451900;2.351800;1.947100;2.257900;2.374700;2.178600;2.168200;2.404700;2.751800;2.506900;2.525700;2.850600;2.328000;2.540300;2.275000;2.535700;2.596200;2.355500;2.510300;2.608300;2.552400;2.326300;2.358800;2.695100;2.736700;2.748800;2.726300;2.775100;2.037200;2.401000;2.837300;2.609100;2.346700;2.281700;2.283300;2.098100;2.206200;3.203100;2.569900;2.464800;2.472700;2.617000;2.165700;2.305900;1.927600;2.730900;2.350100;2.753400;2.554500;2.569500;2.643300;2.088100;3.071700;2.408500;2.265800;2.970400;2.272500;2.779700;2.338800;2.286300;2.501500;2.089000;2.386800;2.801000;2.597900;2.416400;2.622900;2.035100;2.292900;2.509400;2.484000;2.861500;2.340500;2.844400;2.853600;2.607000;2.421400;2.114000;3.307400;1.930000;2.723000;2.291300;2.367200;2.776000;2.779300;2.111100;2.138600;2.546100;2.181100;2.586600;2.542000;2.779300;2.906100;2.509400;2.605800;2.010500;2.743000;2.682100;2.149900;2.534500;2.148200;2.458500
0.050;1.942500;2.102300;1.800700;2.226600;1.852400;1.830700;2.292900;2.129000;2.528200;2.282500;2.078500;2.285000;2.408500;2.380100;2.144900;2.013000;1.880800;2.220800;2.077300;2.036800;2.078500;2.162800;2.550700;1.962100;2.023000;2.381800;2.245400;2.055200;2.071400;1.934200;2.253300;2.255000;2.305000;2.078900;2.008900;2.238700;2.086000;2.329200;1.844500;2.078500;2.578700;2.640000;1.978800;2.157000;2.325100;2.305900;2.357600;2.087700;2.228300;1.857900;2.332600;2.334600;1.787800;2.209100;1.870000;2.598300;2.411000;2.199100;2.321300;1.898300;2.643300;1.944600;2.398000;2.335900;2.217400;2.213700;1.966700;1.964200;2.153600;2.520700;1.895400;1.957100;1.845800;2.448900;2.476000;2.222000;1.984300;2.129000;1.989300;2.510200;1.937500;1.894100;2.179900;2.077700;2.072700;1.998400;2.322600;1.889200;2.351800;1.867500;2.257900;2.374700;2.108600;1.998900;2.404700;2.325100;2.167400;2.064700;1.908300;1.847400;2.038900;2.275000;2.204500;2.279600;2.355500;2.066400;2.265000;2.344200;1.853300;1.864500;2.329600;2.446400;2.450600;2.379300;2.364200;1.937500;2.401000;2.495200;2.286700;2.346700;2.281700;1.833700;2.098100;2.081900;2.366800;2.095600;2.035600;2.472700;2.152300;2.165700;2.305900;1.863700;2.318800;2.350100;2.410100;2.119800;2.230800;2.030600;2.002200;1.982600;2.408500;1.847800;2.079400;2.132300;2.353800;2.338800;2.138200;2.501500;1.941300;2.386800;2.492300;2.234900;1.919200;2.171500;1.936700;2.292900;2.509400;1.983400;2.505700;1.882900;2.295400;2.007200;2.379300;2.421400;2.114000;2.774300;1.930000;2.355900;1.935400;2.367200;2.318800;2.009700;2.111100;1.802400;2.224100;1.912100;2.136500;2.142300;1.951700;2.413900;1.991400;2.055200;2.010500;2.283800;2.321300;2.149900;2.133200;1.954700;1.958400
0.060;1.942500;1.776500;1.791500;1.886200;1.852400;1.830700;1.835300;1.829100;2.192400;1.822800;1.774000;1.821600;1.952100;2.380100;1.798200;2.013000;1.827800;1.817800;2.055200;2.036800;1.776900;1.834100;1.948000;1.902900;1.776900;1.998800;1.920400;2.055200;1.951300;1.844900;1.870400;1.859100;1.936300;1.929200;1.953800;1.837000;2.086000;1.856200;1.844500;1.927900;1.841600;1.973800;1.882500;1.883300;1.954200;1.882100;1.877000;1.780300;1.850800;1.857900;1.832800;1.984300;1.734800;1.884600;1.870000;1.935500;2.002200;1.853700;1.860400;1.898300;2.091500;1.944600;1.922500;1.991800;1.854100;1.936300;1.887000;1.964200;1.834100;2.062300;1.878300;1.894200;1.726000;1.842400;1.944600;1.802400;1.984300;2.073100;1.926700;2.009700;1.937500;1.894100;1.924600;1.861200;1.790300;1.990100;1.885800;1.889200;1.914600;1.772700;1.981700;1.884600;2.108600;1.998900;1.996300;1.993800;1.931300;1.998900;1.908300;1.847400;1.945500;1.819100;2.204500;1.960500;1.960900;2.066400;1.943400;1.948000;1.854900;1.835800;1.986800;1.979300;1.953800;1.974200;2.021000;1.937500;1.886200;2.025100;1.939200;1.865400;1.932500;1.877000;1.873300;1.983800;2.366800;2.031400;2.035600;2.018000;1.809900;1.987200;1.798200;1.770300;1.858300;1.939600;2.008000;1.797800;2.230800;1.926300;1.884600;1.982600;1.948400;1.847800;2.079400;1.938800;1.889100;2.027600;2.138200;2.093500;1.777400;1.975500;2.027200;1.935900;1.919200;1.817400;1.850400;1.973000;1.947600;1.920000;2.011400;1.882900;1.890800;2.007200;1.957600;2.041000;1.784900;2.365100;1.764800;2.008900;1.935400;1.923800;1.860400;2.009700;1.924600;1.802400;1.953400;1.960000;1.794000;2.142300;1.951700;2.020100;1.938400;1.935900;1.855000;2.283800;1.839500;1.947500;1.817400;1.954700;1.958400
0.070;1.839100;1.761100;1.791500;1.799000;1.800300;1.841200;1.828700;1.827800;1.891200;1.834100;1.764000;1.797000;1.884500;1.898300;1.761500;1.951700;1.729800;1.804900;1.917100;1.727300;1.769400;1.774000;1.948000;1.902900;1.832000;1.909600;1.837400;1.771900;1.872500;1.812000;1.805700;1.859100;1.858700;1.929200;1.762300;1.807000;1.792800;1.826200;1.803600;1.927900;1.841600;1.973800;1.714400;1.883300;1.882500;1.894200;1.877000;1.791900;1.801500;1.755700;1.832800;1.950100;1.579600;1.884600;1.897900;1.935500;1.990100;1.796500;1.882900;1.942500;1.968400;1.703100;1.918800;1.720200;1.854100;1.885400;1.887000;1.912500;1.820300;2.010600;1.812000;1.853700;1.668500;1.842400;1.944600;1.802400;1.705200;1.897900;1.821600;2.009700;1.754800;1.772800;1.927100;1.861200;1.812400;1.806500;1.885800;1.783200;1.914600;1.772700;1.927500;1.884600;1.911700;1.742300;1.993000;1.729400;1.931300;1.860300;1.918800;1.785700;1.769000;1.819500;1.914600;1.910400;1.952100;1.774800;1.943400;1.948000;1.818200;1.758200;1.986800;1.927500;1.883700;1.975900;1.993000;1.769400;1.836200;2.012600;1.939200;1.902100;1.932500;1.821200;1.913800;1.925400;1.981700;1.847000;1.992200;2.018000;1.792000;1.987200;1.798200;1.770300;1.805700;1.934200;2.002600;1.797800;1.862000;1.810300;1.905800;1.877100;1.852900;1.822000;1.987200;1.938800;1.862000;1.968400;1.968400;1.793200;1.777400;2.001400;1.998900;1.881200;1.889200;1.817400;1.831600;1.995100;1.947600;1.920000;1.935000;1.919200;1.829100;1.977600;1.923800;1.786900;1.784900;2.018400;1.764800;2.008900;1.761900;1.923800;1.858700;1.752300;1.924600;1.789000;1.907500;1.960000;1.779000;1.813200;1.880800;1.943800;1.754000;1.867900;1.769000;1.995900;1.816200;1.830800;1.817400;1.788600;1.912100
0.080;1.678100;1.761100;1.775300;1.799000;1.800300;1.787400;1.828700;1.815300;1.842000;1.834100;1.766500;1.727700;1.713500;1.898300;1.761500;1.770700;1.729800;1.761500;1.805700;1.727300;1.769400;1.698500;1.771900;1.776100;1.827800;1.770300;1.837400;1.760700;1.872500;1.470300;1.719000;1.752300;1.726500;1.808200;1.762300;1.807000;1.786100;1.741900;1.742300;1.907100;1.897500;1.768600;1.714400;1.867000;1.738600;1.894200;1.807400;1.761100;1.801500;1.755700;1.765300;1.809900;1.579600;1.809900;1.834900;1.902500;1.851200;1.717700;1.882900;1.859900;1.775300;1.703100;1.853700;1.779800;1.800700;1.885400;1.730200;1.781500;1.807800;2.010600;1.812000;1.840300;1.668500;1.695200;1.768600;1.829100;1.751100;1.842400;1.804900;1.849100;1.754800;1.708100;1.927100;1.832800;1.804900;1.806500;1.856600;1.741100;1.776900;1.748600;1.832000;1.822000;1.911700;1.742300;1.863700;1.729400;1.897000;1.860300;1.837800;1.706000;1.769000;1.751100;1.851200;1.910400;1.851200;1.749800;1.912900;1.943800;1.818200;1.758200;1.812800;1.764000;1.883700;1.975900;1.892900;1.733600;1.708500;2.012600;1.885000;1.823200;1.840800;1.821200;1.863700;1.925400;1.950500;1.847000;1.824100;1.903300;1.792000;1.889600;1.706900;1.756900;1.730600;1.794500;1.884600;1.810700;1.862000;1.810300;1.534200;1.759400;1.715200;1.822000;1.810300;1.838700;1.862000;1.842900;1.844900;1.779900;1.782400;1.878300;1.998900;1.881200;1.829900;1.730200;0.906800;1.903300;1.794100;1.747700;1.771100;1.841600;1.829100;1.776900;1.778600;1.812000;1.781500;2.016800;1.750200;1.952100;1.761900;1.765700;1.785300;1.800300;1.454100;1.789000;1.907500;1.892500;1.734000;1.813200;1.749400;1.943800;1.754000;1.877500;1.419900;1.995900;1.774900;1.558400;1.826200;1.788600;1.745200
0.090;1.669700;1.598400;1.740700;1.707300;1.858700;1.752700;1.834900;1.815300;1.737300;1.825300;1.766500;1.806900;1.688900;1.871200;1.724800;1.745700;1.795700;1.761500;0.547600;1.738100;1.762700;1.698500;1.724800;1.652600;1.584200;1.770300;1.486600;1.769400;0.831700;0.214800;1.651000;1.527900;1.638900;0.821700;0.677400;1.707300;1.791100;1.817800;1.804900;1.416900;1.847800;1.729400;1.033200;1.802000;1.738600;1.862500;1.862400;1.761100;1.522900;1.816200;1.829100;1.703500;0.972300;1.731000;1.875000;1.790700;1.831200;1.717700;1.892100;1.880400;1.752300;1.686000;1.888700;1.792800;1.867500;1.484900;1.704800;1.552900;1.807800;1.841200;0.537700;0.609000;0.451700;1.698900;1.721000;1.783600;1.759800;1.374000;0.919300;1.788600;1.449900;0.524300;1.615500;1.609200;1.626800;0.699100;1.788200;0.577300;1.724000;0.587300;1.588800;1.867500;1.420700;1.315200;1.841600;1.792400;1.791900;1.048200;1.876600;1.751100;0.555100;1.822800;1.771100;1.517900;1.851200;1.737300;1.796100;1.809000;1.862900;0.739900;1.812800;1.748200;1.721500;1.880000;1.741500;0.559300;1.787400;1.790700;1.784000;1.895000;1.591700;1.880800;1.576700;0.231500;1.789500;1.805700;1.793200;1.867000;1.588400;0.896000;1.770300;0.556800;1.801500;1.794500;1.853300;1.806500;1.774400;1.451600;0.220200;1.769000;1.715200;1.887900;1.766100;1.394400;1.871600;1.842900;1.402800;1.779900;1.411900;1.911300;1.800300;1.771500;1.880000;1.730200;0.906800;1.903300;1.749000;1.739000;1.744400;1.915000;1.728500;1.762800;1.739800;1.838700;1.619300;1.904200;0.583100;1.837000;1.535400;1.751100;1.869900;1.821200;0.239000;1.618400;1.532100;1.657200;1.734000;1.806500;1.664700;1.797800;0.787900;1.429500;1.419900;1.862000;1.774900;0.203100;1.826200;0.211900;1.745600
0.100;0.666100;1.598400;0.289900;1.485800;0.825500;0.332400;1.834900;0.244800;1.737300;1.825300;0.243100;1.806900;1.688900;1.871200;1.708500;1.745700;1.084500;1.821200;0.547600;1.535400;1.590500;1.417800;1.006500;0.268600;1.584200;1.644700;1.486600;1.603400;0.176400;0.214800;1.651000;0.155200;1.638900;0.080500;0.677400;1.707300;1.607600;0.745000;0.825900;0.239400;1.803200;1.132100;1.033200;0.301100;0.220200;1.862500;1.158300;1.591700;1.522900;0.870100;0.838800;0.226000;0.957300;1.420700;1.875000;1.521700;1.831200;1.446500;1.892100;1.880400;1.752300;0.775400;1.888700;1.374800;0.772500;1.484900;0.688600;1.552900;0.381200;1.795300;0.537700;0.609000;0.162600;0.753300;0.699900;1.837400;1.402400;1.374000;0.919300;1.017300;0.136800;0.178500;1.615500;0.313200;1.626800;0.699100;1.799500;0.577300;0.485100;0.239000;0.216900;1.107900;0.229400;0.177200;0.782900;1.804900;1.515400;1.048200;1.192100;0.814600;0.555100;0.803400;1.474500;1.517900;0.787500;1.583000;1.557500;1.761100;0.825500;0.739900;1.706400;1.748200;1.721500;1.880000;1.741500;0.559300;0.798400;1.790700;1.539200;0.885900;0.214300;0.826700;0.333700;0.231500;1.789500;0.988100;0.727000;1.093700;1.588400;0.166800;0.749500;0.229800;1.801500;0.440000;1.853300;1.688500;1.491600;1.451600;0.220200;1.769000;0.717400;0.825000;1.766100;0.127600;1.871600;0.327800;0.163500;1.631800;0.224400;0.814600;1.800300;1.502900;1.880000;1.590100;0.246500;0.290300;0.721600;0.709900;1.744400;0.964300;1.728500;1.762800;1.739800;1.628000;0.261900;1.904200;0.284000;1.697700;0.175200;0.440400;1.869900;1.821200;0.042100;0.237300;1.532100;0.304500;1.649700;1.658500;1.664700;1.719400;0.787900;1.429500;0.098800;1.862000;1.830700;0.007000;1.641000;0.211900;0.679500
