TimeStamp;2025-07-07 10-55-26;2025-07-07 10-55-44;2025-07-07 10-56-02;2025-07-07 10-56-20;2025-07-07 10-56-39;2025-07-07 10-56-57;2025-07-07 10-57-15;2025-07-07 10-57-34;2025-07-07 10-57-52;2025-07-07 10-58-10;2025-07-07 10-58-28;2025-07-07 10-58-46;2025-07-07 10-59-04;2025-07-07 10-59-23;2025-07-07 10-59-41;2025-07-07 10-59-59;2025-07-07 11-00-17;2025-07-07 11-00-35;2025-07-07 11-00-53;2025-07-07 11-01-11;2025-07-07 11-01-29;2025-07-07 11-01-48;2025-07-07 11-02-06;2025-07-07 11-02-25;2025-07-07 11-02-43;2025-07-07 11-03-01;2025-07-07 11-03-19;2025-07-07 11-03-37;2025-07-07 11-03-56;2025-07-07 11-04-14;2025-07-07 11-04-33;2025-07-07 11-04-51;2025-07-07 11-05-09;2025-07-07 11-05-27;2025-07-07 11-05-45;2025-07-07 11-06-03;2025-07-07 11-06-22;2025-07-07 11-06-40;2025-07-07 11-06-58;2025-07-07 11-07-17;2025-07-07 11-07-35;2025-07-07 11-07-55;2025-07-07 11-08-14;2025-07-07 11-08-34;2025-07-07 11-08-52;2025-07-07 11-09-11;2025-07-07 11-09-29;2025-07-07 11-09-47;2025-07-07 11-10-05;2025-07-07 11-10-26;2025-07-07 11-10-44;2025-07-07 11-11-02;2025-07-07 11-11-20;2025-07-07 11-11-39;2025-07-07 11-11-57;2025-07-07 11-12-15;2025-07-07 11-12-33;2025-07-07 11-12-51;2025-07-07 11-13-09;2025-07-07 11-13-28;2025-07-07 11-13-46;2025-07-07 11-16-35;2025-07-07 11-16-54;2025-07-07 11-17-12;2025-07-07 11-17-30;2025-07-07 11-17-48;2025-07-07 11-18-06;2025-07-07 11-18-24;2025-07-07 11-18-42;2025-07-07 11-19-01;2025-07-07 11-19-19;2025-07-07 11-19-37;2025-07-07 11-19-55;2025-07-07 11-20-13;2025-07-07 11-20-33;2025-07-07 11-20-52;2025-07-07 11-21-10;2025-07-07 11-21-28;2025-07-07 11-21-47;2025-07-07 11-22-05;2025-07-07 11-22-24;2025-07-07 11-22-42;2025-07-07 11-23-00;2025-07-07 11-23-18;2025-07-07 11-23-36;2025-07-07 11-23-55;2025-07-07 11-24-13;2025-07-07 11-24-32;2025-07-07 11-24-50;2025-07-07 11-25-08;2025-07-07 11-25-26;2025-07-07 11-25-44;2025-07-07 11-26-02;2025-07-07 11-26-21;2025-07-07 11-26-39;2025-07-07 11-26-57;2025-07-07 11-27-15;2025-07-07 11-27-33;2025-07-07 11-27-52;2025-07-07 11-28-10;2025-07-07 11-28-28;2025-07-07 11-28-47;2025-07-07 11-29-05;2025-07-07 11-29-23;2025-07-07 11-29-40;2025-07-07 11-29-59;2025-07-07 11-30-17;2025-07-07 11-30-35;2025-07-07 11-30-53;2025-07-07 11-31-12;2025-07-07 11-31-30;2025-07-07 11-31-48;2025-07-07 11-32-07;2025-07-07 11-32-25;2025-07-07 11-32-43;2025-07-07 11-33-01;2025-07-07 11-33-21;2025-07-07 11-33-42;2025-07-07 11-34-00;2025-07-07 11-34-18;2025-07-07 11-34-36;2025-07-07 11-34-55;2025-07-07 11-35-13;2025-07-07 11-35-31;2025-07-07 11-35-49;2025-07-07 11-38-19;2025-07-07 11-38-37;2025-07-07 11-38-55;2025-07-07 11-39-13;2025-07-07 11-39-31;2025-07-07 11-39-49;2025-07-07 11-40-08;2025-07-07 11-40-26;2025-07-07 11-40-45;2025-07-07 11-41-03;2025-07-07 11-41-21;2025-07-07 11-41-39;2025-07-07 11-41-57;2025-07-07 11-42-15;2025-07-07 11-42-33;2025-07-07 11-42-51;2025-07-07 11-43-10;2025-07-07 11-43-29;2025-07-07 11-43-47;2025-07-07 11-44-05;2025-07-07 11-44-24;2025-07-07 11-44-42;2025-07-07 11-45-00;2025-07-07 11-45-18;2025-07-07 11-45-37;2025-07-07 11-45-55;2025-07-07 11-46-14;2025-07-07 11-46-32;2025-07-07 11-46-50;2025-07-07 11-47-08;2025-07-07 11-47-27;2025-07-07 11-47-45;2025-07-07 11-48-03;2025-07-07 11-48-22;2025-07-07 11-48-40;2025-07-07 11-48-58;2025-07-07 11-49-16;2025-07-07 11-49-34;2025-07-07 11-49-53;2025-07-07 11-50-11;2025-07-07 11-50-29;2025-07-07 11-50-48;2025-07-07 11-51-07;2025-07-07 11-51-25;2025-07-07 11-51-43;2025-07-07 11-52-01;2025-07-07 11-52-19;2025-07-07 11-52-38;2025-07-07 11-52-57;2025-07-07 11-53-15;2025-07-07 11-53-33;2025-07-07 11-53-51;2025-07-07 11-54-09;2025-07-07 11-54-27;2025-07-07 11-54-46;2025-07-07 11-55-04;2025-07-07 11-55-22;2025-07-07 11-55-40;2025-07-07 11-55-58;2025-07-07 11-56-17;2025-07-07 11-56-35;2025-07-07 11-56-53;2025-07-07 11-57-11;2025-07-07 11-57-29
0.010;1.420000;1.620000;1.540000;2.200000;1.380000;1.660000;2.060000;1.620000;1.740000;1.860000;1.580000;1.620000;1.440000;4.160000;1.660000;1.680000;1.480000;1.460000;1.480000;1.660000;1.680000;1.640000;1.760000;1.760000;1.500000;1.640000;1.620000;1.540000;1.480000;1.680000;1.800000;1.700000;1.580000;1.580000;1.660000;1.640000;1.680000;1.720000;1.600000;1.940000;1.780000;2.400000;1.720000;1.560000;1.600000;1.660000;1.620000;1.940000;1.700000;1.660000;1.760000;1.700000;1.700000;1.720000;1.700000;1.660000;1.660000;1.760000;1.760000;1.720000;4.000000;1.600000;1.560000;1.500000;1.560000;1.540000;1.400000;1.480000;1.520000;1.600000;1.520000;1.620000;1.560000;1.520000;1.640000;1.560000;1.680000;1.560000;1.820000;1.720000;1.600000;1.620000;1.540000;1.460000;1.420000;1.660000;1.880000;1.620000;1.780000;1.640000;1.580000;1.780000;1.620000;1.740000;2.460000;1.780000;1.680000;1.720000;1.560000;1.800000;1.520000;1.840000;1.720000;1.640000;1.660000;1.660000;1.620000;1.780000;1.620000;1.740000;1.760000;1.620000;3.420000;1.680000;1.700000;1.720000;1.640000;1.980000;1.760000;1.760000;1.700000;1.700000;1.720000;1.660000;4.280000;1.680000;1.720000;2.120000;1.700000;1.680000;1.580000;1.560000;1.740000;1.640000;1.540000;1.480000;1.780000;1.560000;1.620000;1.640000;1.580000;1.580000;1.600000;1.540000;1.620000;1.580000;1.580000;1.600000;1.520000;1.760000;1.800000;1.760000;1.560000;1.700000;1.680000;1.540000;1.620000;1.800000;2.280000;1.700000;2.840000;1.680000;1.760000;1.540000;1.580000;1.680000;1.820000;1.700000;1.700000;1.620000;1.920000;1.620000;1.680000;1.840000;1.900000;1.820000;1.720000;2.580000;1.780000;1.820000;1.800000;1.680000;1.720000;1.800000;1.740000;1.920000;1.720000;1.740000;1.660000
0.020;1.720000;1.520000;1.360000;2.200000;1.380000;1.560000;1.580000;1.480000;1.480000;1.540000;1.560000;1.380000;1.380000;1.600000;1.580000;1.620000;1.480000;1.440000;1.440000;1.420000;1.420000;1.540000;1.600000;1.700000;1.520000;1.600000;1.580000;1.600000;1.480000;1.680000;1.640000;1.620000;1.760000;1.640000;1.800000;1.680000;1.700000;1.720000;1.640000;1.960000;1.820000;1.740000;1.620000;1.560000;1.420000;1.680000;1.760000;1.840000;1.740000;1.680000;1.700000;1.620000;1.700000;1.700000;1.760000;1.780000;1.720000;1.640000;1.700000;1.740000;1.560000;1.580000;1.420000;1.620000;1.440000;1.440000;1.460000;1.500000;1.460000;1.620000;1.540000;1.600000;1.460000;1.680000;1.540000;1.680000;1.680000;1.620000;1.500000;1.560000;1.500000;1.560000;1.560000;1.380000;1.500000;1.620000;1.680000;1.580000;1.540000;1.500000;1.540000;1.540000;1.500000;1.780000;1.540000;1.740000;1.620000;1.660000;1.660000;1.760000;1.600000;1.800000;1.740000;1.700000;1.700000;1.660000;1.640000;1.580000;1.580000;1.760000;1.800000;1.880000;1.920000;1.720000;1.780000;1.760000;1.600000;1.880000;1.720000;1.700000;1.720000;1.660000;1.720000;1.740000;1.700000;1.740000;1.580000;1.600000;1.740000;1.500000;1.480000;1.460000;1.520000;1.540000;1.560000;1.500000;1.560000;1.520000;1.520000;1.580000;1.580000;1.580000;1.640000;1.560000;1.500000;1.620000;1.720000;1.720000;1.440000;1.760000;1.780000;1.660000;1.680000;1.680000;1.640000;1.620000;1.800000;1.720000;1.680000;1.620000;1.680000;1.960000;1.640000;1.600000;1.640000;1.660000;1.660000;1.740000;1.660000;1.560000;1.720000;1.600000;1.620000;1.840000;1.900000;1.760000;1.800000;1.740000;1.640000;1.820000;1.480000;1.740000;1.740000;1.760000;1.740000;1.840000;1.860000;1.680000;1.720000
0.030;1.720000;1.360000;1.280000;1.860000;1.560000;1.420000;1.600000;1.500000;1.480000;1.480000;1.620000;1.320000;1.280000;1.560000;1.580000;1.480000;1.280000;1.440000;1.320000;1.460000;1.440000;1.540000;1.600000;1.400000;1.300000;1.440000;1.400000;1.440000;1.480000;1.600000;1.640000;1.540000;1.800000;1.560000;1.680000;1.680000;1.560000;1.740000;1.580000;1.860000;1.560000;1.800000;1.560000;1.680000;1.420000;1.680000;1.760000;1.700000;1.760000;1.580000;1.600000;1.620000;1.700000;1.780000;1.740000;1.780000;1.720000;1.740000;1.700000;1.620000;1.680000;1.580000;1.440000;1.400000;1.320000;1.480000;1.400000;1.400000;1.300000;1.420000;1.480000;1.500000;1.540000;1.680000;1.420000;1.680000;1.440000;1.520000;1.540000;1.580000;1.440000;1.380000;1.480000;1.320000;1.420000;1.480000;1.680000;1.620000;1.480000;1.500000;1.460000;1.520000;1.520000;1.560000;1.540000;1.680000;1.480000;1.620000;1.620000;1.580000;1.620000;1.740000;1.700000;1.520000;1.660000;1.740000;1.720000;1.560000;1.580000;1.720000;1.580000;1.780000;1.880000;1.700000;1.640000;1.600000;1.580000;1.860000;1.780000;1.760000;1.680000;1.580000;1.660000;1.660000;1.780000;1.500000;1.460000;1.420000;1.580000;1.460000;1.380000;1.260000;1.420000;1.500000;1.540000;1.520000;1.560000;1.520000;1.400000;1.480000;1.660000;1.500000;1.640000;1.460000;1.540000;1.460000;1.400000;1.680000;1.440000;1.700000;1.760000;1.600000;1.560000;1.680000;1.460000;1.600000;1.620000;1.640000;1.640000;1.580000;1.680000;1.780000;1.660000;1.500000;1.460000;1.660000;1.540000;1.680000;1.520000;1.600000;1.640000;1.700000;1.500000;1.680000;1.780000;1.780000;1.740000;1.840000;1.640000;1.780000;1.600000;1.880000;1.740000;1.760000;2.000000;1.780000;1.680000;1.540000;1.680000
0.040;1.240000;1.300000;1.260000;1.480000;1.340000;1.340000;1.360000;1.340000;1.300000;1.360000;1.600000;1.320000;1.260000;1.500000;1.560000;1.520000;1.280000;1.460000;1.280000;1.360000;1.380000;1.440000;1.600000;1.420000;1.360000;1.400000;1.260000;1.420000;1.360000;1.400000;1.540000;1.400000;1.820000;1.520000;1.720000;1.500000;1.440000;1.660000;1.540000;1.960000;1.560000;1.580000;1.480000;1.440000;1.480000;1.660000;1.620000;1.640000;1.540000;1.560000;1.520000;1.440000;1.440000;1.600000;1.620000;1.640000;1.520000;1.620000;1.600000;1.520000;1.660000;1.420000;1.360000;1.340000;1.280000;1.300000;1.280000;1.360000;1.300000;1.340000;1.640000;1.300000;1.360000;1.360000;1.500000;1.680000;1.440000;1.320000;1.280000;1.480000;1.280000;1.380000;1.320000;1.440000;1.420000;1.460000;1.680000;1.560000;1.740000;1.620000;1.440000;1.340000;1.440000;1.480000;1.500000;1.620000;1.500000;1.480000;1.680000;1.460000;1.420000;1.500000;1.540000;1.580000;1.480000;1.720000;1.520000;1.560000;1.520000;1.520000;1.540000;1.620000;1.600000;1.560000;1.560000;1.480000;1.620000;1.800000;1.700000;1.700000;1.680000;1.600000;1.540000;1.560000;1.580000;1.440000;1.460000;1.440000;1.580000;1.440000;1.300000;1.400000;1.360000;1.380000;1.480000;1.480000;1.500000;1.480000;1.340000;1.460000;1.560000;1.420000;1.480000;1.480000;1.460000;1.340000;1.680000;1.420000;1.480000;1.580000;1.640000;1.440000;1.560000;1.600000;1.460000;1.600000;1.640000;1.540000;1.480000;1.500000;1.800000;1.460000;1.360000;1.500000;1.440000;1.660000;1.520000;1.660000;1.520000;1.600000;1.640000;1.480000;1.500000;1.620000;1.620000;1.480000;1.580000;1.520000;1.440000;1.740000;1.640000;1.620000;1.660000;1.860000;1.720000;1.700000;1.660000;1.540000;1.500000
0.050;1.320000;1.300000;1.360000;1.520000;1.400000;1.340000;1.480000;1.420000;1.360000;1.360000;1.420000;1.320000;1.320000;1.360000;1.360000;1.580000;1.660000;1.380000;1.320000;1.280000;1.380000;1.380000;1.620000;1.540000;1.420000;1.440000;1.280000;1.760000;1.340000;1.420000;1.300000;1.560000;1.600000;1.460000;1.800000;1.500000;1.440000;1.420000;1.320000;1.780000;1.440000;1.580000;1.480000;1.340000;1.340000;1.500000;1.560000;1.640000;1.560000;1.460000;1.400000;1.420000;1.320000;1.460000;1.500000;1.540000;1.520000;1.500000;1.580000;1.400000;1.460000;1.240000;1.320000;1.400000;1.280000;1.420000;1.300000;1.340000;1.280000;1.280000;1.600000;1.360000;1.580000;1.440000;1.280000;1.440000;1.400000;1.360000;1.280000;1.620000;1.340000;1.380000;1.420000;1.360000;1.460000;1.360000;1.420000;1.520000;1.740000;1.520000;1.440000;1.300000;1.380000;1.540000;1.460000;1.420000;1.380000;1.400000;1.520000;1.500000;1.360000;1.500000;1.400000;1.440000;1.460000;1.540000;1.360000;1.460000;1.400000;1.520000;1.700000;1.480000;1.500000;1.560000;1.560000;1.400000;1.500000;1.640000;1.580000;1.600000;1.500000;1.500000;1.500000;1.420000;1.560000;1.340000;1.380000;1.300000;1.440000;1.460000;1.380000;1.340000;1.400000;1.400000;1.480000;1.480000;1.480000;1.360000;1.380000;1.300000;1.140000;1.380000;1.360000;1.400000;1.400000;1.480000;1.560000;1.440000;1.380000;1.500000;1.480000;1.340000;1.480000;1.560000;1.440000;1.420000;1.480000;1.520000;1.500000;1.380000;1.480000;1.500000;1.300000;1.440000;1.400000;1.640000;1.520000;1.540000;1.600000;1.340000;1.440000;1.460000;1.620000;1.580000;1.680000;1.700000;1.500000;1.460000;1.500000;1.720000;1.500000;1.680000;1.620000;1.580000;1.680000;1.560000;1.600000;1.540000;1.560000
0.060;1.360000;1.380000;1.500000;1.360000;1.320000;1.480000;1.460000;1.420000;1.480000;1.420000;1.380000;1.340000;1.300000;1.380000;1.560000;1.400000;1.600000;1.340000;1.480000;1.360000;1.360000;1.440000;1.660000;1.480000;1.380000;1.440000;1.340000;1.260000;1.340000;1.480000;1.460000;1.580000;1.680000;1.540000;1.420000;1.380000;1.420000;1.440000;1.440000;1.620000;1.340000;1.600000;1.540000;1.500000;1.300000;1.420000;1.500000;1.480000;1.500000;1.500000;1.420000;1.460000;1.440000;1.460000;1.480000;1.420000;1.500000;1.480000;1.500000;1.460000;1.540000;1.400000;1.320000;1.400000;1.360000;1.440000;1.300000;1.340000;1.280000;1.280000;1.360000;1.420000;1.640000;1.400000;1.280000;1.520000;1.400000;1.520000;1.400000;1.380000;1.380000;1.400000;1.380000;1.420000;1.600000;1.520000;1.480000;1.520000;1.660000;1.560000;1.460000;1.440000;1.440000;1.640000;1.500000;1.400000;1.380000;1.520000;1.720000;1.580000;1.420000;1.620000;1.500000;1.460000;1.440000;1.500000;1.420000;1.420000;1.460000;1.540000;1.560000;1.520000;1.540000;1.460000;1.520000;1.440000;1.500000;1.560000;1.540000;1.580000;1.520000;1.460000;1.460000;1.560000;1.540000;1.520000;1.460000;1.340000;1.440000;1.460000;1.480000;1.340000;1.380000;1.360000;1.360000;1.340000;1.300000;1.280000;1.380000;1.280000;1.300000;1.500000;1.400000;1.420000;1.360000;1.340000;1.740000;1.420000;1.400000;1.520000;1.440000;1.540000;1.700000;1.500000;1.480000;1.460000;1.520000;1.520000;1.560000;1.440000;1.460000;1.380000;1.300000;1.580000;1.400000;1.640000;1.660000;1.540000;1.540000;1.360000;1.360000;1.440000;1.600000;1.480000;1.660000;1.520000;1.500000;1.560000;1.480000;1.560000;1.500000;1.600000;1.580000;1.440000;1.580000;1.600000;1.620000;1.520000;1.520000
0.070;1.360000;1.340000;1.480000;1.540000;1.400000;1.540000;1.460000;1.480000;1.400000;1.320000;1.580000;1.400000;1.340000;1.500000;1.480000;1.540000;1.540000;1.360000;1.480000;1.360000;1.500000;1.620000;1.460000;1.480000;1.400000;1.320000;1.340000;1.540000;1.440000;1.500000;1.560000;1.580000;1.680000;1.480000;1.540000;1.460000;1.600000;1.540000;1.440000;1.700000;1.340000;1.520000;1.460000;1.500000;1.500000;1.500000;1.480000;1.680000;1.520000;1.460000;1.460000;1.440000;1.360000;1.540000;1.480000;1.420000;1.480000;1.580000;1.500000;1.500000;1.500000;1.340000;1.420000;1.340000;1.320000;1.340000;1.460000;1.320000;1.300000;1.400000;1.420000;1.420000;1.360000;1.460000;1.320000;1.540000;1.420000;1.500000;1.460000;1.440000;1.380000;1.520000;1.560000;1.420000;1.320000;1.460000;1.600000;1.460000;1.580000;1.360000;1.420000;1.420000;1.440000;1.460000;1.500000;1.540000;1.420000;1.520000;1.540000;1.580000;1.440000;1.500000;1.680000;1.500000;1.540000;1.400000;1.460000;1.440000;1.500000;1.540000;1.740000;1.480000;1.540000;1.540000;1.520000;1.520000;1.500000;1.660000;1.520000;1.540000;1.420000;1.540000;1.460000;1.520000;1.520000;1.520000;1.360000;1.360000;1.500000;1.540000;1.340000;1.340000;1.360000;1.360000;1.440000;1.440000;1.580000;1.420000;1.400000;1.340000;1.420000;1.420000;1.500000;1.360000;1.260000;1.380000;1.740000;1.420000;1.380000;1.460000;1.420000;1.480000;1.600000;1.480000;1.480000;1.460000;1.460000;1.520000;1.460000;1.480000;1.520000;1.520000;1.380000;1.580000;1.500000;1.480000;1.600000;1.640000;1.540000;1.460000;1.640000;1.440000;1.420000;1.640000;1.620000;1.460000;1.540000;1.500000;1.540000;1.500000;1.600000;1.600000;1.660000;1.480000;1.640000;1.480000;1.620000;1.420000;1.560000
0.080;1.260000;1.340000;1.320000;1.360000;1.400000;1.460000;1.480000;1.520000;1.540000;1.500000;1.580000;1.400000;1.340000;1.500000;1.580000;1.600000;1.500000;1.480000;1.400000;1.560000;1.360000;1.560000;1.500000;1.480000;1.460000;1.420000;1.340000;1.540000;1.420000;1.520000;1.520000;1.440000;1.400000;1.540000;1.320000;1.520000;1.520000;1.460000;1.520000;1.700000;1.440000;1.480000;1.480000;1.440000;1.460000;1.520000;1.500000;1.680000;1.520000;1.540000;1.560000;1.460000;1.200000;1.540000;1.400000;1.580000;1.560000;1.600000;1.460000;1.560000;1.520000;1.340000;1.420000;1.400000;1.380000;1.320000;1.400000;1.420000;1.240000;1.380000;1.340000;1.420000;1.020000;1.460000;1.420000;1.480000;1.380000;1.500000;1.520000;1.460000;1.520000;1.380000;1.440000;1.580000;1.480000;1.460000;1.560000;1.420000;1.620000;1.340000;1.440000;1.460000;1.440000;1.440000;1.440000;1.540000;1.440000;1.440000;1.560000;1.580000;1.440000;1.520000;1.540000;1.360000;1.460000;1.540000;1.440000;1.520000;1.360000;1.520000;1.740000;1.380000;1.480000;1.540000;1.520000;1.380000;1.480000;1.700000;1.540000;1.460000;1.440000;1.460000;1.440000;1.520000;1.520000;1.340000;1.280000;1.280000;1.520000;1.300000;1.340000;1.360000;1.400000;1.440000;1.500000;1.560000;1.380000;1.340000;1.480000;1.320000;1.240000;1.520000;1.420000;1.380000;1.360000;1.380000;1.740000;1.440000;1.440000;1.720000;1.420000;1.420000;1.620000;1.540000;1.200000;1.480000;1.400000;1.560000;1.520000;1.460000;1.580000;1.560000;1.460000;1.520000;1.500000;1.520000;1.600000;1.580000;1.560000;1.520000;1.460000;1.460000;1.280000;1.660000;1.600000;1.640000;1.580000;1.520000;1.480000;1.500000;1.480000;1.600000;1.660000;1.560000;1.760000;1.440000;1.640000;1.520000;1.560000
0.090;1.320000;1.280000;1.320000;1.340000;1.260000;1.460000;1.440000;1.400000;1.540000;1.380000;1.400000;1.540000;1.540000;1.420000;1.560000;1.600000;1.360000;1.420000;1.440000;1.400000;1.500000;1.420000;1.480000;1.480000;1.460000;1.440000;1.380000;1.540000;1.520000;1.360000;1.400000;1.520000;1.480000;1.580000;1.480000;1.500000;1.540000;1.600000;1.400000;1.640000;1.500000;1.400000;1.540000;1.480000;1.580000;1.540000;1.460000;1.820000;1.620000;1.540000;1.400000;1.420000;2.000000;1.540000;1.400000;1.560000;1.620000;1.520000;1.480000;1.560000;1.560000;1.340000;1.420000;1.380000;1.380000;1.360000;1.420000;1.320000;1.240000;1.380000;1.220000;1.360000;1.020000;1.540000;1.460000;1.500000;1.400000;1.400000;1.420000;1.380000;1.520000;1.280000;1.440000;1.580000;1.480000;1.580000;1.560000;1.320000;1.360000;1.140000;1.400000;1.460000;1.440000;1.660000;1.500000;1.540000;1.440000;1.440000;1.560000;1.500000;1.180000;1.560000;1.500000;1.360000;1.460000;1.560000;1.320000;1.500000;1.280000;1.500000;1.560000;1.520000;1.520000;1.540000;1.560000;1.400000;1.500000;1.700000;1.640000;1.540000;1.440000;1.500000;1.380000;1.220000;1.660000;1.340000;1.360000;1.340000;1.600000;1.420000;1.400000;1.160000;1.340000;1.540000;1.500000;1.400000;1.400000;1.380000;1.400000;1.260000;1.200000;1.400000;1.420000;1.220000;1.360000;1.400000;1.260000;1.400000;1.460000;1.520000;1.480000;1.420000;1.620000;1.500000;1.400000;1.440000;1.400000;1.540000;1.620000;1.400000;1.480000;1.480000;1.540000;1.400000;1.420000;1.460000;1.400000;1.600000;1.400000;1.540000;1.420000;1.460000;1.380000;1.700000;1.580000;1.520000;1.540000;1.520000;1.380000;1.520000;1.500000;1.540000;1.700000;1.560000;1.480000;1.580000;1.600000;1.620000;1.420000
0.100;1.140000;1.440000;1.440000;1.200000;1.380000;1.460000;1.380000;1.500000;1.340000;1.380000;1.480000;1.280000;1.480000;1.380000;1.560000;1.560000;1.240000;1.200000;1.380000;1.520000;1.480000;1.600000;1.500000;1.220000;1.480000;1.300000;1.280000;1.460000;1.500000;1.460000;1.480000;1.260000;1.420000;1.460000;1.240000;1.400000;1.640000;1.400000;1.240000;1.300000;1.540000;1.520000;1.540000;1.520000;1.180000;1.500000;1.360000;1.680000;1.500000;1.460000;1.280000;1.160000;1.480000;1.500000;1.500000;1.400000;1.700000;1.600000;1.460000;1.460000;1.500000;1.220000;1.380000;1.380000;1.220000;1.360000;1.280000;1.160000;1.320000;1.460000;1.220000;1.320000;1.280000;1.240000;1.500000;1.280000;1.400000;1.160000;1.420000;1.380000;1.400000;1.320000;1.400000;1.180000;1.480000;1.520000;1.420000;1.580000;1.320000;1.360000;1.160000;1.280000;1.320000;1.380000;1.500000;1.580000;1.400000;1.580000;1.480000;1.240000;1.500000;1.480000;1.500000;1.380000;1.600000;1.580000;1.180000;1.400000;1.340000;1.560000;1.500000;1.520000;1.500000;1.560000;1.440000;1.400000;1.500000;1.660000;1.640000;1.380000;1.280000;1.440000;1.400000;1.580000;1.440000;1.400000;1.560000;1.240000;1.600000;1.300000;1.180000;1.220000;1.100000;1.460000;1.480000;1.560000;1.400000;1.380000;1.240000;1.260000;1.180000;1.440000;1.600000;1.380000;1.360000;1.340000;1.340000;1.400000;1.340000;1.540000;1.500000;1.240000;1.200000;1.600000;1.400000;1.320000;1.500000;1.520000;1.480000;1.400000;1.460000;1.380000;1.400000;1.460000;1.560000;1.460000;1.620000;1.620000;1.320000;1.400000;1.420000;1.420000;1.380000;1.540000;1.500000;1.440000;1.700000;1.640000;1.300000;1.360000;1.420000;1.560000;1.560000;1.680000;1.360000;1.660000;1.700000;1.340000;1.420000
