TimeStamp;2025-07-07 10-55-27;2025-07-07 10-55-45;2025-07-07 10-56-03;2025-07-07 10-56-21;2025-07-07 10-56-40;2025-07-07 10-56-58;2025-07-07 10-57-16;2025-07-07 10-57-35;2025-07-07 10-57-53;2025-07-07 10-58-11;2025-07-07 10-58-29;2025-07-07 10-58-47;2025-07-07 10-59-05;2025-07-07 10-59-24;2025-07-07 10-59-42;2025-07-07 11-00-00;2025-07-07 11-00-18;2025-07-07 11-00-36;2025-07-07 11-00-54;2025-07-07 11-01-12;2025-07-07 11-01-30;2025-07-07 11-01-49;2025-07-07 11-02-07;2025-07-07 11-02-26;2025-07-07 11-02-44;2025-07-07 11-03-02;2025-07-07 11-03-20;2025-07-07 11-03-38;2025-07-07 11-03-57;2025-07-07 11-04-15;2025-07-07 11-04-34;2025-07-07 11-04-52;2025-07-07 11-05-10;2025-07-07 11-05-28;2025-07-07 11-05-46;2025-07-07 11-06-04;2025-07-07 11-06-23;2025-07-07 11-06-41;2025-07-07 11-06-59;2025-07-07 11-07-18;2025-07-07 11-07-36;2025-07-07 11-07-56;2025-07-07 11-08-15;2025-07-07 11-08-35;2025-07-07 11-08-53;2025-07-07 11-09-12;2025-07-07 11-09-30;2025-07-07 11-09-48;2025-07-07 11-10-06;2025-07-07 11-10-27;2025-07-07 11-10-45;2025-07-07 11-11-03;2025-07-07 11-11-21;2025-07-07 11-11-40;2025-07-07 11-11-58;2025-07-07 11-12-16;2025-07-07 11-12-34;2025-07-07 11-12-52;2025-07-07 11-13-10;2025-07-07 11-13-29;2025-07-07 11-13-47;2025-07-07 11-16-36;2025-07-07 11-16-55;2025-07-07 11-17-13;2025-07-07 11-17-31;2025-07-07 11-17-49;2025-07-07 11-18-07;2025-07-07 11-18-25;2025-07-07 11-18-43;2025-07-07 11-19-02;2025-07-07 11-19-20;2025-07-07 11-19-38;2025-07-07 11-19-56;2025-07-07 11-20-14;2025-07-07 11-20-34;2025-07-07 11-20-53;2025-07-07 11-21-11;2025-07-07 11-21-29;2025-07-07 11-21-48;2025-07-07 11-22-06;2025-07-07 11-22-25;2025-07-07 11-22-43;2025-07-07 11-23-01;2025-07-07 11-23-19;2025-07-07 11-23-37;2025-07-07 11-23-56;2025-07-07 11-24-14;2025-07-07 11-24-33;2025-07-07 11-24-51;2025-07-07 11-25-09;2025-07-07 11-25-27;2025-07-07 11-25-45;2025-07-07 11-26-03;2025-07-07 11-26-22;2025-07-07 11-26-40;2025-07-07 11-26-58;2025-07-07 11-27-16;2025-07-07 11-27-34;2025-07-07 11-27-53;2025-07-07 11-28-11;2025-07-07 11-28-29;2025-07-07 11-28-48;2025-07-07 11-29-06;2025-07-07 11-29-24;2025-07-07 11-29-41;2025-07-07 11-30-00;2025-07-07 11-30-18;2025-07-07 11-30-36;2025-07-07 11-30-54;2025-07-07 11-31-13;2025-07-07 11-31-31;2025-07-07 11-31-49;2025-07-07 11-32-08;2025-07-07 11-32-26;2025-07-07 11-32-44;2025-07-07 11-33-02;2025-07-07 11-33-22;2025-07-07 11-33-43;2025-07-07 11-34-01;2025-07-07 11-34-19;2025-07-07 11-34-37;2025-07-07 11-34-56;2025-07-07 11-35-14;2025-07-07 11-35-32;2025-07-07 11-35-50;2025-07-07 11-38-19;2025-07-07 11-38-38;2025-07-07 11-38-56;2025-07-07 11-39-14;2025-07-07 11-39-32;2025-07-07 11-39-50;2025-07-07 11-40-09;2025-07-07 11-40-27;2025-07-07 11-40-46;2025-07-07 11-41-04;2025-07-07 11-41-22;2025-07-07 11-41-40;2025-07-07 11-41-58;2025-07-07 11-42-16;2025-07-07 11-42-34;2025-07-07 11-42-52;2025-07-07 11-43-11;2025-07-07 11-43-30;2025-07-07 11-43-48;2025-07-07 11-44-06;2025-07-07 11-44-25;2025-07-07 11-44-43;2025-07-07 11-45-01;2025-07-07 11-45-19;2025-07-07 11-45-38;2025-07-07 11-45-56;2025-07-07 11-46-15;2025-07-07 11-46-33;2025-07-07 11-46-51;2025-07-07 11-47-09;2025-07-07 11-47-28;2025-07-07 11-47-46;2025-07-07 11-48-04;2025-07-07 11-48-23;2025-07-07 11-48-41;2025-07-07 11-48-59;2025-07-07 11-49-17;2025-07-07 11-49-35;2025-07-07 11-49-54;2025-07-07 11-50-12;2025-07-07 11-50-30;2025-07-07 11-50-49;2025-07-07 11-51-08;2025-07-07 11-51-26;2025-07-07 11-51-44;2025-07-07 11-52-02;2025-07-07 11-52-20;2025-07-07 11-52-39;2025-07-07 11-52-58;2025-07-07 11-53-16;2025-07-07 11-53-34;2025-07-07 11-53-52;2025-07-07 11-54-10;2025-07-07 11-54-28;2025-07-07 11-54-47;2025-07-07 11-55-05;2025-07-07 11-55-23;2025-07-07 11-55-41;2025-07-07 11-55-59;2025-07-07 11-56-18;2025-07-07 11-56-36;2025-07-07 11-56-54;2025-07-07 11-57-12;2025-07-07 11-57-30
0.010;0.053100;0.013800;0.078700;0.001900;0.126700;0.253400;0.195600;0.097100;0.010500;0.095800;0.108900;0.102400;0.112200;0.284200;0.035400;0.061000;0.038700;0.091900;0.052500;0.041300;0.147000;0.263200;0.079400;0.045900;0.049900;0.061700;0.051800;0.052500;0.085300;0.256000;0.030200;0.055700;0.011100;0.063000;0.082700;0.061700;0.125300;0.248800;0.016400;0.068200;0.033400;0.112200;0.051200;0.035400;0.119500;0.293400;0.023000;0.090500;0.042000;0.120800;0.071500;0.013700;0.158900;0.267200;0.043300;0.086000;0.000000;0.107600;0.075400;0.014400;0.003900;0.303300;0.053100;0.084000;0.031500;0.055100;0.047900;0.002600;0.148300;0.316400;0.028200;0.065000;0.059700;0.011100;0.021000;0.021000;0.164100;0.334100;0.036700;0.020300;0.066900;0.102400;0.046600;0.028200;0.144400;0.340000;0.024300;0.084000;0.005200;0.116800;0.042600;0.036700;0.082000;0.273700;0.069600;0.084700;0.142400;0.061000;0.078700;0.060400;0.121400;0.147700;0.061000;0.042600;0.013100;0.105000;0.052500;0.002600;0.135200;0.249400;0.052500;0.078100;0.051200;0.046600;0.036700;0.030200;0.168700;0.278300;0.068200;0.071500;0.012400;0.113500;0.023000;0.009100;0.107000;0.212000;0.080700;0.015700;0.053800;0.047900;0.088600;0.040700;0.151000;0.324300;0.082000;0.066900;0.003900;0.122700;0.087300;0.049900;0.108900;0.290100;0.077400;0.045200;0.049900;0.057100;0.049200;0.073500;0.168700;0.328200;0.063700;0.028800;0.050500;0.113500;0.097100;0.012400;0.123400;0.297400;0.067600;0.057700;0.051200;0.093800;0.047200;0.008500;0.137800;0.327500;0.028200;0.044600;0.039300;0.057700;0.091200;0.058400;0.101700;0.271800;0.211300;0.023600;0.051800;0.109600;0.076800;0.028200;0.108300;0.284900;0.045900;0.043900;0.060400;0.089300;0.066900;0.076100;0.145700
0.020;0.066300;0.030800;0.078700;0.036100;0.091900;0.257300;0.234300;0.065600;0.010500;0.068200;0.084600;0.094500;0.133900;0.314400;0.051200;0.066900;0.054500;0.060300;0.051200;0.063600;0.118800;0.263200;0.053800;0.045900;0.015100;0.073500;0.066300;0.013100;0.083300;0.277000;0.024300;0.066300;0.032800;0.063000;0.099100;0.065600;0.125300;0.301900;0.016400;0.068200;0.004500;0.121400;0.064300;0.024300;0.112200;0.328200;0.023000;0.071500;0.057700;0.074800;0.071500;0.013700;0.158900;0.278300;0.101100;0.061000;0.017000;0.107600;0.023600;0.014400;0.010500;0.277000;0.038000;0.059000;0.031500;0.066300;0.047900;0.018300;0.159500;0.315700;0.046600;0.065000;0.059700;0.020300;0.047900;0.003200;0.131300;0.307200;0.058400;0.047200;0.057100;0.118800;0.019000;0.028200;0.128000;0.296000;0.056400;0.084000;0.001300;0.087900;0.041300;0.040000;0.095800;0.267800;0.072800;0.041300;0.142400;0.053800;0.032100;0.049200;0.150300;0.178500;0.061000;0.082000;0.001300;0.105000;0.052500;0.002600;0.087900;0.284200;0.047900;0.079400;0.059100;0.044600;0.024300;0.030200;0.123400;0.291400;0.022300;0.015100;0.012400;0.078700;0.023000;0.009200;0.128700;0.194900;0.070200;0.024900;0.046600;0.047900;0.068200;0.050500;0.152900;0.306500;0.091900;0.066900;0.019000;0.078100;0.049200;0.046600;0.115500;0.298000;0.077400;0.039300;0.019000;0.063000;0.050500;0.046600;0.146400;0.317100;0.059000;0.040700;0.003200;0.113500;0.057100;0.018300;0.143700;0.261200;0.034800;0.017700;0.045900;0.105000;0.060400;0.008500;0.108900;0.315700;0.005200;0.044600;0.039300;0.089900;0.037400;0.010500;0.093800;0.292800;0.194300;0.029500;0.064900;0.109600;0.074100;0.066300;0.151000;0.284900;0.019700;0.033400;0.021000;0.089300;0.066900;0.057100;0.145700
0.030;0.051200;0.040000;0.068200;0.036100;0.089900;0.286900;0.234300;0.049200;0.042600;0.068200;0.070800;0.127300;0.133900;0.314400;0.051200;0.089900;0.015100;0.055800;0.051200;0.063600;0.107000;0.269800;0.045900;0.072800;0.005900;0.084000;0.089200;0.013100;0.083300;0.277000;0.019000;0.097100;0.049200;0.085300;0.106300;0.054500;0.111600;0.294700;0.064300;0.110200;0.002600;0.116200;0.068900;0.003200;0.150300;0.328200;0.078800;0.055800;0.061700;0.069500;0.115500;0.045900;0.114900;0.237600;0.082000;0.040700;0.027500;0.106300;0.023600;0.010500;0.013100;0.277000;0.082700;0.029500;0.024300;0.093200;0.074800;0.036700;0.127300;0.315700;0.061000;0.042600;0.060400;0.011100;0.063000;0.003200;0.112200;0.328200;0.058400;0.047200;0.029500;0.118800;0.039300;0.009200;0.103000;0.306600;0.056400;0.079400;0.021000;0.059700;0.061000;0.005900;0.069600;0.267800;0.055100;0.041300;0.123400;0.093200;0.047200;0.049200;0.142400;0.193000;0.019700;0.082000;0.015100;0.077400;0.093200;0.018400;0.087900;0.293400;0.047900;0.079400;0.059100;0.057100;0.062300;0.043900;0.122700;0.261900;0.022300;0.028200;0.045300;0.082000;0.013100;0.013100;0.151600;0.185700;0.070200;0.010500;0.036100;0.058400;0.068200;0.036700;0.152900;0.296000;0.065000;0.053100;0.022300;0.072200;0.041300;0.066900;0.139800;0.298000;0.041300;0.039300;0.019000;0.059700;0.050500;0.033400;0.141100;0.345300;0.039300;0.049900;0.002600;0.097100;0.057100;0.002600;0.143700;0.261200;0.028900;0.017700;0.045900;0.110200;0.087300;0.001900;0.108900;0.309200;0.027500;0.080100;0.037400;0.093800;0.040000;0.015700;0.093800;0.292800;0.181200;0.018300;0.019000;0.080700;0.115500;0.066300;0.146400;0.332800;0.019700;0.024300;0.005200;0.093200;0.019000;0.042600;0.135900
0.040;0.053100;0.040000;0.045300;0.026200;0.091900;0.286900;0.238900;0.036700;0.042600;0.059700;0.050500;0.140500;0.141100;0.313800;0.074800;0.098400;0.005200;0.047900;0.063000;0.022900;0.107000;0.269800;0.034800;0.077400;0.007800;0.084000;0.083300;0.000600;0.115500;0.282900;0.019000;0.086600;0.044600;0.085300;0.106300;0.045300;0.093800;0.320300;0.066900;0.089200;0.022900;0.109600;0.068900;0.000600;0.149000;0.322300;0.078800;0.024200;0.061700;0.051800;0.126700;0.031500;0.114900;0.237600;0.094500;0.057100;0.027500;0.106300;0.030200;0.010500;0.017700;0.283600;0.098400;0.024200;0.009100;0.099100;0.074800;0.041300;0.119400;0.280300;0.091900;0.024200;0.060400;0.040000;0.068200;0.026200;0.103700;0.295400;0.079400;0.051200;0.029500;0.093200;0.039300;0.001900;0.090600;0.283600;0.072200;0.079400;0.037400;0.059700;0.078100;0.001900;0.095800;0.278300;0.030200;0.041300;0.123400;0.093200;0.028200;0.013700;0.119400;0.201500;0.033400;0.070900;0.034100;0.063600;0.074800;0.030800;0.087300;0.293400;0.023600;0.092500;0.045300;0.057100;0.057100;0.043900;0.122700;0.261900;0.039300;0.025600;0.039400;0.055700;0.028800;0.014400;0.145700;0.185700;0.065000;0.030200;0.009200;0.058400;0.051200;0.006500;0.129300;0.277700;0.065000;0.028800;0.022300;0.047900;0.032100;0.045300;0.145700;0.319700;0.042000;0.080700;0.015100;0.090500;0.086600;0.033400;0.112900;0.325600;0.039300;0.049900;0.009800;0.066900;0.052500;0.008500;0.147000;0.264500;0.030200;0.030200;0.003900;0.117500;0.084600;0.009800;0.097800;0.309200;0.055700;0.080100;0.037400;0.093800;0.040000;0.011800;0.108300;0.340700;0.175200;0.018300;0.006500;0.072200;0.115500;0.059700;0.148300;0.326900;0.014400;0.024300;0.003200;0.093200;0.019000;0.009800;0.135900
0.050;0.053100;0.068200;0.038000;0.021000;0.091200;0.316400;0.246100;0.029500;0.057700;0.051800;0.040000;0.140500;0.141100;0.323000;0.091900;0.098400;0.005200;0.047900;0.090600;0.022900;0.089900;0.279000;0.031500;0.091200;0.007800;0.103700;0.083300;0.012400;0.115500;0.307200;0.056400;0.101100;0.044600;0.116200;0.114200;0.011800;0.091900;0.320300;0.088600;0.096500;0.000600;0.088600;0.084600;0.006500;0.146400;0.322300;0.093800;0.024200;0.036100;0.055800;0.129900;0.066900;0.081400;0.277000;0.094500;0.021000;0.042000;0.107000;0.028800;0.006500;0.017700;0.283600;0.098400;0.009800;0.009100;0.099100;0.080000;0.041300;0.089900;0.280300;0.091900;0.010500;0.029500;0.049900;0.087300;0.009800;0.103700;0.296700;0.079400;0.086000;0.015700;0.089200;0.045900;0.013100;0.090600;0.269800;0.095200;0.039400;0.040700;0.057100;0.078100;0.010500;0.095800;0.278300;0.038700;0.013800;0.113500;0.103700;0.042600;0.013700;0.119400;0.201500;0.024200;0.091200;0.034100;0.043900;0.100400;0.045900;0.087300;0.308500;0.023600;0.092500;0.054500;0.078100;0.057100;0.038700;0.091200;0.268500;0.013700;0.021000;0.063000;0.055700;0.015100;0.014400;0.162800;0.150300;0.049800;0.049200;0.009200;0.079400;0.030800;0.000000;0.112200;0.277700;0.038000;0.026200;0.054500;0.047900;0.032100;0.024900;0.131900;0.334800;0.022300;0.080700;0.000000;0.097100;0.086600;0.004500;0.112900;0.312500;0.018300;0.073500;0.010500;0.063600;0.036100;0.008500;0.143100;0.264500;0.019000;0.025600;0.003900;0.091200;0.105000;0.013100;0.091900;0.273100;0.055700;0.071500;0.062300;0.109600;0.021000;0.011800;0.112200;0.340700;0.163400;0.075500;0.006500;0.031500;0.103000;0.057700;0.148300;0.361100;0.049200;0.020300;0.003200;0.105600;0.038700;0.009800;0.149000
0.060;0.013700;0.082700;0.033400;0.003900;0.120100;0.316400;0.242900;0.033400;0.057700;0.056400;0.040000;0.158200;0.120800;0.311800;0.105000;0.079400;0.007800;0.049200;0.091900;0.006500;0.081400;0.294700;0.044600;0.079400;0.011800;0.103700;0.079400;0.007200;0.125400;0.311200;0.056400;0.077400;0.022900;0.110900;0.096400;0.011800;0.091900;0.306600;0.088600;0.062300;0.002600;0.078700;0.108300;0.017000;0.145100;0.301300;0.084600;0.042000;0.036100;0.063000;0.142400;0.066900;0.094500;0.259300;0.070200;0.059000;0.042000;0.091200;0.028200;0.017700;0.056400;0.285500;0.091200;0.009800;0.011800;0.116200;0.071500;0.029500;0.091200;0.296100;0.095200;0.024200;0.029500;0.049900;0.067600;0.016400;0.100400;0.282900;0.107600;0.074800;0.001300;0.054500;0.065600;0.015100;0.091200;0.279600;0.095100;0.045300;0.038700;0.031500;0.093200;0.004500;0.101100;0.269100;0.038700;0.029500;0.105700;0.103700;0.074800;0.008500;0.087900;0.204800;0.024200;0.082000;0.047900;0.043900;0.100400;0.042600;0.086000;0.308500;0.036100;0.058400;0.019700;0.091900;0.086000;0.029500;0.091200;0.275700;0.040000;0.021000;0.051800;0.064300;0.015100;0.045900;0.162800;0.150300;0.033400;0.062300;0.001900;0.091900;0.015700;0.000000;0.095200;0.286900;0.038000;0.026200;0.054400;0.040700;0.057100;0.009200;0.125300;0.321600;0.015700;0.080000;0.000600;0.113500;0.093200;0.004500;0.099800;0.302600;0.026200;0.073500;0.013100;0.045300;0.034800;0.031500;0.133200;0.284900;0.019000;0.032100;0.010500;0.085900;0.091200;0.013100;0.078700;0.273100;0.059100;0.089900;0.017700;0.118800;0.021000;0.006500;0.143100;0.325600;0.163400;0.059700;0.015100;0.051200;0.098400;0.042000;0.143100;0.361100;0.057100;0.055800;0.021000;0.076100;0.017000;0.012400;0.107000
0.070;0.013700;0.091900;0.059000;0.003900;0.120100;0.308500;0.225800;0.033400;0.045900;0.076800;0.041300;0.158200;0.117500;0.291400;0.084000;0.079400;0.025600;0.078700;0.091900;0.018300;0.082000;0.305900;0.044600;0.070900;0.011800;0.108900;0.066300;0.007200;0.147000;0.311200;0.082000;0.077400;0.022900;0.120800;0.090500;0.007200;0.117500;0.306600;0.072800;0.048500;0.002600;0.078700;0.115500;0.017000;0.145100;0.283600;0.052500;0.016400;0.008500;0.063000;0.104300;0.041300;0.099100;0.277700;0.045900;0.059000;0.053100;0.068900;0.068900;0.022900;0.056400;0.307900;0.091200;0.018400;0.005200;0.105000;0.045900;0.032100;0.091200;0.280300;0.095200;0.032100;0.017700;0.071500;0.067600;0.016400;0.100400;0.282900;0.107600;0.074800;0.008500;0.054500;0.088600;0.064300;0.091200;0.279600;0.076800;0.009800;0.038700;0.051800;0.093200;0.004500;0.121400;0.305900;0.013700;0.027500;0.105700;0.097800;0.074800;0.010500;0.087900;0.181800;0.051800;0.067600;0.053800;0.062300;0.070800;0.053100;0.122100;0.304600;0.025600;0.072200;0.024300;0.107600;0.086000;0.009100;0.092500;0.269800;0.040000;0.068300;0.051800;0.064300;0.066900;0.054500;0.133200;0.159500;0.033400;0.062300;0.014400;0.112200;0.024900;0.024900;0.095200;0.279000;0.024300;0.042600;0.057700;0.046600;0.057100;0.009200;0.125300;0.321000;0.030800;0.082700;0.000600;0.113500;0.086000;0.009100;0.093200;0.302600;0.023000;0.074800;0.013100;0.057700;0.034800;0.031500;0.112900;0.284900;0.046600;0.032100;0.007200;0.085900;0.091200;0.031500;0.119500;0.281600;0.092500;0.083300;0.029500;0.093800;0.068200;0.022300;0.144400;0.335400;0.168000;0.097800;0.015100;0.038700;0.089200;0.042000;0.116200;0.330200;0.057100;0.056400;0.009200;0.066300;0.066300;0.003300;0.114200
0.080;0.000000;0.074100;0.059000;0.024900;0.138500;0.313100;0.201500;0.064300;0.037400;0.106300;0.059000;0.129300;0.101700;0.267800;0.071500;0.059700;0.003200;0.097800;0.099700;0.011800;0.110900;0.305900;0.051200;0.070900;0.039400;0.088600;0.051200;0.034800;0.142400;0.288800;0.080000;0.067600;0.020300;0.120800;0.076100;0.008500;0.117500;0.284900;0.072800;0.048500;0.038000;0.068900;0.123400;0.055800;0.122700;0.265200;0.045900;0.064300;0.005200;0.092500;0.104300;0.041300;0.099100;0.277700;0.034100;0.051200;0.028200;0.068900;0.084000;0.022900;0.062300;0.323000;0.053800;0.050500;0.005200;0.097100;0.045900;0.007800;0.093800;0.300600;0.078100;0.032100;0.005900;0.080700;0.065600;0.042600;0.122100;0.265800;0.074800;0.068200;0.013800;0.061000;0.087900;0.064300;0.141100;0.267800;0.062300;0.009800;0.030200;0.063000;0.085900;0.031500;0.147700;0.292800;0.026200;0.063000;0.105700;0.083300;0.084000;0.010500;0.089300;0.165400;0.051800;0.056400;0.049900;0.062300;0.070800;0.053100;0.134500;0.275000;0.065600;0.032800;0.000600;0.110300;0.085300;0.009100;0.105000;0.297400;0.061700;0.076800;0.041300;0.061000;0.066900;0.062300;0.136500;0.152300;0.030800;0.080000;0.006500;0.112200;0.031500;0.013100;0.089900;0.295400;0.021000;0.042600;0.051800;0.062300;0.079400;0.009200;0.101100;0.294700;0.030800;0.061000;0.037400;0.105000;0.076100;0.004600;0.099100;0.279000;0.034100;0.058400;0.036100;0.071500;0.050500;0.060400;0.107600;0.307900;0.042000;0.076100;0.007200;0.071500;0.080700;0.031500;0.113500;0.267200;0.085300;0.067600;0.029500;0.107600;0.063600;0.022300;0.160800;0.313800;0.178500;0.080700;0.015700;0.038700;0.068200;0.013100;0.119500;0.330200;0.087900;0.097800;0.027600;0.066300;0.066300;0.010500;0.114200
0.090;0.000000;0.057700;0.076700;0.024900;0.151000;0.291500;0.201500;0.081400;0.019000;0.106300;0.078700;0.116200;0.101700;0.261300;0.071500;0.047200;0.010500;0.109600;0.099700;0.011800;0.122100;0.314400;0.065600;0.052500;0.057100;0.078100;0.039400;0.034800;0.142400;0.288800;0.082000;0.055700;0.002600;0.085300;0.065600;0.007200;0.131300;0.263900;0.057700;0.036700;0.053800;0.065000;0.107600;0.059700;0.114800;0.265200;0.045900;0.064300;0.003900;0.108300;0.100400;0.017700;0.150300;0.293400;0.019000;0.076100;0.023000;0.047900;0.084000;0.059700;0.074800;0.323000;0.032800;0.062300;0.030800;0.077400;0.014400;0.017000;0.110300;0.300600;0.048500;0.067600;0.009800;0.065600;0.051200;0.042600;0.133200;0.284200;0.068200;0.068200;0.015700;0.061000;0.089900;0.062300;0.143100;0.288800;0.062300;0.040000;0.014400;0.070900;0.065600;0.037400;0.138500;0.292800;0.045300;0.080700;0.132600;0.070900;0.106300;0.010500;0.093800;0.143100;0.059000;0.056400;0.017700;0.060400;0.059000;0.024300;0.134500;0.259300;0.065600;0.032800;0.000600;0.086600;0.074100;0.011800;0.128000;0.301300;0.061700;0.088600;0.028200;0.095200;0.085900;0.052500;0.117500;0.164100;0.030800;0.074200;0.008500;0.090600;0.031500;0.000600;0.089900;0.314400;0.038700;0.072200;0.034800;0.091900;0.096400;0.004500;0.098400;0.294700;0.029500;0.061000;0.037400;0.105000;0.076100;0.021000;0.113500;0.275000;0.059700;0.051800;0.060400;0.071500;0.050500;0.044600;0.107600;0.307900;0.074100;0.076100;0.007200;0.051200;0.072800;0.040700;0.113500;0.282900;0.061700;0.055100;0.001900;0.057700;0.100400;0.022300;0.160800;0.313800;0.198200;0.065600;0.021000;0.063600;0.068200;0.013100;0.091200;0.303300;0.087900;0.087900;0.027600;0.031500;0.083300;0.041300;0.077400
0.100;0.008500;0.057700;0.087300;0.034800;0.139800;0.291500;0.189000;0.092500;0.019000;0.119400;0.089200;0.095800;0.072800;0.261300;0.057100;0.030800;0.032800;0.093200;0.074800;0.007200;0.122100;0.314400;0.087300;0.026900;0.055800;0.078100;0.024300;0.045900;0.094500;0.263900;0.082000;0.034100;0.013100;0.085300;0.065600;0.026900;0.149600;0.269800;0.031500;0.018300;0.049200;0.065600;0.107600;0.063600;0.101100;0.286200;0.018300;0.084000;0.003900;0.107600;0.074800;0.007800;0.150300;0.293400;0.040700;0.103000;0.023000;0.047900;0.087900;0.056400;0.054500;0.335400;0.027500;0.062300;0.038700;0.047200;0.014400;0.036100;0.133900;0.332200;0.039300;0.076100;0.009800;0.076800;0.023600;0.040000;0.151600;0.286800;0.045300;0.041300;0.015700;0.060400;0.089900;0.065600;0.150300;0.305200;0.040700;0.040000;0.005200;0.070900;0.050500;0.068900;0.131300;0.313100;0.070200;0.080700;0.132600;0.070900;0.086600;0.030800;0.074800;0.147000;0.097100;0.024200;0.011800;0.087300;0.021000;0.008500;0.135900;0.259300;0.102400;0.019000;0.009200;0.086600;0.037400;0.011800;0.128000;0.301300;0.101100;0.088600;0.003900;0.120700;0.080700;0.022300;0.090600;0.164100;0.044600;0.061700;0.015700;0.090600;0.049200;0.000600;0.099700;0.338700;0.038700;0.067600;0.034800;0.092500;0.091200;0.003300;0.087300;0.273700;0.049200;0.021000;0.064900;0.082000;0.030800;0.034800;0.117500;0.284900;0.059700;0.051800;0.042600;0.080000;0.089300;0.008500;0.092500;0.307200;0.076800;0.089900;0.015100;0.059700;0.038000;0.055100;0.139800;0.282900;0.068200;0.055100;0.013100;0.057700;0.100400;0.044600;0.139100;0.292100;0.216000;0.065600;0.037400;0.095100;0.063000;0.003200;0.105700;0.280300;0.066900;0.087900;0.052500;0.031500;0.083300;0.030800;0.077400
