TimeStamp;2025-07-07 12-02-31;2025-07-07 12-02-49;2025-07-07 12-03-07;2025-07-07 12-03-26;2025-07-07 12-03-44;2025-07-07 12-04-02;2025-07-07 12-04-20;2025-07-07 12-04-38;2025-07-07 12-04-57;2025-07-07 12-05-15;2025-07-07 12-05-33;2025-07-07 12-05-52;2025-07-07 12-06-10;2025-07-07 12-06-28;2025-07-07 12-06-46;2025-07-07 12-07-04;2025-07-07 12-07-23;2025-07-07 12-07-41;2025-07-07 12-07-59;2025-07-07 12-08-17;2025-07-07 12-08-36;2025-07-07 12-08-54;2025-07-07 12-09-12;2025-07-07 12-09-30;2025-07-07 12-09-49;2025-07-07 12-10-07;2025-07-07 12-10-25;2025-07-07 12-10-44;2025-07-07 12-11-02;2025-07-07 12-11-20;2025-07-07 12-11-38;2025-07-07 12-11-56;2025-07-07 12-12-15;2025-07-07 12-12-33;2025-07-07 12-12-51;2025-07-07 12-13-09;2025-07-07 12-13-27;2025-07-07 12-13-46;2025-07-07 12-14-04;2025-07-07 12-14-21;2025-07-07 12-14-40;2025-07-07 12-14-58;2025-07-07 12-15-16;2025-07-07 12-15-34;2025-07-07 12-15-53;2025-07-07 12-16-11;2025-07-07 12-16-29;2025-07-07 12-16-47;2025-07-07 12-17-06;2025-07-07 12-17-24;2025-07-07 12-17-43;2025-07-07 12-18-02;2025-07-07 12-18-20;2025-07-07 12-18-38;2025-07-07 12-18-56;2025-07-07 12-19-15;2025-07-07 12-19-33;2025-07-07 12-19-51;2025-07-07 12-20-10;2025-07-07 12-20-28;2025-07-07 12-20-46;2025-07-07 12-21-04;2025-07-07 12-21-22;2025-07-07 12-21-41
0.010;0.306500;0.044600;0.088600;0.031500;0.101100;0.082000;0.041400;0.147100;0.315700;0.188400;0.082000;0.040700;0.113500;0.089200;0.039400;0.132600;0.298700;0.047900;0.087900;0.040000;0.118100;0.076700;0.042000;0.134600;0.279600;0.040000;0.087300;0.133900;0.113500;0.080000;0.036800;0.115500;0.307200;0.055800;0.073500;0.042700;0.097100;0.080700;0.045300;0.136500;0.309200;0.028200;0.083300;0.038700;0.089900;0.074800;0.055800;0.130600;0.301900;0.028200;0.072800;0.032800;0.103000;0.076100;0.037400;0.149000;0.294100;0.036800;0.078100;0.042000;0.103000;0.077400;0.038700;0.127300
0.020;0.307200;0.040000;0.085300;0.032800;0.102400;0.082700;0.045300;0.148400;0.315700;0.186400;0.080700;0.041400;0.112200;0.089200;0.037400;0.132600;0.298700;0.046600;0.085300;0.040000;0.118100;0.076700;0.042000;0.134600;0.279600;0.040700;0.089900;0.134600;0.113500;0.080000;0.042000;0.116800;0.310500;0.052500;0.080000;0.040000;0.093200;0.077400;0.045300;0.136500;0.305900;0.029500;0.080700;0.038700;0.092500;0.076700;0.059000;0.130000;0.301900;0.025600;0.072800;0.036800;0.105700;0.076100;0.038100;0.152300;0.294100;0.037400;0.083300;0.042000;0.105000;0.083300;0.042000;0.122700
0.030;0.304600;0.042000;0.085300;0.031500;0.102400;0.082700;0.045300;0.148400;0.316400;0.185700;0.079400;0.040000;0.112200;0.089900;0.039400;0.133300;0.297300;0.046600;0.085300;0.040000;0.120100;0.078100;0.041400;0.137900;0.281600;0.036100;0.089900;0.134600;0.118800;0.081300;0.042000;0.120800;0.306500;0.057700;0.076700;0.040000;0.093200;0.080700;0.043300;0.141800;0.305900;0.029500;0.085300;0.033500;0.092500;0.076100;0.055100;0.130000;0.308500;0.029500;0.070200;0.032800;0.105700;0.075400;0.036800;0.145700;0.294100;0.037400;0.079400;0.042000;0.099700;0.078100;0.040700;0.130000
0.040;0.305200;0.042000;0.085300;0.030800;0.101100;0.081300;0.044000;0.148400;0.316400;0.185700;0.081300;0.040000;0.112900;0.089900;0.038700;0.133300;0.298000;0.047900;0.087300;0.040700;0.120100;0.078100;0.042000;0.137900;0.282200;0.038700;0.087300;0.131300;0.118800;0.081300;0.042000;0.120800;0.305200;0.053800;0.076700;0.040700;0.093800;0.074100;0.043300;0.141800;0.304600;0.026200;0.085300;0.035400;0.095100;0.072100;0.057700;0.131300;0.303900;0.026200;0.070200;0.034800;0.104300;0.073500;0.039400;0.149700;0.290800;0.034800;0.082000;0.044000;0.099700;0.078700;0.041400;0.125400
0.050;0.305200;0.040700;0.085300;0.029500;0.099700;0.081300;0.044000;0.145100;0.314400;0.187700;0.081300;0.039400;0.112900;0.089900;0.038700;0.128700;0.296000;0.047900;0.085900;0.038700;0.119500;0.078100;0.040000;0.137900;0.284200;0.038700;0.087300;0.133900;0.116200;0.078700;0.042000;0.122100;0.305200;0.058400;0.078700;0.040700;0.094500;0.074100;0.043300;0.135200;0.304600;0.031500;0.079400;0.037400;0.095100;0.075400;0.053100;0.124700;0.306500;0.026200;0.071500;0.034800;0.107000;0.073500;0.039400;0.145100;0.293400;0.036100;0.082000;0.038700;0.101700;0.078700;0.041400;0.125400
0.060;0.306500;0.039400;0.084600;0.032200;0.097800;0.082700;0.043300;0.145700;0.315700;0.190300;0.084600;0.039400;0.114200;0.087900;0.037400;0.128000;0.300600;0.050500;0.084600;0.038100;0.118100;0.080000;0.040000;0.135900;0.282200;0.035400;0.087900;0.133300;0.114200;0.078100;0.042700;0.122100;0.307200;0.057000;0.080000;0.040700;0.093200;0.079400;0.043300;0.135200;0.307200;0.030200;0.082700;0.033500;0.093200;0.075400;0.054400;0.134600;0.305900;0.027600;0.071500;0.032800;0.105700;0.074100;0.038100;0.145700;0.294700;0.036100;0.082000;0.038700;0.101700;0.078100;0.042000;0.126700
0.070;0.306500;0.040000;0.085300;0.032200;0.100400;0.082700;0.045300;0.146400;0.319700;0.190300;0.084600;0.040700;0.113500;0.084000;0.037400;0.128700;0.300600;0.048600;0.084600;0.038100;0.118800;0.079400;0.040700;0.139800;0.282200;0.035400;0.087900;0.135200;0.114200;0.082700;0.036800;0.118800;0.307200;0.057000;0.074800;0.043300;0.096500;0.076700;0.046600;0.134600;0.307200;0.030200;0.080000;0.034800;0.093200;0.073500;0.054400;0.134600;0.301900;0.027600;0.068900;0.032800;0.105700;0.072800;0.038100;0.145700;0.294700;0.036100;0.080700;0.040000;0.102400;0.077400;0.042000;0.126700
0.080;0.308500;0.038700;0.087300;0.028200;0.101700;0.084000;0.044600;0.146400;0.319700;0.187700;0.082000;0.041400;0.116800;0.084000;0.038100;0.128700;0.298700;0.049200;0.086600;0.038700;0.118800;0.080000;0.040700;0.139800;0.282200;0.036100;0.087300;0.131900;0.114200;0.082700;0.038100;0.116800;0.307200;0.055700;0.078700;0.040700;0.095100;0.075400;0.046600;0.134600;0.308500;0.032200;0.085300;0.034800;0.096500;0.074100;0.055700;0.132600;0.301900;0.021600;0.068900;0.037400;0.109600;0.076100;0.040000;0.149000;0.294100;0.036800;0.084600;0.040000;0.101700;0.082000;0.040700;0.126700
0.090;0.307200;0.037400;0.087300;0.029500;0.101700;0.083300;0.044600;0.146400;0.317100;0.191600;0.082700;0.041400;0.116800;0.085300;0.040000;0.128000;0.298700;0.049200;0.086600;0.038700;0.118100;0.081300;0.038100;0.139800;0.281600;0.034100;0.087300;0.131900;0.115500;0.082700;0.038100;0.124100;0.308500;0.057700;0.075400;0.040700;0.095100;0.076100;0.041400;0.133300;0.308500;0.032200;0.084000;0.034800;0.096500;0.078700;0.052500;0.132600;0.305200;0.025600;0.071500;0.032800;0.105700;0.075400;0.037400;0.145700;0.294100;0.039400;0.080700;0.038700;0.098400;0.079400;0.040000;0.127300
0.100;0.307900;0.037400;0.089900;0.028900;0.100400;0.085900;0.040000;0.145100;0.317100;0.187000;0.080700;0.041400;0.113500;0.088600;0.039400;0.128000;0.298700;0.047300;0.085900;0.037400;0.118100;0.078700;0.038100;0.139800;0.282200;0.039400;0.087300;0.131300;0.115500;0.082700;0.039400;0.124100;0.306500;0.054400;0.075400;0.042700;0.096500;0.074800;0.044000;0.133900;0.305200;0.026900;0.084000;0.034800;0.093800;0.073500;0.056400;0.133900;0.304600;0.026200;0.071500;0.034800;0.105000;0.080000;0.042700;0.151000;0.295400;0.034800;0.080700;0.040700;0.098400;0.080000;0.036800;0.122100
