TimeStamp;2025-07-07 12-02-33;2025-07-07 12-02-51;2025-07-07 12-03-10;2025-07-07 12-03-28;2025-07-07 12-03-46;2025-07-07 12-04-04;2025-07-07 12-04-23;2025-07-07 12-04-41;2025-07-07 12-04-59;2025-07-07 12-05-17;2025-07-07 12-05-36;2025-07-07 12-05-54;2025-07-07 12-06-12;2025-07-07 12-06-30;2025-07-07 12-06-48;2025-07-07 12-07-06;2025-07-07 12-07-25;2025-07-07 12-07-43;2025-07-07 12-08-01;2025-07-07 12-08-20;2025-07-07 12-08-38;2025-07-07 12-08-56;2025-07-07 12-09-14;2025-07-07 12-09-32;2025-07-07 12-09-51;2025-07-07 12-10-09;2025-07-07 12-10-28;2025-07-07 12-10-46;2025-07-07 12-11-04;2025-07-07 12-11-22;2025-07-07 12-11-40;2025-07-07 12-11-58;2025-07-07 12-12-17;2025-07-07 12-12-35;2025-07-07 12-12-53;2025-07-07 12-13-11;2025-07-07 12-13-30;2025-07-07 12-13-48;2025-07-07 12-14-06;2025-07-07 12-14-23;2025-07-07 12-14-42;2025-07-07 12-15-00;2025-07-07 12-15-18;2025-07-07 12-15-37;2025-07-07 12-15-55;2025-07-07 12-16-13;2025-07-07 12-16-31;2025-07-07 12-16-49;2025-07-07 12-17-08;2025-07-07 12-17-26;2025-07-07 12-17-46;2025-07-07 12-18-04;2025-07-07 12-18-22;2025-07-07 12-18-40;2025-07-07 12-18-59;2025-07-07 12-19-17;2025-07-07 12-19-36;2025-07-07 12-19-54;2025-07-07 12-20-12;2025-07-07 12-20-30;2025-07-07 12-20-48;2025-07-07 12-21-06;2025-07-07 12-21-25;2025-07-07 12-21-43
0.010;0.000662;0.000627;0.000609;0.000654;0.000662;0.000645;0.000662;0.000618;0.000618;0.000645;0.000600;0.000573;0.000618;0.000627;0.000591;0.000609;0.000609;0.000636;0.000609;0.000636;0.000627;0.000627;0.000609;0.000636;0.000636;0.000636;0.000609;0.000609;0.000591;0.000627;0.000636;0.000654;0.000627;0.000645;0.000618;0.000609;0.000618;0.000618;0.000573;0.000654;0.000573;0.000591;0.000600;0.000627;0.000573;0.000645;0.000618;0.000654;0.000591;0.000645;0.000618;0.000582;0.000636;0.000645;0.000609;0.000654;0.000627;0.000591;0.000582;0.000600;0.000645;0.000600;0.000600;0.000600
0.020;0.000662;0.000627;0.000609;0.000654;0.000671;0.000645;0.000662;0.000618;0.000627;0.000645;0.000609;0.000600;0.000618;0.000627;0.000600;0.000609;0.000609;0.000627;0.000609;0.000636;0.000627;0.000636;0.000618;0.000645;0.000636;0.000636;0.000609;0.000609;0.000600;0.000627;0.000645;0.000662;0.000627;0.000645;0.000618;0.000618;0.000618;0.000627;0.000582;0.000654;0.000582;0.000600;0.000600;0.000627;0.000573;0.000654;0.000618;0.000654;0.000600;0.000645;0.000627;0.000591;0.000645;0.000654;0.000609;0.000645;0.000627;0.000591;0.000573;0.000600;0.000654;0.000600;0.000600;0.000609
0.030;0.000662;0.000627;0.000600;0.000654;0.000671;0.000645;0.000662;0.000618;0.000618;0.000645;0.000600;0.000600;0.000618;0.000627;0.000591;0.000600;0.000600;0.000618;0.000600;0.000645;0.000618;0.000636;0.000618;0.000654;0.000645;0.000645;0.000609;0.000609;0.000591;0.000627;0.000645;0.000662;0.000627;0.000645;0.000618;0.000618;0.000618;0.000627;0.000582;0.000645;0.000582;0.000600;0.000609;0.000618;0.000582;0.000654;0.000618;0.000645;0.000609;0.000636;0.000618;0.000600;0.000645;0.000645;0.000618;0.000636;0.000618;0.000582;0.000573;0.000600;0.000654;0.000591;0.000582;0.000600
0.040;0.000645;0.000618;0.000582;0.000636;0.000662;0.000636;0.000662;0.000618;0.000618;0.000627;0.000600;0.000600;0.000609;0.000627;0.000573;0.000591;0.000600;0.000609;0.000582;0.000645;0.000618;0.000627;0.000618;0.000645;0.000627;0.000636;0.000591;0.000609;0.000582;0.000618;0.000645;0.000662;0.000627;0.000636;0.000618;0.000618;0.000609;0.000627;0.000582;0.000645;0.000573;0.000591;0.000600;0.000609;0.000573;0.000645;0.000609;0.000645;0.000600;0.000627;0.000609;0.000591;0.000645;0.000645;0.000600;0.000627;0.000618;0.000573;0.000564;0.000591;0.000636;0.000573;0.000573;0.000573
0.050;0.000627;0.000609;0.000582;0.000627;0.000654;0.000627;0.000654;0.000591;0.000618;0.000618;0.000582;0.000600;0.000591;0.000618;0.000573;0.000573;0.000591;0.000609;0.000564;0.000636;0.000609;0.000618;0.000609;0.000636;0.000627;0.000618;0.000573;0.000600;0.000582;0.000609;0.000636;0.000654;0.000627;0.000636;0.000618;0.000609;0.000591;0.000618;0.000582;0.000627;0.000564;0.000582;0.000600;0.000582;0.000564;0.000636;0.000609;0.000636;0.000582;0.000618;0.000600;0.000582;0.000636;0.000645;0.000591;0.000618;0.000600;0.000564;0.000555;0.000573;0.000627;0.000564;0.000573;0.000573
0.060;0.000609;0.000591;0.000573;0.000627;0.000636;0.000609;0.000636;0.000582;0.000600;0.000600;0.000564;0.000573;0.000573;0.000609;0.000564;0.000564;0.000564;0.000600;0.000564;0.000627;0.000591;0.000609;0.000591;0.000636;0.000609;0.000600;0.000555;0.000591;0.000573;0.000600;0.000627;0.000645;0.000609;0.000627;0.000609;0.000591;0.000573;0.000600;0.000564;0.000627;0.000555;0.000564;0.000573;0.000555;0.000564;0.000618;0.000582;0.000627;0.000564;0.000600;0.000564;0.000582;0.000627;0.000645;0.000564;0.000591;0.000582;0.000564;0.000546;0.000564;0.000609;0.000555;0.000555;0.000555
0.070;0.000582;0.000573;0.000555;0.000609;0.000636;0.000609;0.000627;0.000582;0.000582;0.000573;0.000555;0.000564;0.000564;0.000582;0.000555;0.000555;0.000564;0.000564;0.000564;0.000627;0.000564;0.000582;0.000564;0.000618;0.000609;0.000564;0.000555;0.000564;0.000555;0.000573;0.000618;0.000627;0.000582;0.000609;0.000600;0.000573;0.000555;0.000564;0.000555;0.000618;0.000546;0.000555;0.000573;0.000555;0.000546;0.000609;0.000582;0.000609;0.000555;0.000564;0.000555;0.000564;0.000618;0.000627;0.000555;0.000564;0.000582;0.000555;0.000528;0.000555;0.000582;0.000555;0.000546;0.000546
0.080;0.000582;0.000555;0.000555;0.000573;0.000618;0.000582;0.000609;0.000564;0.000564;0.000555;0.000555;0.000555;0.000546;0.000564;0.000537;0.000555;0.000555;0.000555;0.000546;0.000609;0.000546;0.000564;0.000555;0.000591;0.000600;0.000555;0.000537;0.000555;0.000546;0.000573;0.000600;0.000609;0.000564;0.000582;0.000573;0.000564;0.000537;0.000564;0.000546;0.000591;0.000546;0.000555;0.000564;0.000555;0.000528;0.000573;0.000564;0.000573;0.000546;0.000555;0.000555;0.000555;0.000609;0.000609;0.000528;0.000555;0.000564;0.000546;0.000501;0.000537;0.000564;0.000546;0.000537;0.000546
0.090;0.000555;0.000537;0.000528;0.000564;0.000600;0.000564;0.000582;0.000546;0.000546;0.000546;0.000537;0.000537;0.000528;0.000555;0.000510;0.000537;0.000537;0.000546;0.000519;0.000600;0.000528;0.000564;0.000537;0.000591;0.000564;0.000537;0.000519;0.000537;0.000528;0.000564;0.000564;0.000609;0.000555;0.000564;0.000564;0.000546;0.000510;0.000546;0.000546;0.000564;0.000519;0.000546;0.000555;0.000528;0.000528;0.000555;0.000555;0.000555;0.000519;0.000537;0.000537;0.000537;0.000564;0.000591;0.000501;0.000555;0.000555;0.000519;0.000483;0.000510;0.000564;0.000519;0.000510;0.000528
0.100;0.000537;0.000510;0.000510;0.000546;0.000564;0.000555;0.000555;0.000528;0.000537;0.000546;0.000519;0.000510;0.000510;0.000555;0.000492;0.000510;0.000519;0.000519;0.000492;0.000564;0.000501;0.000546;0.000537;0.000564;0.000546;0.000510;0.000501;0.000519;0.000501;0.000546;0.000555;0.000564;0.000555;0.000546;0.000546;0.000519;0.000492;0.000546;0.000519;0.000555;0.000510;0.000528;0.000537;0.000510;0.000510;0.000555;0.000528;0.000537;0.000501;0.000537;0.000519;0.000519;0.000564;0.000564;0.000501;0.000537;0.000537;0.000501;0.000456;0.000483;0.000546;0.000501;0.000483;0.000501
0.110;0.000519;0.000501;0.000492;0.000519;0.000555;0.000528;0.000546;0.000501;0.000510;0.000519;0.000483;0.000492;0.000510;0.000537;0.000465;0.000492;0.000492;0.000501;0.000474;0.000555;0.000501;0.000528;0.000519;0.000546;0.000528;0.000492;0.000474;0.000492;0.000474;0.000528;0.000546;0.000555;0.000537;0.000519;0.000528;0.000501;0.000465;0.000519;0.000501;0.000528;0.000483;0.000510;0.000510;0.000483;0.000483;0.000537;0.000510;0.000510;0.000501;0.000510;0.000492;0.000492;0.000546;0.000555;0.000483;0.000501;0.000519;0.000483;0.000438;0.000465;0.000528;0.000483;0.000474;0.000483
0.120;0.000501;0.000474;0.000465;0.000501;0.000537;0.000510;0.000519;0.000474;0.000492;0.000492;0.000465;0.000492;0.000492;0.000510;0.000456;0.000474;0.000474;0.000474;0.000456;0.000537;0.000483;0.000501;0.000492;0.000528;0.000501;0.000474;0.000447;0.000474;0.000456;0.000501;0.000519;0.000546;0.000519;0.000501;0.000501;0.000501;0.000465;0.000501;0.000483;0.000510;0.000456;0.000483;0.000492;0.000465;0.000465;0.000519;0.000483;0.000492;0.000474;0.000492;0.000474;0.000465;0.000519;0.000537;0.000456;0.000474;0.000501;0.000456;0.000438;0.000438;0.000501;0.000456;0.000447;0.000456
0.130;0.000474;0.000456;0.000447;0.000483;0.000519;0.000492;0.000492;0.000456;0.000465;0.000474;0.000447;0.000465;0.000465;0.000492;0.000421;0.000456;0.000447;0.000465;0.000438;0.000519;0.000465;0.000483;0.000465;0.000501;0.000483;0.000474;0.000430;0.000447;0.000438;0.000483;0.000492;0.000519;0.000492;0.000483;0.000483;0.000474;0.000447;0.000474;0.000465;0.000483;0.000438;0.000465;0.000474;0.000447;0.000438;0.000501;0.000465;0.000474;0.000456;0.000474;0.000456;0.000456;0.000492;0.000519;0.000438;0.000456;0.000474;0.000430;0.000412;0.000412;0.000483;0.000438;0.000438;0.000430
