TimeStamp;2025-07-07 12-02-32;2025-07-07 12-02-50;2025-07-07 12-03-09;2025-07-07 12-03-27;2025-07-07 12-03-45;2025-07-07 12-04-03;2025-07-07 12-04-22;2025-07-07 12-04-40;2025-07-07 12-04-58;2025-07-07 12-05-16;2025-07-07 12-05-35;2025-07-07 12-05-53;2025-07-07 12-06-11;2025-07-07 12-06-29;2025-07-07 12-06-47;2025-07-07 12-07-05;2025-07-07 12-07-24;2025-07-07 12-07-42;2025-07-07 12-08-00;2025-07-07 12-08-19;2025-07-07 12-08-37;2025-07-07 12-08-55;2025-07-07 12-09-13;2025-07-07 12-09-31;2025-07-07 12-09-50;2025-07-07 12-10-08;2025-07-07 12-10-27;2025-07-07 12-10-45;2025-07-07 12-11-03;2025-07-07 12-11-21;2025-07-07 12-11-39;2025-07-07 12-11-57;2025-07-07 12-12-16;2025-07-07 12-12-34;2025-07-07 12-12-52;2025-07-07 12-13-10;2025-07-07 12-13-29;2025-07-07 12-13-47;2025-07-07 12-14-05;2025-07-07 12-14-22;2025-07-07 12-14-41;2025-07-07 12-14-59;2025-07-07 12-15-17;2025-07-07 12-15-36;2025-07-07 12-15-54;2025-07-07 12-16-12;2025-07-07 12-16-30;2025-07-07 12-16-48;2025-07-07 12-17-07;2025-07-07 12-17-25;2025-07-07 12-17-45;2025-07-07 12-18-03;2025-07-07 12-18-21;2025-07-07 12-18-39;2025-07-07 12-18-58;2025-07-07 12-19-16;2025-07-07 12-19-35;2025-07-07 12-19-53;2025-07-07 12-20-11;2025-07-07 12-20-29;2025-07-07 12-20-47;2025-07-07 12-21-05;2025-07-07 12-21-24;2025-07-07 12-21-42
0.010;0.000313;0.000340;0.000268;0.000277;0.000322;0.000340;0.000313;0.000250;0.000349;0.000322;0.000268;0.000268;0.000322;0.000322;0.000268;0.000322;0.000268;0.000340;0.000268;0.000331;0.000331;0.000331;0.000268;0.000322;0.000286;0.000313;0.000268;0.000304;0.000268;0.000358;0.000349;0.000340;0.000313;0.000313;0.000277;0.000268;0.000286;0.000322;0.000268;0.000322;0.000268;0.000268;0.000286;0.000340;0.000277;0.000313;0.000259;0.000322;0.000268;0.000331;0.000331;0.000295;0.000358;0.000349;0.000268;0.000286;0.000358;0.000304;0.000268;0.000295;0.000322;0.000349;0.000313;0.000268
0.020;0.000322;0.000340;0.000268;0.000277;0.000331;0.000340;0.000313;0.000250;0.000349;0.000322;0.000268;0.000268;0.000322;0.000331;0.000268;0.000322;0.000259;0.000340;0.000268;0.000331;0.000331;0.000340;0.000268;0.000322;0.000295;0.000313;0.000268;0.000304;0.000268;0.000349;0.000349;0.000349;0.000322;0.000313;0.000286;0.000277;0.000277;0.000331;0.000268;0.000322;0.000268;0.000277;0.000295;0.000340;0.000286;0.000313;0.000268;0.000322;0.000286;0.000340;0.000340;0.000313;0.000358;0.000349;0.000268;0.000295;0.000358;0.000313;0.000268;0.000304;0.000331;0.000349;0.000313;0.000277
0.030;0.000331;0.000340;0.000268;0.000286;0.000331;0.000340;0.000313;0.000250;0.000349;0.000322;0.000268;0.000277;0.000331;0.000322;0.000268;0.000322;0.000268;0.000340;0.000268;0.000331;0.000331;0.000331;0.000277;0.000322;0.000304;0.000322;0.000268;0.000304;0.000277;0.000358;0.000349;0.000340;0.000331;0.000322;0.000286;0.000277;0.000277;0.000331;0.000277;0.000331;0.000277;0.000277;0.000295;0.000340;0.000295;0.000322;0.000268;0.000313;0.000277;0.000340;0.000340;0.000304;0.000349;0.000349;0.000277;0.000313;0.000358;0.000313;0.000268;0.000313;0.000331;0.000349;0.000322;0.000277
0.040;0.000322;0.000340;0.000268;0.000286;0.000322;0.000340;0.000313;0.000250;0.000349;0.000322;0.000268;0.000268;0.000331;0.000322;0.000268;0.000322;0.000268;0.000340;0.000268;0.000331;0.000331;0.000331;0.000268;0.000322;0.000304;0.000322;0.000268;0.000304;0.000268;0.000349;0.000340;0.000340;0.000331;0.000313;0.000277;0.000277;0.000277;0.000331;0.000277;0.000331;0.000277;0.000286;0.000295;0.000340;0.000286;0.000313;0.000268;0.000313;0.000286;0.000340;0.000340;0.000304;0.000349;0.000340;0.000277;0.000295;0.000358;0.000313;0.000277;0.000313;0.000331;0.000349;0.000313;0.000268
0.050;0.000322;0.000340;0.000268;0.000277;0.000322;0.000340;0.000313;0.000250;0.000349;0.000322;0.000259;0.000277;0.000331;0.000322;0.000268;0.000313;0.000268;0.000340;0.000268;0.000322;0.000322;0.000331;0.000268;0.000322;0.000295;0.000322;0.000268;0.000286;0.000268;0.000340;0.000340;0.000331;0.000331;0.000313;0.000277;0.000277;0.000277;0.000322;0.000268;0.000322;0.000268;0.000277;0.000277;0.000331;0.000277;0.000313;0.000268;0.000313;0.000295;0.000340;0.000331;0.000286;0.000349;0.000340;0.000268;0.000295;0.000349;0.000313;0.000268;0.000313;0.000331;0.000349;0.000313;0.000268
0.060;0.000313;0.000340;0.000268;0.000277;0.000322;0.000331;0.000304;0.000241;0.000340;0.000322;0.000259;0.000268;0.000331;0.000313;0.000268;0.000322;0.000259;0.000340;0.000268;0.000322;0.000313;0.000322;0.000268;0.000322;0.000295;0.000322;0.000268;0.000277;0.000268;0.000340;0.000340;0.000331;0.000322;0.000313;0.000268;0.000268;0.000268;0.000322;0.000268;0.000322;0.000268;0.000268;0.000277;0.000331;0.000277;0.000313;0.000268;0.000313;0.000277;0.000331;0.000331;0.000286;0.000349;0.000340;0.000268;0.000286;0.000349;0.000313;0.000268;0.000304;0.000331;0.000349;0.000313;0.000268
0.070;0.000313;0.000331;0.000259;0.000277;0.000313;0.000322;0.000295;0.000241;0.000340;0.000322;0.000250;0.000268;0.000322;0.000304;0.000259;0.000313;0.000259;0.000331;0.000268;0.000322;0.000313;0.000322;0.000268;0.000313;0.000295;0.000313;0.000268;0.000277;0.000268;0.000331;0.000331;0.000331;0.000322;0.000304;0.000268;0.000268;0.000268;0.000322;0.000268;0.000322;0.000268;0.000268;0.000277;0.000322;0.000268;0.000304;0.000259;0.000304;0.000277;0.000331;0.000322;0.000277;0.000340;0.000340;0.000268;0.000277;0.000340;0.000313;0.000268;0.000304;0.000322;0.000340;0.000313;0.000268
0.080;0.000304;0.000331;0.000259;0.000268;0.000313;0.000322;0.000286;0.000232;0.000331;0.000313;0.000250;0.000268;0.000313;0.000295;0.000259;0.000304;0.000250;0.000322;0.000268;0.000313;0.000304;0.000313;0.000259;0.000304;0.000277;0.000313;0.000259;0.000268;0.000268;0.000322;0.000331;0.000313;0.000322;0.000304;0.000268;0.000268;0.000268;0.000304;0.000268;0.000322;0.000268;0.000268;0.000268;0.000322;0.000268;0.000295;0.000259;0.000286;0.000268;0.000331;0.000322;0.000268;0.000340;0.000331;0.000268;0.000268;0.000340;0.000295;0.000268;0.000286;0.000313;0.000340;0.000304;0.000268
0.090;0.000304;0.000322;0.000250;0.000268;0.000304;0.000322;0.000277;0.000232;0.000322;0.000304;0.000241;0.000259;0.000313;0.000268;0.000259;0.000295;0.000250;0.000322;0.000259;0.000304;0.000286;0.000295;0.000259;0.000304;0.000277;0.000304;0.000259;0.000268;0.000259;0.000322;0.000313;0.000313;0.000313;0.000295;0.000259;0.000268;0.000268;0.000286;0.000268;0.000313;0.000268;0.000268;0.000268;0.000313;0.000268;0.000277;0.000259;0.000277;0.000268;0.000322;0.000313;0.000268;0.000331;0.000322;0.000268;0.000268;0.000331;0.000286;0.000259;0.000277;0.000313;0.000331;0.000295;0.000268
0.100;0.000295;0.000313;0.000241;0.000268;0.000286;0.000313;0.000268;0.000223;0.000322;0.000286;0.000241;0.000250;0.000304;0.000268;0.000250;0.000295;0.000250;0.000313;0.000259;0.000295;0.000277;0.000295;0.000250;0.000286;0.000268;0.000295;0.000259;0.000268;0.000250;0.000313;0.000304;0.000313;0.000313;0.000286;0.000259;0.000259;0.000259;0.000277;0.000268;0.000295;0.000259;0.000268;0.000268;0.000304;0.000268;0.000277;0.000250;0.000268;0.000259;0.000322;0.000313;0.000268;0.000331;0.000313;0.000259;0.000268;0.000322;0.000277;0.000259;0.000268;0.000304;0.000331;0.000277;0.000259
