TimeStamp;2025-07-07 12-02-33;2025-07-07 12-02-51;2025-07-07 12-03-10;2025-07-07 12-03-28;2025-07-07 12-03-46;2025-07-07 12-04-04;2025-07-07 12-04-23;2025-07-07 12-04-41;2025-07-07 12-04-59;2025-07-07 12-05-17;2025-07-07 12-05-36;2025-07-07 12-05-54;2025-07-07 12-06-12;2025-07-07 12-06-30;2025-07-07 12-06-48;2025-07-07 12-07-06;2025-07-07 12-07-25;2025-07-07 12-07-43;2025-07-07 12-08-01;2025-07-07 12-08-20;2025-07-07 12-08-38;2025-07-07 12-08-56;2025-07-07 12-09-14;2025-07-07 12-09-32;2025-07-07 12-09-51;2025-07-07 12-10-09;2025-07-07 12-10-28;2025-07-07 12-10-46;2025-07-07 12-11-04;2025-07-07 12-11-22;2025-07-07 12-11-40;2025-07-07 12-11-58;2025-07-07 12-12-17;2025-07-07 12-12-35;2025-07-07 12-12-53;2025-07-07 12-13-11;2025-07-07 12-13-30;2025-07-07 12-13-48;2025-07-07 12-14-06;2025-07-07 12-14-23;2025-07-07 12-14-42;2025-07-07 12-15-00;2025-07-07 12-15-18;2025-07-07 12-15-37;2025-07-07 12-15-55;2025-07-07 12-16-13;2025-07-07 12-16-31;2025-07-07 12-16-49;2025-07-07 12-17-08;2025-07-07 12-17-26;2025-07-07 12-17-46;2025-07-07 12-18-04;2025-07-07 12-18-22;2025-07-07 12-18-40;2025-07-07 12-18-59;2025-07-07 12-19-17;2025-07-07 12-19-36;2025-07-07 12-19-54;2025-07-07 12-20-12;2025-07-07 12-20-30;2025-07-07 12-20-48;2025-07-07 12-21-06;2025-07-07 12-21-25;2025-07-07 12-21-43
0.010;0.007400;0.007453;0.007283;0.007113;0.007077;0.007355;0.007301;0.007185;0.007373;0.007220;0.006943;0.006244;0.007077;0.007077;0.007364;0.006934;0.007355;0.007364;0.007283;0.006656;0.007131;0.007122;0.006898;0.006378;0.006656;0.007525;0.007579;0.007301;0.007238;0.007149;0.007391;0.006907;0.007032;0.007364;0.007068;0.007211;0.007346;0.007391;0.006889;0.007444;0.007041;0.006826;0.006629;0.007606;0.006808;0.006907;0.007292;0.007355;0.006799;0.007247;0.007427;0.006925;0.007203;0.007068;0.007328;0.007534;0.006907;0.007149;0.007211;0.007435;0.007256;0.007113;0.007095;0.007247
0.020;0.007785;0.007830;0.007713;0.007588;0.007561;0.007767;0.007731;0.007642;0.007785;0.007659;0.007444;0.006790;0.007552;0.007552;0.007776;0.007435;0.007776;0.007776;0.007722;0.007203;0.007561;0.007606;0.007418;0.006943;0.007203;0.007525;0.007892;0.007722;0.007686;0.007624;0.007785;0.007427;0.007525;0.007776;0.007552;0.007659;0.007767;0.007785;0.007400;0.007821;0.007516;0.007355;0.007176;0.007928;0.007337;0.007418;0.007722;0.007767;0.007328;0.007695;0.007812;0.007435;0.007659;0.007552;0.007749;0.007883;0.007418;0.007615;0.007668;0.007821;0.007695;0.007597;0.007579;0.007686
0.030;0.008009;0.008036;0.007982;0.007910;0.007892;0.008009;0.007982;0.007946;0.008018;0.007955;0.007830;0.007319;0.007892;0.007901;0.008018;0.007821;0.007991;0.008018;0.007982;0.007659;0.007901;0.007919;0.007812;0.007409;0.007650;0.007874;0.008063;0.007991;0.007964;0.007937;0.008027;0.007812;0.007874;0.008018;0.007892;0.007964;0.008000;0.008018;0.007794;0.008036;0.007848;0.007767;0.007633;0.008072;0.007758;0.007803;0.007982;0.007991;0.007749;0.007982;0.008027;0.007821;0.007955;0.007892;0.008000;0.008063;0.007803;0.007937;0.007955;0.007821;0.007982;0.007910;0.007901;0.007973
0.040;0.008089;0.008036;0.008089;0.008063;0.008063;0.008098;0.007982;0.008089;0.008018;0.008081;0.008036;0.007740;0.008063;0.008063;0.008098;0.008027;0.008098;0.008098;0.008098;0.007955;0.008063;0.008072;0.008036;0.007803;0.007928;0.008063;0.008107;0.007991;0.008089;0.008072;0.008027;0.008027;0.008054;0.008098;0.007892;0.008089;0.008098;0.008098;0.008027;0.008098;0.008045;0.008009;0.007946;0.008098;0.008000;0.008027;0.008098;0.007991;0.007991;0.008089;0.008098;0.008027;0.007955;0.007892;0.008107;0.008107;0.008027;0.008081;0.008081;0.008036;0.008098;0.008063;0.008063;0.008089
0.050;0.008081;0.008089;0.008089;0.008089;0.008089;0.008098;0.008089;0.008107;0.008098;0.008098;0.008107;0.007991;0.008098;0.008098;0.008098;0.008098;0.008098;0.008098;0.008107;0.008081;0.008107;0.008098;0.008107;0.008027;0.008081;0.008098;0.008098;0.008098;0.008089;0.008107;0.008098;0.008098;0.008098;0.008098;0.008063;0.008107;0.008107;0.008098;0.008107;0.008098;0.008098;0.008098;0.008081;0.008072;0.008098;0.008098;0.008107;0.008098;0.008098;0.008098;0.008098;0.008098;0.008089;0.008063;0.008107;0.008098;0.008098;0.008098;0.008098;0.008107;0.008098;0.008089;0.008063;0.008098
0.060;0.008009;0.008089;0.008098;0.008089;0.008072;0.008045;0.008098;0.008081;0.008098;0.008072;0.008098;0.008107;0.008081;0.008089;0.008107;0.008098;0.008045;0.008098;0.008107;0.008098;0.008089;0.008081;0.008107;0.008098;0.008098;0.008089;0.007991;0.008107;0.008107;0.008081;0.008098;0.008098;0.008089;0.008098;0.008107;0.008072;0.008045;0.008045;0.008098;0.008098;0.008098;0.008098;0.008098;0.007946;0.008107;0.008098;0.008063;0.008098;0.008098;0.008054;0.008018;0.008098;0.008098;0.008098;0.008045;0.007982;0.008098;0.008098;0.008063;0.008107;0.008063;0.008072;0.008089;0.008063
0.070;0.007821;0.007991;0.008054;0.008072;0.008072;0.008045;0.008054;0.008081;0.008027;0.007937;0.008018;0.008107;0.007973;0.007991;0.008045;0.008018;0.008045;0.008036;0.008063;0.008098;0.007982;0.007955;0.008027;0.008107;0.008098;0.007991;0.007991;0.008063;0.008063;0.007955;0.008036;0.008036;0.007982;0.008027;0.008098;0.007928;0.007874;0.007866;0.008027;0.008009;0.008000;0.008036;0.008098;0.007704;0.008045;0.008018;0.008063;0.008045;0.008045;0.007892;0.007821;0.008098;0.008063;0.008081;0.007874;0.007767;0.008098;0.008072;0.007919;0.008027;0.007901;0.007946;0.008072;0.007910
0.080;0.007821;0.007803;0.007892;0.007955;0.007964;0.007874;0.007910;0.007946;0.007848;0.007686;0.008018;0.008054;0.007749;0.007767;0.007866;0.008018;0.007874;0.007857;0.007910;0.008063;0.007740;0.007713;0.007848;0.008027;0.008072;0.007767;0.007767;0.007901;0.007919;0.007955;0.007866;0.007848;0.007767;0.007857;0.007991;0.007668;0.007597;0.007579;0.007839;0.007812;0.008000;0.008036;0.008072;0.007364;0.007874;0.007848;0.007892;0.007874;0.007874;0.007633;0.007821;0.008036;0.007919;0.007973;0.007597;0.007489;0.008009;0.007946;0.007659;0.007821;0.007668;0.007946;0.007955;0.007910
0.090;0.007534;0.007498;0.007624;0.007713;0.007731;0.007606;0.007642;0.007695;0.007561;0.007355;0.007812;0.007892;0.007435;0.007462;0.007588;0.007812;0.007606;0.007588;0.007642;0.007928;0.007435;0.007713;0.007579;0.008027;0.007937;0.007462;0.007462;0.007633;0.007650;0.007695;0.007579;0.007848;0.007462;0.007561;0.007776;0.007346;0.007256;0.007256;0.007839;0.007525;0.007785;0.007857;0.007937;0.007364;0.007874;0.007570;0.007624;0.007606;0.007597;0.007301;0.007525;0.007839;0.007659;0.007749;0.007265;0.007489;0.007830;0.007695;0.007337;0.007534;0.007668;0.007713;0.007713;0.007642
0.100;0.007194;0.007176;0.007301;0.007400;0.007427;0.007274;0.007310;0.007364;0.007229;0.007355;0.007507;0.007615;0.007131;0.007462;0.007247;0.007525;0.007283;0.007247;0.007310;0.007668;0.007095;0.007400;0.007579;0.007839;0.007695;0.007131;0.007131;0.007301;0.007355;0.007364;0.007256;0.007561;0.007462;0.007229;0.007471;0.007032;0.006943;0.007256;0.007552;0.007211;0.007489;0.007579;0.007686;0.007059;0.007597;0.007570;0.007292;0.007274;0.007301;0.007301;0.007194;0.007552;0.007337;0.007427;0.007265;0.007149;0.007525;0.007364;0.007014;0.007194;0.007328;0.007382;0.007391;0.007319
