TimeStamp;2025-07-07 12-02-34;2025-07-07 12-02-52;2025-07-07 12-03-11;2025-07-07 12-03-29;2025-07-07 12-03-47;2025-07-07 12-04-05;2025-07-07 12-04-24;2025-07-07 12-04-42;2025-07-07 12-05-00;2025-07-07 12-05-18;2025-07-07 12-05-37;2025-07-07 12-05-55;2025-07-07 12-06-13;2025-07-07 12-06-31;2025-07-07 12-06-49;2025-07-07 12-07-07;2025-07-07 12-07-26;2025-07-07 12-07-44;2025-07-07 12-08-02;2025-07-07 12-08-21;2025-07-07 12-08-39;2025-07-07 12-08-57;2025-07-07 12-09-15;2025-07-07 12-09-33;2025-07-07 12-09-52;2025-07-07 12-10-10;2025-07-07 12-10-29;2025-07-07 12-10-47;2025-07-07 12-11-05;2025-07-07 12-11-23;2025-07-07 12-11-41;2025-07-07 12-11-59;2025-07-07 12-12-18;2025-07-07 12-12-36;2025-07-07 12-12-54;2025-07-07 12-13-12;2025-07-07 12-13-31;2025-07-07 12-13-49;2025-07-07 12-14-07;2025-07-07 12-14-24;2025-07-07 12-14-43;2025-07-07 12-15-01;2025-07-07 12-15-19;2025-07-07 12-15-38;2025-07-07 12-15-56;2025-07-07 12-16-14;2025-07-07 12-16-32;2025-07-07 12-16-50;2025-07-07 12-17-09;2025-07-07 12-17-27;2025-07-07 12-17-47;2025-07-07 12-18-05;2025-07-07 12-18-23;2025-07-07 12-18-41;2025-07-07 12-19-00;2025-07-07 12-19-18;2025-07-07 12-19-37;2025-07-07 12-19-55;2025-07-07 12-20-13;2025-07-07 12-20-31;2025-07-07 12-20-49;2025-07-07 12-21-07;2025-07-07 12-21-26;2025-07-07 12-21-44
0.010;0.296000;0.041400;0.082000;0.028200;0.104300;0.084000;0.042700;0.147100;0.306500;0.181100;0.082000;0.040700;0.113500;0.089200;0.040700;0.131900;0.289500;0.039400;0.082700;0.042700;0.115500;0.076100;0.044000;0.134600;0.277600;0.039400;0.086600;0.130600;0.113500;0.076700;0.042000;0.119500;0.304600;0.046600;0.076700;0.039400;0.090500;0.075400;0.042000;0.135900;0.296700;0.026200;0.083300;0.035400;0.095800;0.075400;0.061600;0.132600;0.296000;0.026200;0.065600;0.034100;0.101700;0.074800;0.038100;0.144400;0.281600;0.035400;0.074100;0.034100;0.107000;0.075400;0.035400;0.123400
0.020;0.299300;0.045300;0.082000;0.030200;0.104300;0.081300;0.043300;0.143800;0.310500;0.184400;0.078100;0.040700;0.109600;0.085300;0.036800;0.133900;0.289500;0.049200;0.082700;0.040000;0.114200;0.072800;0.044000;0.136500;0.277600;0.041400;0.088600;0.130600;0.113500;0.076700;0.042000;0.119500;0.308500;0.055700;0.076700;0.035400;0.090500;0.080000;0.042000;0.134600;0.301300;0.030200;0.074100;0.028900;0.095800;0.075400;0.061600;0.128700;0.296000;0.030800;0.065600;0.034800;0.101700;0.068900;0.038700;0.144400;0.284900;0.040700;0.074100;0.032800;0.101700;0.081300;0.036100;0.131300
0.030;0.300000;0.047200;0.080000;0.030200;0.097100;0.079400;0.042700;0.145700;0.311800;0.185700;0.074800;0.036100;0.109600;0.085300;0.036800;0.132600;0.292100;0.049200;0.077400;0.037400;0.114200;0.073500;0.040700;0.136500;0.277600;0.041400;0.085300;0.135200;0.110900;0.069500;0.042700;0.122100;0.306500;0.055700;0.070200;0.040000;0.090500;0.080000;0.040700;0.134600;0.300000;0.030200;0.076700;0.034100;0.091200;0.075400;0.057700;0.129300;0.301900;0.031500;0.074100;0.030200;0.101100;0.068900;0.038700;0.151600;0.286800;0.039400;0.079400;0.032800;0.100400;0.070200;0.038100;0.121400
0.040;0.301300;0.047200;0.078100;0.028900;0.097100;0.079400;0.042700;0.141800;0.313800;0.187000;0.073500;0.034800;0.110900;0.082000;0.033500;0.132600;0.292100;0.052500;0.077400;0.033500;0.114200;0.073500;0.040700;0.137900;0.280900;0.039400;0.085900;0.135200;0.110900;0.075400;0.041400;0.122100;0.308500;0.052500;0.070200;0.035400;0.088600;0.078700;0.040700;0.130000;0.302600;0.029500;0.076700;0.025600;0.090500;0.070800;0.057700;0.129300;0.301900;0.031500;0.072800;0.030200;0.101100;0.067500;0.029500;0.143800;0.289500;0.039400;0.074800;0.039400;0.100400;0.075400;0.037400;0.129300
0.050;0.300000;0.043300;0.083300;0.024900;0.095800;0.079400;0.042700;0.141800;0.309800;0.185700;0.073500;0.034800;0.108300;0.082000;0.033500;0.130000;0.296000;0.052500;0.082000;0.033500;0.112900;0.073500;0.038100;0.135900;0.278300;0.042700;0.085900;0.136500;0.112200;0.074100;0.036800;0.116800;0.303900;0.057700;0.073500;0.035400;0.091900;0.078700;0.031500;0.130000;0.302600;0.032800;0.078100;0.025600;0.090500;0.070200;0.050500;0.127300;0.305900;0.031500;0.067500;0.027600;0.101700;0.067500;0.040000;0.145100;0.289500;0.040000;0.078100;0.035400;0.099100;0.070800;0.037400;0.125400
0.060;0.300000;0.043300;0.083300;0.028900;0.097800;0.079400;0.041400;0.145100;0.311800;0.185700;0.077400;0.036100;0.114900;0.082700;0.038100;0.127300;0.292100;0.047900;0.081300;0.037400;0.117500;0.076700;0.042000;0.139800;0.278300;0.036100;0.081300;0.133300;0.112200;0.076100;0.042700;0.124700;0.303900;0.056400;0.072800;0.038100;0.091200;0.077400;0.044000;0.134600;0.302600;0.031500;0.078100;0.032800;0.094500;0.072100;0.055700;0.130000;0.301300;0.027600;0.067500;0.030200;0.103000;0.068900;0.040000;0.148400;0.286800;0.037400;0.078100;0.032800;0.097800;0.070800;0.039400;0.125400
0.070;0.301300;0.040000;0.082700;0.028900;0.099100;0.079400;0.045300;0.145700;0.311800;0.187000;0.077400;0.036100;0.113500;0.082700;0.038700;0.128000;0.291400;0.048600;0.084000;0.037400;0.115500;0.076700;0.040000;0.139800;0.279600;0.036100;0.084000;0.131300;0.113500;0.078100;0.036100;0.118800;0.306500;0.053100;0.074800;0.040700;0.094500;0.077400;0.039400;0.135200;0.302600;0.030800;0.080000;0.032800;0.093200;0.068900;0.053100;0.130000;0.300600;0.027600;0.062900;0.030200;0.103000;0.070200;0.034800;0.143100;0.288100;0.035400;0.078700;0.032800;0.097800;0.073500;0.039400;0.125400
0.080;0.299300;0.040000;0.082700;0.029500;0.099100;0.083300;0.046000;0.143100;0.312500;0.185100;0.080000;0.037400;0.112200;0.087300;0.039400;0.131900;0.291400;0.049200;0.084000;0.035400;0.116800;0.078700;0.040000;0.137900;0.279600;0.035400;0.084600;0.135900;0.113500;0.078100;0.036100;0.118800;0.301900;0.060300;0.074800;0.036100;0.094500;0.073500;0.039400;0.130000;0.299300;0.030200;0.078100;0.026900;0.093200;0.068900;0.053100;0.133300;0.300600;0.029500;0.062900;0.032800;0.103000;0.070200;0.042700;0.143100;0.285500;0.041400;0.078700;0.040000;0.098400;0.075400;0.038100;0.128700
0.090;0.305900;0.042700;0.084000;0.023000;0.098400;0.080000;0.043300;0.143100;0.313100;0.187700;0.078700;0.035400;0.112200;0.080700;0.039400;0.126700;0.293400;0.052500;0.080700;0.032200;0.110900;0.074100;0.035400;0.137900;0.278900;0.036100;0.080000;0.133900;0.107600;0.075400;0.040700;0.118100;0.310500;0.060300;0.068900;0.040000;0.090500;0.073500;0.040700;0.130000;0.304600;0.030200;0.078100;0.032200;0.096500;0.074800;0.053800;0.131300;0.301300;0.024900;0.072800;0.028200;0.101700;0.070200;0.036800;0.147700;0.290100;0.035400;0.077400;0.035400;0.097100;0.072100;0.037400;0.126000
0.100;0.302600;0.042700;0.082000;0.025600;0.098400;0.080000;0.041400;0.140500;0.311800;0.187700;0.076100;0.036100;0.112200;0.082000;0.036100;0.126700;0.293400;0.050500;0.080700;0.034800;0.110900;0.072100;0.035400;0.136500;0.281600;0.039400;0.082000;0.133900;0.110300;0.075400;0.036100;0.118100;0.307900;0.055700;0.068900;0.031500;0.091900;0.079400;0.040700;0.123400;0.302600;0.036100;0.078100;0.025600;0.089900;0.066900;0.053800;0.126700;0.301300;0.032800;0.074800;0.032200;0.099100;0.070200;0.034800;0.142500;0.290100;0.035400;0.075400;0.032200;0.097100;0.077400;0.034100;0.122700
