TimeStamp;2025-07-08 14-22-13;2025-07-08 14-22-34;2025-07-08 14-22-53;2025-07-08 14-23-12;2025-07-08 14-23-32;2025-07-08 14-23-53;2025-07-08 14-24-12;2025-07-08 14-24-32;2025-07-08 14-24-51;2025-07-08 14-25-10;2025-07-08 14-25-29;2025-07-08 14-25-48;2025-07-08 14-26-08;2025-07-08 14-26-27;2025-07-08 14-26-46;2025-07-08 14-27-06;2025-07-08 14-27-27;2025-07-08 14-27-47;2025-07-08 14-28-07;2025-07-08 14-28-29;2025-07-08 14-28-48;2025-07-08 14-29-08;2025-07-08 14-29-28;2025-07-08 14-29-48;2025-07-08 14-30-08;2025-07-08 14-30-27;2025-07-08 14-30-48;2025-07-08 14-31-07;2025-07-08 14-31-28;2025-07-08 14-31-49;2025-07-08 14-32-08;2025-07-08 14-32-28;2025-07-08 14-32-47;2025-07-08 14-33-07;2025-07-08 14-33-28;2025-07-08 14-33-47;2025-07-08 14-34-07;2025-07-08 14-34-26;2025-07-08 14-34-48;2025-07-08 14-35-08;2025-07-08 14-35-27;2025-07-08 14-35-48;2025-07-08 14-36-08;2025-07-08 14-36-27;2025-07-08 14-36-46;2025-07-08 14-37-06;2025-07-08 14-37-26;2025-07-08 14-37-46;2025-07-08 14-38-05;2025-07-08 14-38-24;2025-07-08 14-38-43;2025-07-08 14-39-03;2025-07-08 14-39-22;2025-07-08 14-39-42;2025-07-08 14-40-03;2025-07-08 14-40-23;2025-07-08 14-40-43
0.010;0.010807;0.026302;0.038355;0.042256;0.015737;0.011013;0.032657;0.014835;0.023752;0.002194;0.010906;0.027688;0.011523;0.009886;0.022269;0.007342;0.029167;0.037684;0.036327;0.020187;0.031738;0.012291;0.001533;0.034730;0.020085;0.007581;0.029878;0.037193;0.018546;0.025338;0.034752;0.040072;0.006795;0.004676;0.011447;0.013219;0.008279;0.014077;0.034516;0.028793;0.029539;0.010706;0.002807;0.041051;0.027011;0.023936;0.002903;0.016975;0.039840;0.012371;0.021927;0.034249;0.001674;0.017670;0.009768;0.012583;0.018197
0.020;0.000226;0.025241;0.037524;0.045765;0.010330;0.018510;0.033926;0.028048;0.019602;0.011775;0.022045;0.025070;0.010918;0.017429;0.020675;0.007034;0.030353;0.022087;0.035162;0.027989;0.023930;0.010873;0.004646;0.016924;0.023208;0.000535;0.014622;0.042455;0.018617;0.016670;0.043801;0.041398;0.008976;0.012601;0.010678;0.008495;0.013643;0.025361;0.037253;0.012595;0.017211;0.005715;0.001526;0.029301;0.027229;0.013968;0.006602;0.012600;0.037612;0.009357;0.008082;0.030079;0.005979;0.015356;0.012754;0.007146;0.018278
0.030;0.003781;0.020433;0.032139;0.039732;0.021644;0.015948;0.024761;0.026098;0.016282;0.000220;0.030956;0.019636;0.010435;0.023463;0.019400;0.001907;0.031303;0.009610;0.034229;0.034231;0.030384;0.014499;0.009843;0.015419;0.019046;0.007028;0.020558;0.036024;0.011913;0.026836;0.043641;0.048938;0.010721;0.010980;0.007502;0.007576;0.013955;0.023329;0.026682;0.018316;0.024569;0.001048;0.001759;0.034121;0.022383;0.017275;0.001178;0.009060;0.039609;0.006945;0.014466;0.037063;0.009424;0.009785;0.024004;0.018057;0.012362
0.040;0.013215;0.016586;0.040191;0.042586;0.009935;0.013898;0.028729;0.028818;0.011805;0.003904;0.027025;0.020949;0.001948;0.030991;0.025600;0.009465;0.027662;0.011768;0.036663;0.025065;0.023407;0.017399;0.021434;0.014275;0.026837;0.008542;0.025306;0.030879;0.019351;0.009689;0.043513;0.054971;0.005037;0.009684;0.009782;0.006841;0.014204;0.022263;0.026406;0.018313;0.012635;0.014182;0.010187;0.031737;0.023206;0.008460;0.008083;0.006228;0.036687;0.011656;0.001132;0.042651;0.001561;0.017968;0.014623;0.011346;0.007630
0.050;0.026812;0.027629;0.046633;0.044868;0.016748;0.008859;0.026283;0.030995;0.008224;0.007203;0.034500;0.021999;0.004842;0.026732;0.024740;0.015512;0.024750;0.013494;0.038611;0.028712;0.027826;0.027959;0.018107;0.016300;0.020430;0.009754;0.017325;0.039423;0.012741;0.004029;0.047270;0.049957;0.005129;0.007327;0.011605;0.015553;0.007643;0.027571;0.029965;0.022090;0.003088;0.010985;0.002290;0.033449;0.017845;0.001408;0.003166;0.016523;0.038070;0.004925;0.011346;0.031380;0.002471;0.024514;0.007118;0.019157;0.012944
0.060;0.015770;0.036463;0.038766;0.031375;0.016938;0.004827;0.024326;0.024196;0.016099;0.003023;0.037980;0.011739;0.008133;0.037146;0.038412;0.005450;0.018340;0.013535;0.033449;0.025110;0.023961;0.019807;0.022106;0.017060;0.015304;0.013723;0.019600;0.027939;0.017332;0.005343;0.050276;0.052845;0.007643;0.001582;0.004584;0.016342;0.008434;0.019856;0.032812;0.025672;0.008871;0.011768;0.006668;0.038239;0.013556;0.004906;0.000767;0.014858;0.039176;0.016160;0.019517;0.039524;0.007123;0.012231;0.006915;0.018005;0.003275
0.070;0.016336;0.022391;0.045553;0.032680;0.017991;0.013822;0.029661;0.018757;0.016779;0.000322;0.025204;0.013791;0.010767;0.025077;0.034030;0.008440;0.015392;0.020648;0.044839;0.022228;0.020869;0.023906;0.020005;0.017668;0.023603;0.008858;0.023680;0.030771;0.014586;0.006395;0.040161;0.052956;0.009655;0.007726;0.007567;0.015694;0.009133;0.013685;0.037609;0.021318;0.013496;0.012395;0.001626;0.042072;0.015665;0.007705;0.007806;0.021286;0.034701;0.015728;0.011093;0.038520;0.006119;0.020105;0.006752;0.017084;0.007200
0.080;0.009169;0.031593;0.033342;0.030784;0.018833;0.019977;0.039309;0.028005;0.020124;0.005722;0.014983;0.010073;0.006287;0.033321;0.037164;0.003832;0.019033;0.014579;0.030511;0.026382;0.021155;0.018165;0.016844;0.012734;0.015602;0.018627;0.019004;0.028957;0.012389;0.001044;0.039689;0.053045;0.017864;0.012640;0.001086;0.015175;0.001686;0.018768;0.041447;0.017834;0.006097;0.015356;0.008261;0.037017;0.017352;0.003244;0.004555;0.026429;0.040961;0.010082;0.011735;0.037716;0.008855;0.014504;0.009721;0.017947;0.004660
0.090;0.008315;0.023454;0.038094;0.031167;0.023126;0.019082;0.031207;0.022444;0.022799;0.002982;0.021026;0.011899;0.019929;0.039917;0.039671;0.000774;0.021947;0.009723;0.019049;0.029706;0.021684;0.022412;0.021835;0.020268;0.014302;0.026441;0.024843;0.023165;0.017971;0.003036;0.026131;0.060156;0.024431;0.016212;0.006789;0.025220;0.013629;0.012155;0.027718;0.027587;0.011098;0.011685;0.000892;0.040054;0.025122;0.008275;0.004416;0.021683;0.034108;0.005566;0.014508;0.034072;0.011044;0.014703;0.013757;0.025958;0.002628
0.100;0.009952;0.016943;0.033515;0.032574;0.018921;0.018365;0.032786;0.036095;0.020439;0.008914;0.008161;0.010919;0.020703;0.032974;0.039737;0.002920;0.028917;0.006138;0.029579;0.019565;0.014547;0.025809;0.025828;0.014454;0.020962;0.026273;0.029515;0.031652;0.021697;0.002212;0.015285;0.065845;0.011045;0.019070;0.000669;0.014436;0.023183;0.017664;0.035554;0.019950;0.005838;0.024428;0.002233;0.033443;0.026817;0.004980;0.000727;0.017887;0.036267;0.004873;0.008246;0.031158;0.013895;0.019503;0.009846;0.017606;0.005082
