TimeStamp;2025-07-08 14-22-14;2025-07-08 14-22-35;2025-07-08 14-22-54;2025-07-08 14-23-13;2025-07-08 14-23-33;2025-07-08 14-23-54;2025-07-08 14-24-13;2025-07-08 14-24-33;2025-07-08 14-24-52;2025-07-08 14-25-11;2025-07-08 14-25-30;2025-07-08 14-25-49;2025-07-08 14-26-09;2025-07-08 14-26-28;2025-07-08 14-26-47;2025-07-08 14-27-07;2025-07-08 14-27-28;2025-07-08 14-27-48;2025-07-08 14-28-08;2025-07-08 14-28-30;2025-07-08 14-28-49;2025-07-08 14-29-09;2025-07-08 14-29-29;2025-07-08 14-29-49;2025-07-08 14-30-09;2025-07-08 14-30-28;2025-07-08 14-30-49;2025-07-08 14-31-08;2025-07-08 14-31-29;2025-07-08 14-31-50;2025-07-08 14-32-09;2025-07-08 14-32-29;2025-07-08 14-32-48;2025-07-08 14-33-08;2025-07-08 14-33-29;2025-07-08 14-33-48;2025-07-08 14-34-08;2025-07-08 14-34-27;2025-07-08 14-34-49;2025-07-08 14-35-09;2025-07-08 14-35-28;2025-07-08 14-35-49;2025-07-08 14-36-09;2025-07-08 14-36-28;2025-07-08 14-36-47;2025-07-08 14-37-07;2025-07-08 14-37-27;2025-07-08 14-37-47;2025-07-08 14-38-06;2025-07-08 14-38-25;2025-07-08 14-38-45;2025-07-08 14-39-04;2025-07-08 14-39-23;2025-07-08 14-39-43;2025-07-08 14-40-04;2025-07-08 14-40-24;2025-07-08 14-40-44
0.010;0.037900;0.030400;0.071700;0.053800;0.068800;0.052500;0.059600;0.060000;0.062900;0.060000;0.059600;0.052500;0.053300;0.059600;0.058400;0.052900;0.055400;0.061300;0.048400;0.033300;0.063000;0.156800;0.156400;0.154300;0.161000;0.161800;0.164700;0.149700;0.151000;0.153900;0.155600;0.153000;0.149700;0.154300;0.149300;0.151800;0.158000;0.153900;0.007900;0.025800;0.129300;0.116800;0.115500;0.121800;0.125900;0.125100;0.121300;0.119300;0.119300;0.125100;0.125500;0.126300;0.128000;0.122200;0.120100;0.111800;0.120500
0.020;0.037900;0.025800;0.071700;0.053800;0.068800;0.052100;0.059600;0.061300;0.058400;0.060000;0.054600;0.052900;0.055000;0.058400;0.059200;0.054600;0.055400;0.063800;0.050000;0.032900;0.064600;0.156800;0.152600;0.155600;0.149300;0.156000;0.164700;0.149700;0.151400;0.155600;0.150100;0.148000;0.153900;0.157200;0.155100;0.155100;0.158000;0.153900;0.004500;0.019200;0.120900;0.120100;0.125900;0.128400;0.125900;0.118400;0.125900;0.122600;0.121300;0.129700;0.125500;0.122200;0.119700;0.116300;0.120100;0.126400;0.123800
0.030;0.047900;0.025800;0.071300;0.058000;0.067500;0.052100;0.061300;0.061300;0.059200;0.049600;0.054600;0.052900;0.048400;0.055900;0.057500;0.054600;0.049200;0.055000;0.052500;0.030400;0.062900;0.157200;0.149300;0.151000;0.149300;0.151800;0.157200;0.149300;0.151400;0.153500;0.150100;0.155200;0.151800;0.154700;0.152200;0.155100;0.154700;0.152600;0.001200;0.016200;0.117200;0.116800;0.118400;0.122600;0.123400;0.118400;0.129700;0.125100;0.121300;0.125500;0.125900;0.120900;0.125900;0.113800;0.124700;0.116300;0.125100
0.040;0.047900;0.033700;0.070500;0.058400;0.060000;0.054600;0.061300;0.059600;0.058800;0.049600;0.056300;0.053800;0.050000;0.055000;0.057500;0.059200;0.056700;0.060400;0.049200;0.030400;0.062900;0.153900;0.152200;0.151000;0.153500;0.158900;0.157200;0.154300;0.153500;0.153500;0.153000;0.155200;0.151800;0.153500;0.153900;0.157200;0.154700;0.151800;0.005000;0.016200;0.117200;0.116800;0.117200;0.123400;0.124700;0.120100;0.129700;0.120900;0.122600;0.125500;0.121300;0.122600;0.123400;0.122600;0.124700;0.117200;0.123400
0.050;0.045800;0.027900;0.075900;0.058400;0.066700;0.058800;0.057500;0.059600;0.062500;0.059200;0.056300;0.056300;0.053800;0.055000;0.057500;0.060000;0.053400;0.059600;0.049200;0.027500;0.061700;0.155100;0.152200;0.150500;0.153500;0.154700;0.158900;0.152600;0.153500;0.154700;0.150500;0.150900;0.151000;0.153500;0.152600;0.155500;0.154700;0.155100;0.005000;0.025800;0.122600;0.115900;0.117200;0.123400;0.124700;0.120500;0.125500;0.120900;0.127600;0.128400;0.128400;0.124700;0.123400;0.122600;0.123000;0.117200;0.123400
0.060;0.050400;0.025000;0.075900;0.058400;0.066300;0.055000;0.062500;0.062500;0.062500;0.055000;0.054200;0.052900;0.053800;0.057500;0.056300;0.056700;0.053400;0.059600;0.052100;0.027500;0.061700;0.155100;0.152200;0.150500;0.153000;0.158500;0.160100;0.152600;0.154700;0.152600;0.151800;0.153900;0.151000;0.158500;0.152600;0.154700;0.157200;0.155100;0.002900;0.016600;0.121800;0.115900;0.121300;0.121800;0.125900;0.121800;0.127200;0.124300;0.123000;0.128400;0.124300;0.123000;0.127200;0.117200;0.125500;0.114200;0.123400
0.070;0.045400;0.025000;0.070900;0.057100;0.064200;0.055000;0.057900;0.061300;0.058800;0.056300;0.054200;0.052900;0.051300;0.057100;0.056300;0.056700;0.053800;0.062100;0.050400;0.032900;0.062100;0.154300;0.152200;0.154300;0.151300;0.158500;0.158500;0.149700;0.151800;0.156400;0.151400;0.152600;0.151400;0.158500;0.152600;0.157600;0.157200;0.152600;0.007000;0.022100;0.121300;0.116800;0.121300;0.126800;0.124700;0.118800;0.126800;0.122600;0.123000;0.125900;0.126800;0.120500;0.127200;0.117200;0.123000;0.114200;0.123400
0.080;0.045400;0.031300;0.070900;0.057100;0.064200;0.056300;0.057900;0.061300;0.057900;0.056300;0.056700;0.056300;0.054200;0.056300;0.055800;0.056700;0.053800;0.061300;0.052100;0.031200;0.063000;0.154300;0.153500;0.152200;0.154300;0.154300;0.158500;0.149700;0.155100;0.155600;0.153900;0.152200;0.154300;0.152200;0.155500;0.154700;0.153900;0.152600;0.000000;0.021700;0.119300;0.117600;0.120900;0.124700;0.124700;0.120900;0.128000;0.123400;0.123400;0.128900;0.126800;0.120500;0.120900;0.119200;0.123000;0.123400;0.125900
0.090;0.045400;0.026700;0.075000;0.058400;0.065900;0.056700;0.060000;0.061300;0.061700;0.055400;0.056700;0.056300;0.050800;0.057900;0.059600;0.056700;0.054200;0.058800;0.052900;0.031200;0.061700;0.158900;0.151400;0.152200;0.154300;0.156400;0.158100;0.151800;0.155100;0.155600;0.153900;0.154700;0.151800;0.155100;0.153500;0.154700;0.156800;0.153500;0.002000;0.019200;0.119300;0.115500;0.119300;0.123400;0.125100;0.120900;0.129700;0.125100;0.123400;0.127600;0.126300;0.123400;0.125500;0.116300;0.128500;0.118400;0.124300
0.100;0.045400;0.029200;0.073400;0.059600;0.064600;0.055000;0.060000;0.059600;0.058400;0.055400;0.056700;0.052900;0.052900;0.055900;0.056700;0.060800;0.055000;0.063800;0.050900;0.031200;0.061700;0.153500;0.156000;0.152200;0.153500;0.158100;0.159700;0.151800;0.154300;0.155600;0.153000;0.154700;0.151800;0.155500;0.154300;0.156400;0.156400;0.153500;0.002000;0.019200;0.122200;0.115500;0.121400;0.127600;0.126000;0.122200;0.129700;0.121300;0.125500;0.127600;0.124300;0.122200;0.123000;0.122600;0.123800;0.120500;0.124700
