TimeStamp;2025-07-08 14-22-13;2025-07-08 14-22-34;2025-07-08 14-22-53;2025-07-08 14-23-12;2025-07-08 14-23-32;2025-07-08 14-23-53;2025-07-08 14-24-12;2025-07-08 14-24-32;2025-07-08 14-24-51;2025-07-08 14-25-10;2025-07-08 14-25-29;2025-07-08 14-25-48;2025-07-08 14-26-08;2025-07-08 14-26-27;2025-07-08 14-26-46;2025-07-08 14-27-06;2025-07-08 14-27-27;2025-07-08 14-27-47;2025-07-08 14-28-07;2025-07-08 14-28-29;2025-07-08 14-28-48;2025-07-08 14-29-08;2025-07-08 14-29-28;2025-07-08 14-29-48;2025-07-08 14-30-08;2025-07-08 14-30-27;2025-07-08 14-30-48;2025-07-08 14-31-07;2025-07-08 14-31-28;2025-07-08 14-31-49;2025-07-08 14-32-08;2025-07-08 14-32-28;2025-07-08 14-32-47;2025-07-08 14-33-07;2025-07-08 14-33-28;2025-07-08 14-33-47;2025-07-08 14-34-07;2025-07-08 14-34-26;2025-07-08 14-34-48;2025-07-08 14-35-08;2025-07-08 14-35-27;2025-07-08 14-35-48;2025-07-08 14-36-08;2025-07-08 14-36-27;2025-07-08 14-36-46;2025-07-08 14-37-06;2025-07-08 14-37-26;2025-07-08 14-37-46;2025-07-08 14-38-05;2025-07-08 14-38-24;2025-07-08 14-38-43;2025-07-08 14-39-03;2025-07-08 14-39-22;2025-07-08 14-39-42;2025-07-08 14-40-03;2025-07-08 14-40-23;2025-07-08 14-40-43
0.010;3.511000;3.513900;3.095500;3.508900;2.703000;3.517200;4.146200;3.508000;3.951400;4.142900;2.875700;3.104300;4.128700;3.090100;3.094300;3.501800;3.116300;3.110100;3.503900;3.085100;4.151200;2.878600;3.004500;4.244700;3.244400;3.095100;3.097600;3.092600;2.529500;3.521000;3.528100;3.522600;3.528500;2.709600;3.378700;3.531000;3.116800;4.157100;2.877700;3.536400;4.153700;4.244700;3.518000;3.966500;3.106700;3.533100;3.526000;3.535600;3.528000;2.894400;4.159200;3.131000;2.893200;3.547700;3.869300;2.881500;3.543500
0.020;2.875300;2.872300;2.533600;2.889000;2.703000;2.871500;3.099300;2.887300;3.501800;3.096300;2.280400;2.541500;3.101800;2.545300;2.539400;2.880600;2.545700;2.534000;2.855600;2.537800;3.117200;2.336700;2.383500;3.236500;2.716700;2.550700;2.536500;2.538200;2.529500;2.872700;2.898600;3.522600;2.268300;2.709600;3.856800;3.531000;2.531500;3.100100;2.877700;2.889800;3.093800;3.258200;3.518000;3.507200;3.106700;2.900300;2.900200;3.535600;2.902400;2.329700;3.111800;2.567800;2.363400;2.889800;3.030800;2.881500;2.898600
0.030;2.352200;2.339600;2.235800;2.353400;2.256600;2.343800;2.530300;2.348000;3.501800;2.535300;2.280400;2.214100;3.101800;2.545300;2.539400;2.358000;2.545700;2.534000;2.855600;2.537800;2.544900;2.008400;2.253700;2.718000;2.250400;2.550700;2.227000;2.231600;2.226200;2.348400;2.286700;2.349600;2.268300;1.988800;3.015400;2.365100;2.170300;2.542800;2.257500;2.347600;2.556500;2.713400;2.885700;2.917400;2.555700;2.281700;2.280000;2.369700;2.345500;2.329700;2.552000;2.254600;2.363400;2.349600;2.433100;2.383900;2.311700
0.040;2.175700;2.339600;1.944200;2.176500;1.979200;2.343800;2.296300;2.019700;2.343400;2.214100;2.033100;1.942100;2.300000;2.290000;2.303800;2.179000;1.949600;1.993400;2.131100;2.273700;2.151100;2.008400;2.253700;2.319200;1.992200;1.932500;2.227000;2.231600;1.933800;2.009700;2.286700;2.349600;2.058100;1.988800;2.416000;2.365100;2.170300;2.306700;2.059700;2.197800;2.217400;2.330100;2.333800;2.338000;2.297900;2.079800;2.066000;2.369700;2.195300;2.049300;2.304200;2.254600;2.044700;2.190300;2.267100;2.198200;2.311700
0.050;2.175700;1.941700;1.944200;2.176500;2.030100;1.923300;1.997600;2.023900;2.343400;2.214100;2.031800;1.942100;2.300000;1.998400;1.901700;2.179000;1.949600;1.993400;2.131100;1.978000;2.021400;2.007600;1.978000;2.037200;2.020100;1.932500;1.931700;1.935000;1.981800;2.009700;2.029700;2.110200;1.997200;2.013400;2.416000;2.179100;2.016800;1.997200;2.001400;1.925400;2.217400;2.040600;2.109400;2.125600;2.007600;2.079800;2.037200;2.163600;1.932900;2.004700;1.930000;1.978400;2.041000;2.190300;2.267100;1.945000;2.046800
0.060;1.927900;1.941700;1.991300;1.928700;1.924600;1.923300;1.997600;1.914600;2.083500;1.991300;1.955500;1.967600;1.924200;1.925800;1.993900;1.945900;2.006800;1.926700;1.930900;1.923400;2.011800;1.905800;1.882500;1.955500;2.020100;1.998900;2.005900;1.990100;1.945000;1.918400;2.029700;1.950100;1.948800;1.937100;2.245800;1.919600;2.004300;1.947100;2.001400;1.939600;2.003900;1.960500;1.945000;1.964200;2.007600;1.970100;2.037200;1.943400;1.932900;1.928400;1.930000;2.008800;1.927900;1.934200;1.953400;1.947500;2.050600
0.070;1.899500;1.909200;1.932900;1.918300;1.896700;1.920800;1.930000;1.914600;1.950000;1.991300;1.930800;1.925400;1.924200;1.906200;1.894200;1.922500;1.953400;1.914600;1.904100;1.923400;2.011800;1.936300;1.927900;1.955500;1.925000;1.930000;1.935800;1.934600;1.877400;1.918400;1.945500;1.933400;1.948800;1.871600;1.910400;1.927500;1.949200;1.947100;1.915400;1.921700;2.003900;1.960500;1.917100;1.964200;1.912900;1.970100;1.951300;1.927900;1.930900;1.946700;2.000500;1.963400;1.960000;1.946700;1.953400;1.947500;1.967200
0.080;1.881600;1.924200;1.873300;1.905400;1.896700;1.899600;1.920800;1.940500;1.900400;1.909200;1.930800;1.876200;1.917900;1.877500;1.874100;1.923800;1.869100;1.892500;1.903300;1.886600;1.968800;1.864100;1.857400;1.900400;1.913300;1.882500;1.880800;1.872900;1.877400;1.935000;1.939600;1.933400;1.868700;1.871600;1.944200;1.927500;1.890800;1.912500;1.915400;1.921700;1.922900;1.917500;1.917100;1.933300;1.912900;1.930900;1.936300;1.927900;1.916700;1.862000;1.910400;1.963400;1.879500;1.917100;1.942900;1.919600;1.943800
0.090;1.857500;1.847400;1.878300;1.884100;1.870000;1.887500;1.882100;1.864100;1.900400;1.876600;1.893700;1.878700;1.917900;1.877500;1.874100;1.875000;1.869100;1.892500;1.903300;1.886600;1.897900;1.838700;1.856200;1.913300;1.872900;1.882500;1.871600;1.864100;1.876200;1.879100;1.887000;1.869500;1.868700;1.836200;1.928800;1.900400;1.867500;1.900000;1.869500;1.889600;1.891200;1.914600;1.935500;1.960900;1.904200;1.891200;1.885400;1.890000;1.889200;1.862000;1.903700;1.889200;1.879500;1.899200;1.888700;1.902000;1.943800
0.100;1.839500;1.847400;1.823300;1.849100;1.831600;1.887500;1.862900;1.847000;1.857400;1.870400;1.845800;1.835300;1.854900;1.841600;1.872900;1.851200;1.830300;1.819100;1.876600;1.846600;1.880000;1.838700;1.856200;1.860000;1.851600;1.821200;1.871600;1.803200;1.825300;1.850800;1.887000;1.869500;1.849100;1.836200;1.876200;1.886200;1.867500;1.863300;1.840400;1.866200;1.871200;1.870000;1.862900;1.874600;1.862500;1.857500;1.852000;1.890000;1.870400;1.872000;1.875400;1.889200;1.859500;1.873300;1.874600;1.868700;1.911200
