TimeStamp;2025-07-08 14-22-13;2025-07-08 14-22-34;2025-07-08 14-22-53;2025-07-08 14-23-12;2025-07-08 14-23-32;2025-07-08 14-23-53;2025-07-08 14-24-12;2025-07-08 14-24-32;2025-07-08 14-24-51;2025-07-08 14-25-10;2025-07-08 14-25-29;2025-07-08 14-25-48;2025-07-08 14-26-08;2025-07-08 14-26-27;2025-07-08 14-26-46;2025-07-08 14-27-06;2025-07-08 14-27-27;2025-07-08 14-27-47;2025-07-08 14-28-07;2025-07-08 14-28-29;2025-07-08 14-28-48;2025-07-08 14-29-08;2025-07-08 14-29-28;2025-07-08 14-29-48;2025-07-08 14-30-08;2025-07-08 14-30-27;2025-07-08 14-30-48;2025-07-08 14-31-07;2025-07-08 14-31-28;2025-07-08 14-31-49;2025-07-08 14-32-08;2025-07-08 14-32-28;2025-07-08 14-32-47;2025-07-08 14-33-07;2025-07-08 14-33-28;2025-07-08 14-33-47;2025-07-08 14-34-07;2025-07-08 14-34-26;2025-07-08 14-34-48;2025-07-08 14-35-08;2025-07-08 14-35-27;2025-07-08 14-35-48;2025-07-08 14-36-08;2025-07-08 14-36-27;2025-07-08 14-36-46;2025-07-08 14-37-06;2025-07-08 14-37-26;2025-07-08 14-37-46;2025-07-08 14-38-05;2025-07-08 14-38-24;2025-07-08 14-38-43;2025-07-08 14-39-03;2025-07-08 14-39-22;2025-07-08 14-39-42;2025-07-08 14-40-03;2025-07-08 14-40-23;2025-07-08 14-40-43
0.010;0.363000;0.040000;0.198900;0.019700;0.053800;0.048500;0.075400;0.063000;0.061700;0.026900;0.056400;0.098400;0.116200;0.095800;0.017000;0.000600;0.002600;0.084000;0.139800;0.363000;0.028900;0.035400;0.032200;0.064900;0.060300;0.063600;0.084600;0.062300;0.040700;0.054400;0.097800;0.119500;0.105700;0.042700;0.007800;0.012400;0.085900;0.161500;0.355200;0.040700;0.003900;0.024300;0.046000;0.063000;0.059700;0.067600;0.065600;0.045300;0.055800;0.101100;0.123400;0.098400;0.019700;0.017700;0.021600;0.111600;0.143800
0.020;0.353900;0.027600;0.199500;0.032200;0.053800;0.059700;0.061000;0.068900;0.059000;0.044000;0.050500;0.096500;0.103700;0.092500;0.017700;0.007800;0.001300;0.084000;0.151000;0.363700;0.047200;0.047900;0.014400;0.053800;0.066200;0.061600;0.083300;0.053800;0.040700;0.054400;0.102400;0.119500;0.100400;0.042700;0.026200;0.012400;0.078700;0.145100;0.355200;0.026900;0.026900;0.015100;0.046000;0.057100;0.059700;0.081300;0.067500;0.045300;0.061600;0.085900;0.117500;0.096500;0.018400;0.030200;0.022300;0.111600;0.154300
0.030;0.367600;0.045300;0.196200;0.015700;0.046600;0.046600;0.059700;0.058400;0.059000;0.044000;0.050500;0.101100;0.103700;0.092500;0.017700;0.000600;0.001300;0.084000;0.151000;0.363700;0.047200;0.045300;0.024900;0.061000;0.058400;0.061600;0.083300;0.063600;0.036800;0.053800;0.095800;0.116200;0.100400;0.040700;0.021000;0.003200;0.091200;0.143800;0.362400;0.048500;0.023000;0.015100;0.053100;0.066900;0.055700;0.061600;0.061600;0.049200;0.051800;0.085900;0.105700;0.097800;0.018400;0.012400;0.011100;0.101100;0.143800
0.040;0.362400;0.045300;0.202800;0.020300;0.046600;0.046600;0.064900;0.062900;0.055100;0.040700;0.052500;0.096500;0.106300;0.098400;0.021000;0.001900;0.001300;0.083300;0.143800;0.359100;0.042000;0.045300;0.024900;0.052500;0.061000;0.061600;0.083300;0.063600;0.036800;0.052500;0.095800;0.116200;0.108300;0.040700;0.013100;0.003200;0.091200;0.149700;0.361700;0.038700;0.023600;0.013800;0.047900;0.055800;0.057000;0.072800;0.064900;0.049200;0.055100;0.094500;0.115500;0.097800;0.019700;0.022300;0.017700;0.110300;0.143800
0.050;0.362400;0.039400;0.202800;0.020300;0.052500;0.052500;0.058300;0.063600;0.055100;0.040700;0.052500;0.096500;0.106300;0.093800;0.015100;0.001900;0.001300;0.083300;0.143800;0.365000;0.049900;0.043300;0.020300;0.055700;0.062300;0.061600;0.083300;0.057000;0.038100;0.052500;0.103000;0.121400;0.107000;0.038100;0.013100;0.013100;0.074800;0.144400;0.357100;0.038700;0.023600;0.012400;0.045300;0.057000;0.055700;0.072800;0.063600;0.044000;0.057700;0.093800;0.108900;0.097100;0.017000;0.022300;0.017700;0.107000;0.145100
0.060;0.359800;0.039400;0.194900;0.023600;0.047900;0.052500;0.058300;0.062900;0.057700;0.040000;0.054400;0.101700;0.105700;0.097100;0.020300;0.001900;0.004600;0.087900;0.144400;0.359100;0.040000;0.044000;0.023000;0.057000;0.062300;0.068200;0.087300;0.061600;0.033500;0.055100;0.103000;0.124700;0.107600;0.038100;0.019700;0.009200;0.091900;0.149700;0.357100;0.038700;0.015100;0.015100;0.051800;0.061000;0.055700;0.072100;0.063600;0.045300;0.057700;0.093200;0.108900;0.097800;0.021600;0.023600;0.017700;0.109600;0.151600
0.070;0.361100;0.037400;0.199500;0.020300;0.048600;0.052500;0.061600;0.062900;0.058300;0.040000;0.049900;0.097800;0.105700;0.096500;0.018400;0.003200;0.000000;0.086600;0.143100;0.359100;0.040000;0.044000;0.021600;0.057000;0.059700;0.062900;0.083300;0.061000;0.040000;0.055100;0.098400;0.121400;0.107600;0.038700;0.019000;0.013800;0.083300;0.149700;0.361700;0.039400;0.015100;0.015100;0.049200;0.061000;0.055800;0.072100;0.068900;0.042000;0.054400;0.093200;0.116200;0.097100;0.015700;0.019000;0.017700;0.109600;0.147100
0.080;0.362400;0.040000;0.200800;0.021600;0.048600;0.051200;0.062300;0.064300;0.058300;0.042000;0.049900;0.097800;0.105000;0.095100;0.017700;0.000000;0.000600;0.084000;0.143100;0.361700;0.046000;0.047300;0.023000;0.055100;0.063600;0.064900;0.087300;0.058300;0.040000;0.051800;0.096500;0.121400;0.104300;0.038700;0.018400;0.013800;0.082000;0.146400;0.361700;0.039400;0.026900;0.014400;0.049200;0.059700;0.055800;0.072800;0.061600;0.042000;0.057100;0.088600;0.114200;0.097100;0.017700;0.023000;0.015700;0.104300;0.147100
0.090;0.362400;0.044000;0.199500;0.019000;0.047300;0.049900;0.059700;0.057700;0.058300;0.042700;0.051800;0.097100;0.105000;0.095100;0.017700;0.000000;0.000600;0.084000;0.143100;0.361700;0.046000;0.045300;0.019000;0.058300;0.055700;0.064900;0.081300;0.060300;0.040000;0.053100;0.097800;0.121400;0.104300;0.042000;0.016400;0.005900;0.089200;0.143800;0.359800;0.043300;0.021000;0.013800;0.046600;0.058400;0.057100;0.067500;0.063600;0.046600;0.052500;0.088600;0.111600;0.096500;0.017700;0.016400;0.019000;0.105700;0.147100
0.100;0.359100;0.044000;0.196900;0.025600;0.051200;0.049900;0.059700;0.065600;0.054400;0.044000;0.054400;0.100400;0.103000;0.093200;0.017000;0.003900;0.001900;0.089200;0.141100;0.365000;0.045300;0.045300;0.019000;0.053100;0.060300;0.064900;0.081300;0.061600;0.034100;0.057100;0.097800;0.121400;0.108900;0.042000;0.019700;0.010500;0.089200;0.148400;0.360400;0.035400;0.025600;0.015700;0.048600;0.057100;0.053800;0.075400;0.068200;0.046600;0.057000;0.094500;0.112900;0.096500;0.019700;0.025600;0.013100;0.111600;0.148400
