TimeStamp;2025-07-08 14-22-08;2025-07-08 14-22-29;2025-07-08 14-22-48;2025-07-08 14-23-08;2025-07-08 14-23-27;2025-07-08 14-23-48;2025-07-08 14-24-07;2025-07-08 14-24-27;2025-07-08 14-24-46;2025-07-08 14-25-05;2025-07-08 14-25-25;2025-07-08 14-25-44;2025-07-08 14-26-03;2025-07-08 14-26-22;2025-07-08 14-26-41;2025-07-08 14-27-01;2025-07-08 14-27-22;2025-07-08 14-27-42;2025-07-08 14-28-02;2025-07-08 14-28-24;2025-07-08 14-28-43;2025-07-08 14-29-03;2025-07-08 14-29-24;2025-07-08 14-29-44;2025-07-08 14-30-03;2025-07-08 14-30-22;2025-07-08 14-30-43;2025-07-08 14-31-02;2025-07-08 14-31-23;2025-07-08 14-31-44;2025-07-08 14-32-03;2025-07-08 14-32-23;2025-07-08 14-32-43;2025-07-08 14-33-02;2025-07-08 14-33-23;2025-07-08 14-33-43;2025-07-08 14-34-02;2025-07-08 14-34-21;2025-07-08 14-34-43;2025-07-08 14-35-03;2025-07-08 14-35-22;2025-07-08 14-35-43;2025-07-08 14-36-03;2025-07-08 14-36-22;2025-07-08 14-36-42;2025-07-08 14-37-01;2025-07-08 14-37-22;2025-07-08 14-37-41;2025-07-08 14-38-00;2025-07-08 14-38-19;2025-07-08 14-38-39;2025-07-08 14-38-58;2025-07-08 14-39-17;2025-07-08 14-39-37;2025-07-08 14-39-58;2025-07-08 14-40-19;2025-07-08 14-40-38
0.010;296.468018;279.029022;275.729004;303.067017;275.258026;306.837006;279.500000;306.837006;282.328003;306.366028;310.608002;295.054016;313.436005;293.640015;312.022003;287.041016;294.111023;314.379028;290.341003;310.137024;287.041016;308.723022;289.869019;295.525024;317.207001;300.710022;294.583008;311.551025;290.812012;306.837006;287.513000;313.436005;299.767029;295.054016;309.194000;292.226013;307.309021;312.493011;300.239014;311.551025;288.927002;312.022003;306.366028;288.927002;317.678009;291.283020;298.353027;307.309021;289.398010;310.137024;306.366028;291.283020;315.321014;306.837006;295.054016;313.436005;293.169006
0.020;296.468018;278.557007;275.729004;302.595001;275.258026;306.366028;279.500000;306.837006;282.328003;306.366028;310.608002;294.583008;313.436005;293.640015;311.551025;287.041016;294.111023;314.379028;290.341003;310.137024;287.513000;308.251007;289.398010;295.525024;317.207001;300.239014;294.583008;311.551025;290.812012;307.309021;288.455017;313.436005;299.767029;295.054016;308.251007;292.226013;307.309021;312.022003;300.239014;312.022003;288.927002;311.079010;306.837006;288.455017;317.207001;290.812012;298.825012;306.837006;289.398010;310.137024;306.366028;291.283020;314.850006;306.837006;295.054016;312.965027;293.640015
0.030;296.468018;278.557007;275.729004;303.067017;274.787018;305.895020;279.500000;306.837006;282.799011;305.895020;310.608002;294.111023;313.436005;293.640015;311.079010;287.041016;294.111023;314.850006;290.812012;310.137024;288.455017;308.251007;289.398010;295.525024;316.735016;299.767029;294.111023;311.551025;290.812012;307.309021;288.927002;313.436005;299.767029;295.054016;307.780029;292.226013;306.837006;312.493011;300.239014;312.022003;288.927002;311.079010;306.837006;288.455017;317.678009;290.341003;299.296021;306.837006;289.398010;310.608002;306.366028;291.283020;314.850006;306.837006;295.054016;312.965027;293.640015
0.040;295.997009;278.085999;275.729004;303.067017;275.729004;305.423004;279.500000;307.780029;283.271027;305.895020;310.608002;294.111023;313.436005;293.640015;310.608002;286.570007;294.111023;315.321014;291.283020;310.137024;288.927002;308.723022;289.398010;295.054016;316.264008;299.767029;294.111023;311.079010;290.341003;307.780029;289.398010;312.965027;299.767029;295.525024;306.837006;291.283020;306.366028;313.436005;299.767029;311.551025;288.455017;311.551025;306.837006;288.927002;318.149017;290.812012;299.767029;306.837006;289.398010;311.079010;306.366028;291.283020;313.907013;306.837006;295.054016;312.493011;293.640015
0.050;295.997009;278.557007;275.729004;303.067017;275.729004;304.952026;279.500000;308.723022;283.271027;305.895020;309.194000;294.111023;312.965027;293.640015;310.137024;286.570007;294.111023;315.793030;292.226013;309.665009;288.927002;308.723022;288.927002;295.525024;316.264008;300.239014;293.640015;310.608002;289.869019;308.251007;289.398010;312.965027;299.767029;295.525024;306.837006;291.283020;306.366028;313.436005;299.296021;310.608002;288.927002;311.551025;307.309021;289.869019;318.149017;291.283020;299.296021;306.837006;288.927002;311.079010;306.366028;290.812012;313.436005;306.366028;295.054016;312.493011;293.640015
0.060;295.997009;278.557007;275.258026;303.067017;275.729004;305.423004;279.029022;308.723022;283.271027;305.423004;308.723022;294.111023;312.493011;293.640015;310.608002;286.570007;294.111023;316.264008;292.226013;309.665009;288.927002;308.723022;288.927002;295.525024;316.735016;300.239014;293.640015;310.608002;288.927002;308.723022;289.398010;312.493011;299.767029;295.997009;307.780029;290.812012;306.366028;312.965027;298.825012;310.608002;289.398010;311.079010;308.251007;290.812012;318.149017;292.226013;299.296021;307.780029;288.927002;310.608002;306.366028;290.812012;312.965027;306.366028;295.525024;312.493011;293.640015
0.070;295.997009;278.557007;274.787018;303.067017;275.729004;305.895020;278.557007;308.251007;282.328003;305.423004;309.665009;294.583008;312.022003;293.640015;311.079010;286.098999;294.111023;316.264008;292.226013;309.665009;288.455017;308.723022;289.398010;295.525024;316.735016;299.767029;293.169006;311.079010;288.455017;308.723022;288.927002;312.493011;299.296021;296.468018;308.251007;290.812012;306.366028;312.965027;298.353027;310.608002;289.398010;310.608002;308.723022;290.812012;318.149017;292.697021;298.825012;308.251007;288.927002;310.608002;306.366028;291.283020;312.965027;306.366028;295.525024;312.493011;293.640015
0.080;295.997009;278.085999;274.315002;303.067017;275.729004;306.366028;278.557007;307.780029;281.857025;305.423004;311.079010;294.583008;312.022003;293.169006;311.551025;286.098999;294.111023;316.735016;293.169006;310.137024;288.927002;308.723022;289.869019;295.525024;316.735016;299.767029;293.640015;311.551025;288.927002;308.723022;288.927002;312.965027;299.767029;296.468018;308.251007;291.283020;306.366028;312.965027;297.882019;311.079010;288.927002;309.665009;308.723022;290.812012;318.621002;293.169006;298.353027;308.723022;289.869019;310.608002;305.895020;291.755005;312.965027;306.366028;295.997009;312.965027;293.640015
0.090;295.525024;278.085999;273.844025;303.538025;275.258026;306.366028;279.029022;307.309021;281.385010;305.423004;312.022003;294.111023;312.022003;292.697021;312.022003;286.570007;294.111023;316.735016;294.111023;311.079010;288.927002;308.723022;289.869019;295.054016;316.735016;298.825012;293.640015;311.551025;288.927002;308.723022;289.398010;312.965027;299.767029;296.468018;308.251007;291.283020;306.366028;312.965027;297.411011;311.079010;288.927002;309.665009;308.723022;290.812012;318.621002;293.169006;298.353027;309.194000;290.341003;310.608002;305.895020;291.755005;313.436005;306.837006;295.997009;313.436005;293.640015
0.100;295.054016;278.557007;273.373016;304.009003;275.729004;305.895020;279.971008;307.309021;281.385010;305.895020;312.493011;294.111023;311.551025;292.226013;311.551025;286.098999;294.111023;316.735016;294.111023;311.079010;288.927002;308.723022;290.341003;295.054016;317.207001;298.353027;293.640015;312.022003;288.927002;308.251007;289.869019;312.493011;299.767029;295.525024;308.251007;290.812012;306.366028;312.965027;297.411011;311.551025;288.455017;310.137024;308.251007;291.283020;317.678009;293.169006;298.353027;310.137024;291.283020;310.137024;305.895020;291.755005;314.379028;307.309021;295.525024;313.436005;293.640015
