TimeStamp;2025-07-08 14-22-22;2025-07-08 14-22-41;2025-07-08 14-23-00;2025-07-08 14-23-20;2025-07-08 14-23-41;2025-07-08 14-24-00;2025-07-08 14-24-19;2025-07-08 14-24-39;2025-07-08 14-24-58;2025-07-08 14-25-17;2025-07-08 14-25-37;2025-07-08 14-25-55;2025-07-08 14-26-15;2025-07-08 14-26-34;2025-07-08 14-26-53;2025-07-08 14-27-15;2025-07-08 14-27-35;2025-07-08 14-27-55;2025-07-08 14-28-16;2025-07-08 14-28-36;2025-07-08 14-28-55;2025-07-08 14-29-15;2025-07-08 14-29-36;2025-07-08 14-29-56;2025-07-08 14-30-15;2025-07-08 14-30-36;2025-07-08 14-30-55;2025-07-08 14-31-16;2025-07-08 14-31-37;2025-07-08 14-31-56;2025-07-08 14-32-16;2025-07-08 14-32-35;2025-07-08 14-32-55;2025-07-08 14-33-16;2025-07-08 14-33-35;2025-07-08 14-33-55;2025-07-08 14-34-14;2025-07-08 14-34-35;2025-07-08 14-34-56;2025-07-08 14-35-15;2025-07-08 14-35-36;2025-07-08 14-35-56;2025-07-08 14-36-15;2025-07-08 14-36-34;2025-07-08 14-36-53;2025-07-08 14-37-14;2025-07-08 14-37-34;2025-07-08 14-37-53;2025-07-08 14-38-12;2025-07-08 14-38-31;2025-07-08 14-38-51;2025-07-08 14-39-10;2025-07-08 14-39-30;2025-07-08 14-39-51;2025-07-08 14-40-11;2025-07-08 14-40-31;2025-07-08 14-40-50
0.010;2.054700;2.041400;2.070200;2.061400;2.033900;2.086900;2.039300;2.039300;2.095600;2.051000;2.052700;2.066400;2.077700;2.099400;2.080600;2.092700;2.081000;2.035100;1.948800;2.069300;2.052200;2.042200;2.111100;2.088500;2.064800;2.106500;2.068500;1.952500;2.059300;2.049700;2.068900;2.033900;2.042700;1.944600;2.089800;2.080200;1.981300;2.044700;2.041800;2.079400;2.092300;1.951700;2.059300;2.056800;2.074800;2.081000;2.061800;2.061400;2.032600;2.057300;2.101000;2.093600;1.963800;2.076800;2.082300;2.058900;2.111900
0.020;1.984600;1.828700;1.996800;1.989700;2.033900;2.086900;2.039300;1.904600;2.095600;1.979300;1.913800;1.992200;1.930000;2.020600;2.005100;2.067300;2.053100;2.016300;1.954200;1.789100;1.927500;1.978800;1.890400;1.949600;2.072300;2.106500;1.995900;1.952500;1.926300;2.049700;2.068900;2.015500;2.046000;1.951700;2.089800;2.006800;1.981300;2.044700;1.980500;2.052700;2.063900;1.963000;2.035100;2.056800;2.049700;2.014300;1.851600;2.061400;2.032600;2.057300;2.073100;2.093600;1.794400;2.004700;2.008400;2.036400;1.969200
0.030;1.716500;1.828700;1.731900;1.715200;1.716900;1.868700;1.779000;1.904600;1.747700;1.712700;1.692200;1.720600;1.930000;1.733100;1.730600;1.814500;1.794400;1.782000;1.839500;1.789100;1.736900;1.739400;1.890400;1.728100;1.931300;1.887100;1.741100;1.743600;1.926300;1.706900;1.799100;1.775700;1.845800;1.820700;1.732300;1.723500;1.761500;1.732300;1.746500;1.788200;1.798200;1.836600;1.771900;1.708100;1.789900;1.760300;1.851600;1.755200;1.780700;1.787800;1.804500;1.742300;1.794400;1.739000;1.730200;1.794100;1.969200
0.040;1.703900;1.669300;1.731900;1.716900;1.716900;1.716000;1.726100;1.685200;1.747700;1.712700;1.692200;1.720600;1.702300;1.733100;1.722300;1.814500;1.794400;1.725200;1.762800;1.666800;1.723500;1.731900;1.734000;1.729800;1.688100;1.736500;1.731900;1.743600;1.722700;1.706900;1.727700;1.721500;1.717700;1.736100;1.732300;1.723500;1.709400;1.732300;1.724400;1.737700;1.798200;1.747300;1.711400;1.708100;1.734000;1.759000;1.690600;1.755200;1.729800;1.738200;1.759000;1.742300;1.754000;1.734800;1.730200;1.741100;1.741500
0.050;1.703900;1.669300;1.724000;1.630900;1.700600;1.691400;1.660600;1.685200;1.748100;1.706500;1.690600;1.628400;1.702300;1.736500;1.642200;1.752800;1.735200;1.664300;1.762800;1.666800;1.723500;1.731900;1.724000;1.639700;1.696000;1.715200;1.647200;1.718100;1.708500;1.671000;1.680200;1.652200;1.717700;1.681000;1.726100;1.637600;1.643900;1.672700;1.651800;1.671400;1.685200;1.747300;1.649700;1.671400;1.734000;1.759000;1.690600;1.683500;1.666000;1.671400;1.759000;1.747300;1.685600;1.734800;1.727700;1.685200;1.746500
0.060;1.572600;1.601800;1.646400;1.630900;1.633000;1.621300;1.607200;1.614200;1.658100;1.618400;1.619700;1.628400;1.617600;1.643900;1.642200;1.699800;1.671800;1.664300;1.648000;1.602100;1.647600;1.646000;1.638500;1.639700;1.612600;1.715200;1.592600;1.633000;1.643000;1.616400;1.615100;1.652200;1.615500;1.681000;1.648100;1.637600;1.643900;1.620100;1.597600;1.618400;1.685200;1.706500;1.595900;1.623000;1.622600;1.625500;1.625500;1.641400;1.613800;1.635900;1.658500;1.663100;1.652200;1.659300;1.654300;1.632200;1.672700
0.070;1.572600;1.544200;1.599600;1.584600;1.573800;1.548800;1.546300;1.544600;1.603400;1.555900;1.536700;1.560500;1.544200;1.577500;1.578400;1.633000;1.618000;1.603800;1.648000;1.530800;1.579200;1.599600;1.566300;1.582500;1.612600;1.555900;1.592600;1.586300;1.569200;1.529600;1.540800;1.530400;1.615500;1.629300;1.576300;1.574200;1.525000;1.552100;1.597600;1.618400;1.619700;1.638900;1.595900;1.538800;1.622600;1.625500;1.575000;1.567500;1.613800;1.635900;1.658500;1.628000;1.652200;1.615900;1.608400;1.632200;1.622200
0.080;1.530000;1.525800;1.549200;1.530800;1.573800;1.548800;1.546300;1.523700;1.603400;1.502900;1.525800;1.511600;1.523700;1.524600;1.516600;1.633000;1.541700;1.535400;1.594200;1.539200;1.554600;1.547100;1.549600;1.543300;1.538800;1.555900;1.534200;1.586300;1.526200;1.529600;1.540800;1.530400;1.547900;1.578800;1.576300;1.530000;1.525000;1.552100;1.544600;1.552100;1.553000;1.590100;1.528700;1.538800;1.542900;1.564200;1.553800;1.567500;1.545400;1.553000;1.598800;1.628000;1.591700;1.570900;1.561700;1.592200;1.589200
0.090;1.550000;1.525800;1.587100;1.554600;1.572100;1.549600;1.548400;1.523700;1.558800;1.523300;1.556300;1.527900;1.523700;1.547900;1.541300;1.573000;1.554600;1.533700;1.565000;1.539200;1.589700;1.574600;1.549600;1.581300;1.512100;1.541700;1.569200;1.551700;1.526200;1.576700;1.563400;1.532100;1.539200;1.560900;1.545900;1.536300;1.520400;1.603800;1.565500;1.553400;1.566300;1.590100;1.541700;1.579200;1.560400;1.588400;1.553800;1.627600;1.561700;1.575500;1.608900;1.596300;1.591700;1.588000;1.582200;1.596700;1.589200
0.100;1.589700;1.618000;1.587100;1.598000;1.572100;1.593800;1.606300;1.551300;1.558800;1.523300;1.556300;1.527900;1.610900;1.547900;1.588800;1.573000;1.554600;1.592200;1.622200;1.648500;1.643900;1.625100;1.604200;1.640100;1.539600;1.598000;1.603800;1.551700;1.574600;1.576700;1.604300;1.580000;1.586700;1.605100;1.545900;1.536300;1.584200;1.603800;1.620900;1.618400;1.610500;1.606700;1.600100;1.579200;1.598800;1.652200;1.653900;1.627600;1.604700;1.619700;1.658500;1.596300;1.645100;1.641400;1.582200;1.640900;1.619700
0.110;1.589700;1.618000;1.623400;1.657200;1.618800;1.637600;1.648900;1.610500;1.628900;1.582600;1.610100;1.590900;1.610900;1.671400;1.662700;1.619700;1.612200;1.645100;1.622200;1.648500;1.643900;1.625100;1.667600;1.698500;1.606700;1.658900;1.680600;1.617600;1.623000;1.627200;1.674700;1.641800;1.586700;1.650100;1.602200;1.670200;1.635900;1.667200;1.694700;1.668900;1.680200;1.606700;1.661800;1.628000;1.598800;1.652200;1.653900;1.682700;1.662200;1.669300;1.658500;1.639700;1.678500;1.641400;1.630500;1.701400;1.663900
0.120;1.696400;1.686800;1.688900;1.657200;1.700600;1.719400;1.722700;1.671800;1.678500;1.643000;1.681400;1.652200;1.686800;1.671400;1.662700;1.687300;1.673900;1.645100;1.743200;1.714400;1.707700;1.681900;1.738600;1.698500;1.673900;1.658900;1.715600;1.660200;1.708100;1.709400;1.720600;1.641800;1.705200;1.650100;1.669700;1.670200;1.635900;1.728600;1.730200;1.741500;1.680200;1.668500;1.718100;1.708500;1.730700;1.752700;1.714400;1.753600;1.728600;1.750200;1.770300;1.695200;1.760700;1.702300;1.692300;1.743100;1.735700
0.130;1.696400;1.666400;1.710600;1.709800;1.699400;1.689300;1.689800;1.682700;1.720600;1.689300;1.681800;1.695600;1.688100;1.719000;1.711000;1.747300;1.742700;1.704400;1.743200;1.689400;1.708900;1.731900;1.727300;1.729800;1.673900;1.714400;1.715600;1.711900;1.708100;1.674700;1.701900;1.667600;1.705200;1.716500;1.716000;1.706000;1.681400;1.703100;1.730200;1.741500;1.739000;1.722300;1.718100;1.671000;1.730700;1.752700;1.709800;1.708100;1.728600;1.701500;1.770300;1.750300;1.760700;1.744400;1.734000;1.731900;1.754000
0.140;1.682700;1.693100;1.696900;1.691000;1.699400;1.689300;1.689800;1.697700;1.720600;1.677200;1.700600;1.681400;1.691900;1.706000;1.692300;1.747300;1.706000;1.695600;1.726000;1.716900;1.719800;1.704800;1.742700;1.721000;1.691000;1.714400;1.698900;1.711900;1.720200;1.674700;1.701900;1.667600;1.700200;1.704400;1.716000;1.694800;1.681400;1.703100;1.711000;1.703900;1.709800;1.725600;1.683500;1.721500;1.689300;1.719800;1.729400;1.708100;1.728100;1.701500;1.736900;1.750300;1.757300;1.727300;1.709000;1.731900;1.755300
