TimeStamp;2025-07-08 14-22-22;2025-07-08 14-22-41;2025-07-08 14-23-00;2025-07-08 14-23-20;2025-07-08 14-23-41;2025-07-08 14-24-00;2025-07-08 14-24-19;2025-07-08 14-24-39;2025-07-08 14-24-58;2025-07-08 14-25-17;2025-07-08 14-25-37;2025-07-08 14-25-55;2025-07-08 14-26-15;2025-07-08 14-26-34;2025-07-08 14-26-53;2025-07-08 14-27-15;2025-07-08 14-27-35;2025-07-08 14-27-55;2025-07-08 14-28-16;2025-07-08 14-28-36;2025-07-08 14-28-55;2025-07-08 14-29-15;2025-07-08 14-29-36;2025-07-08 14-29-56;2025-07-08 14-30-15;2025-07-08 14-30-36;2025-07-08 14-30-55;2025-07-08 14-31-16;2025-07-08 14-31-37;2025-07-08 14-31-56;2025-07-08 14-32-16;2025-07-08 14-32-35;2025-07-08 14-32-55;2025-07-08 14-33-16;2025-07-08 14-33-35;2025-07-08 14-33-55;2025-07-08 14-34-14;2025-07-08 14-34-35;2025-07-08 14-34-56;2025-07-08 14-35-15;2025-07-08 14-35-36;2025-07-08 14-35-56;2025-07-08 14-36-15;2025-07-08 14-36-34;2025-07-08 14-36-53;2025-07-08 14-37-14;2025-07-08 14-37-34;2025-07-08 14-37-53;2025-07-08 14-38-12;2025-07-08 14-38-31;2025-07-08 14-38-51;2025-07-08 14-39-10;2025-07-08 14-39-30;2025-07-08 14-39-51;2025-07-08 14-40-11;2025-07-08 14-40-31;2025-07-08 14-40-50
0.010;0.000134;0.000125;0.000125;0.000125;0.000143;0.000125;0.000134;0.000125;0.000116;0.000125;0.000134;0.000134;0.000116;0.000107;0.000125;0.000134;0.000125;0.000134;0.000206;0.000107;0.000143;0.000143;0.000107;0.000125;0.000116;0.000125;0.000125;0.000170;0.000134;0.000125;0.000116;0.000143;0.000143;0.000206;0.000134;0.000125;0.000161;0.000125;0.000161;0.000125;0.000125;0.000197;0.000134;0.000125;0.000134;0.000134;0.000125;0.000134;0.000134;0.000125;0.000125;0.000116;0.000188;0.000134;0.000134;0.000125;0.000125
0.020;0.000134;0.000125;0.000125;0.000125;0.000134;0.000125;0.000134;0.000125;0.000116;0.000125;0.000125;0.000125;0.000116;0.000107;0.000116;0.000125;0.000125;0.000125;0.000197;0.000107;0.000134;0.000134;0.000107;0.000116;0.000116;0.000125;0.000125;0.000170;0.000134;0.000125;0.000107;0.000143;0.000134;0.000197;0.000125;0.000125;0.000161;0.000125;0.000161;0.000116;0.000116;0.000197;0.000125;0.000116;0.000134;0.000134;0.000125;0.000134;0.000125;0.000125;0.000116;0.000116;0.000179;0.000134;0.000134;0.000125;0.000125
0.030;0.000125;0.000116;0.000125;0.000125;0.000134;0.000125;0.000125;0.000116;0.000107;0.000116;0.000116;0.000116;0.000107;0.000098;0.000116;0.000116;0.000125;0.000125;0.000188;0.000098;0.000134;0.000134;0.000107;0.000116;0.000116;0.000107;0.000116;0.000170;0.000125;0.000116;0.000107;0.000134;0.000134;0.000197;0.000116;0.000116;0.000152;0.000116;0.000143;0.000116;0.000116;0.000188;0.000125;0.000116;0.000125;0.000134;0.000116;0.000134;0.000125;0.000116;0.000107;0.000107;0.000179;0.000125;0.000125;0.000116;0.000125
0.040;0.000116;0.000116;0.000116;0.000125;0.000134;0.000116;0.000125;0.000116;0.000107;0.000116;0.000116;0.000116;0.000107;0.000098;0.000107;0.000116;0.000116;0.000116;0.000179;0.000098;0.000125;0.000125;0.000107;0.000107;0.000107;0.000107;0.000116;0.000161;0.000125;0.000116;0.000107;0.000125;0.000125;0.000188;0.000116;0.000116;0.000143;0.000116;0.000143;0.000116;0.000107;0.000188;0.000125;0.000107;0.000125;0.000125;0.000116;0.000134;0.000125;0.000116;0.000107;0.000107;0.000170;0.000125;0.000125;0.000116;0.000125
0.050;0.000116;0.000107;0.000107;0.000116;0.000134;0.000107;0.000116;0.000107;0.000107;0.000107;0.000107;0.000116;0.000098;0.000098;0.000107;0.000107;0.000107;0.000116;0.000170;0.000098;0.000125;0.000125;0.000098;0.000107;0.000098;0.000107;0.000116;0.000143;0.000116;0.000107;0.000098;0.000125;0.000125;0.000188;0.000116;0.000107;0.000143;0.000116;0.000134;0.000116;0.000107;0.000170;0.000116;0.000107;0.000125;0.000125;0.000116;0.000125;0.000116;0.000116;0.000107;0.000107;0.000161;0.000116;0.000116;0.000107;0.000116
0.060;0.000116;0.000107;0.000107;0.000107;0.000125;0.000116;0.000116;0.000107;0.000098;0.000107;0.000107;0.000107;0.000098;0.000098;0.000107;0.000107;0.000107;0.000116;0.000170;0.000089;0.000116;0.000125;0.000098;0.000098;0.000098;0.000107;0.000116;0.000143;0.000116;0.000107;0.000098;0.000125;0.000125;0.000179;0.000116;0.000107;0.000134;0.000107;0.000134;0.000107;0.000107;0.000161;0.000125;0.000098;0.000125;0.000116;0.000107;0.000125;0.000116;0.000107;0.000107;0.000107;0.000161;0.000116;0.000116;0.000107;0.000116
0.070;0.000116;0.000107;0.000107;0.000116;0.000116;0.000116;0.000116;0.000107;0.000098;0.000107;0.000107;0.000107;0.000098;0.000098;0.000107;0.000107;0.000107;0.000116;0.000161;0.000098;0.000116;0.000125;0.000098;0.000098;0.000098;0.000107;0.000116;0.000134;0.000116;0.000107;0.000098;0.000125;0.000116;0.000170;0.000107;0.000107;0.000134;0.000107;0.000125;0.000116;0.000107;0.000152;0.000116;0.000098;0.000125;0.000125;0.000107;0.000125;0.000116;0.000107;0.000107;0.000107;0.000161;0.000116;0.000116;0.000107;0.000116
0.080;0.000116;0.000107;0.000107;0.000116;0.000116;0.000116;0.000116;0.000107;0.000098;0.000107;0.000107;0.000107;0.000098;0.000098;0.000107;0.000098;0.000098;0.000107;0.000161;0.000098;0.000116;0.000125;0.000098;0.000098;0.000098;0.000098;0.000107;0.000134;0.000107;0.000107;0.000098;0.000125;0.000116;0.000161;0.000107;0.000098;0.000134;0.000116;0.000125;0.000107;0.000098;0.000152;0.000116;0.000098;0.000116;0.000116;0.000107;0.000116;0.000107;0.000107;0.000107;0.000098;0.000152;0.000116;0.000116;0.000107;0.000116
0.090;0.000107;0.000098;0.000107;0.000116;0.000107;0.000107;0.000116;0.000107;0.000098;0.000116;0.000107;0.000107;0.000098;0.000098;0.000107;0.000098;0.000098;0.000107;0.000152;0.000098;0.000116;0.000116;0.000098;0.000098;0.000098;0.000107;0.000107;0.000125;0.000116;0.000107;0.000107;0.000125;0.000116;0.000161;0.000107;0.000107;0.000125;0.000116;0.000116;0.000107;0.000098;0.000134;0.000116;0.000098;0.000116;0.000116;0.000116;0.000116;0.000107;0.000107;0.000107;0.000107;0.000152;0.000116;0.000116;0.000107;0.000116
0.100;0.000116;0.000098;0.000107;0.000116;0.000107;0.000107;0.000116;0.000107;0.000098;0.000107;0.000107;0.000107;0.000098;0.000098;0.000107;0.000107;0.000107;0.000107;0.000143;0.000098;0.000116;0.000116;0.000098;0.000098;0.000098;0.000098;0.000116;0.000125;0.000107;0.000107;0.000107;0.000125;0.000116;0.000161;0.000107;0.000107;0.000134;0.000116;0.000125;0.000107;0.000098;0.000134;0.000116;0.000098;0.000116;0.000116;0.000107;0.000116;0.000107;0.000107;0.000116;0.000098;0.000143;0.000116;0.000116;0.000107;0.000107
