TimeStamp;2025-07-08 14-22-22;2025-07-08 14-22-41;2025-07-08 14-23-00;2025-07-08 14-23-20;2025-07-08 14-23-41;2025-07-08 14-24-00;2025-07-08 14-24-19;2025-07-08 14-24-39;2025-07-08 14-24-58;2025-07-08 14-25-17;2025-07-08 14-25-37;2025-07-08 14-25-55;2025-07-08 14-26-15;2025-07-08 14-26-34;2025-07-08 14-26-53;2025-07-08 14-27-15;2025-07-08 14-27-35;2025-07-08 14-27-55;2025-07-08 14-28-16;2025-07-08 14-28-36;2025-07-08 14-28-55;2025-07-08 14-29-15;2025-07-08 14-29-36;2025-07-08 14-29-56;2025-07-08 14-30-15;2025-07-08 14-30-36;2025-07-08 14-30-55;2025-07-08 14-31-16;2025-07-08 14-31-37;2025-07-08 14-31-56;2025-07-08 14-32-16;2025-07-08 14-32-35;2025-07-08 14-32-55;2025-07-08 14-33-16;2025-07-08 14-33-35;2025-07-08 14-33-55;2025-07-08 14-34-14;2025-07-08 14-34-35;2025-07-08 14-34-56;2025-07-08 14-35-15;2025-07-08 14-35-36;2025-07-08 14-35-56;2025-07-08 14-36-15;2025-07-08 14-36-34;2025-07-08 14-36-53;2025-07-08 14-37-14;2025-07-08 14-37-34;2025-07-08 14-37-53;2025-07-08 14-38-12;2025-07-08 14-38-31;2025-07-08 14-38-51;2025-07-08 14-39-10;2025-07-08 14-39-30;2025-07-08 14-39-51;2025-07-08 14-40-11;2025-07-08 14-40-31;2025-07-08 14-40-50
0.010;0.002100;0.484000;0.027200;0.016500;0.077000;0.535600;1.435700;0.122200;0.015200;0.017100;0.117900;0.010300;0.129500;0.016100;0.037800;0.040000;0.010600;0.008500;0.041200;1.416800;0.121000;0.009100;0.506000;0.128000;0.037200;0.538100;0.013400;0.006400;0.080300;0.538000;1.416800;0.019800;0.045200;0.151200;0.025600;0.003900;1.440000;1.349300;0.003600;0.009100;0.001800;0.399600;0.009700;0.544800;0.022300;0.016100;0.539900;1.399400;1.451300;1.358100;0.012800;0.032300;0.054600;0.001200;0.007300;1.403400;0.132000
0.020;2.650000;5.304700;2.590100;2.606600;0.077000;0.535600;1.435700;3.971800;0.015200;2.604800;3.987400;2.579200;3.963000;2.626500;2.645100;1.405500;1.372500;1.400900;0.493400;5.970200;3.952900;2.708100;5.302500;3.992600;0.108100;0.538100;2.632600;0.006400;3.959900;0.538000;1.416800;1.388100;0.491600;0.395600;0.025600;2.661900;1.440000;1.349300;2.649100;1.410400;1.429700;0.448200;1.412200;5.129600;1.447400;2.631400;5.150700;1.399400;1.451300;1.358100;1.412200;0.032300;6.213700;2.577900;2.655200;1.403400;4.006400
0.030;6.688200;5.304700;6.769200;6.764000;7.071400;5.129900;6.041700;3.971800;6.616700;6.731600;7.093100;6.812600;3.963000;6.652800;6.638100;6.076200;6.078600;5.959500;5.228600;5.970200;7.009000;6.570300;5.302500;7.008100;4.072100;5.175100;6.600200;6.755700;3.959900;7.354300;5.959500;6.033100;5.238400;5.139300;6.610600;6.540300;6.018200;7.557200;6.657700;5.936500;5.916400;5.144200;5.973800;7.386700;5.946300;6.612700;5.150700;7.622600;5.933800;6.117100;6.010500;6.628300;6.213700;6.762200;6.716900;5.950000;4.006400
0.040;8.035100;8.685599;6.769200;7.941300;7.071400;7.402600;7.681600;8.245600;6.616700;6.731600;7.093100;6.812600;8.186000;6.652800;7.904000;6.076200;6.078600;7.624100;7.277900;8.773300;8.229400;7.928500;7.241900;8.227000;6.897800;7.343600;7.905800;6.755700;7.012700;7.354300;7.664100;7.663200;7.271500;7.272100;6.610600;6.540300;7.601200;7.557200;7.877700;7.663800;5.916400;7.290100;7.687100;7.386700;7.680000;7.954100;8.518499;7.622600;7.675500;7.589600;7.684000;6.628300;7.678200;7.875000;6.716900;7.629000;7.098300
0.050;8.035100;8.685599;7.955400;9.062699;8.272500;8.570400;8.816100;8.245600;7.905800;7.889600;8.244400;9.038199;8.186000;7.944900;9.015900;7.531600;7.572200;8.760500;7.277900;8.773300;8.229400;7.928500;8.576799;9.186399;8.277100;8.542000;8.958200;7.886000;8.184800;8.487900;8.756500;8.764400;7.271500;8.511800;7.892400;9.016800;8.772099;8.752200;8.989600;8.770800;8.742400;7.290100;8.780900;8.512700;7.680000;8.944099;8.518499;8.728700;8.778500;8.784300;7.684000;7.884800;8.785500;7.875000;7.912600;8.780000;8.217500
0.060;9.568000;9.363999;9.043700;9.062699;9.195000;9.255799;9.383800;9.127399;9.007000;8.929100;9.185500;9.038199;9.155200;9.023800;9.015900;8.743999;8.781300;8.760500;9.274700;9.333700;9.142099;8.974400;9.250899;9.186399;9.155900;8.542000;9.450100;8.991799;9.103000;9.238700;9.398800;8.764400;9.239900;8.511800;8.971000;9.016800;8.772099;9.394500;9.459900;9.380400;8.742400;8.504400;9.331600;9.261900;9.417100;9.477000;9.288500;9.373700;9.418000;9.362400;9.370000;9.009200;9.420199;9.004900;9.046500;9.389000;9.216700
0.070;9.568000;9.738200;9.570499;9.532000;9.644100;9.673200;9.708600;9.524000;9.444600;9.489500;9.609900;9.481900;9.517300;9.472700;9.473000;9.401800;9.320900;9.388100;9.274700;9.679000;9.515200;9.463900;9.647500;9.528000;9.155900;9.635000;9.450100;9.477300;9.623300;9.593100;9.668900;9.693000;9.239900;9.252100;9.452900;9.531099;9.709200;9.721399;9.459900;9.380400;9.401800;9.228000;9.331600;9.598300;9.417100;9.477000;9.640200;9.693299;9.418000;9.362400;9.370000;9.444600;9.420199;9.469000;9.503300;9.720799;9.567500
0.080;9.872700;9.967100;9.881300;9.831699;9.644100;9.673200;9.708600;9.864400;9.444600;9.781300;9.932300;9.790500;9.875999;9.748600;9.728499;9.401800;9.737000;9.718100;9.688100;9.908400;9.857699;9.735499;9.875400;9.864699;9.580600;9.635000;9.722700;9.477300;9.932899;9.593100;9.668900;9.693000;9.664300;9.671599;9.452900;9.758699;9.709200;9.721399;9.757199;9.685100;9.682600;9.653600;9.689099;9.598300;9.682000;9.727600;9.892200;9.693299;9.686900;9.733399;9.709499;9.444600;9.871799;9.778000;9.811000;9.720799;9.923100
0.090;10.035600;9.967100;9.971700;9.987000;10.002600;9.921900;9.934700;9.864400;9.883699;9.888300;9.952400;9.913000;9.875999;9.900499;9.882400;9.887700;9.914900;9.922200;9.898100;9.908400;9.901999;9.875100;9.875400;9.912700;9.869900;9.881300;9.874499;9.930400;9.932899;9.907200;9.893800;9.833000;9.884299;9.877000;9.882800;9.874800;9.923699;9.600400;9.891000;9.866600;9.871500;9.653600;9.907499;9.910900;9.868400;9.855300;9.892200;9.665500;9.898000;9.891000;9.914200;9.883400;9.871799;9.917900;9.912700;9.929800;9.923100
0.100;9.157100;6.907000;9.971700;9.090500;10.002600;9.953700;9.684500;9.927400;9.883699;9.888300;9.952400;9.913000;8.009399;9.900499;9.022300;9.887700;9.914900;9.657599;9.919400;5.676500;7.998700;9.006500;9.883400;8.007900;9.881300;9.911500;9.029400;9.930400;9.917600;9.907200;9.668300;9.587900;9.886100;9.878200;9.882800;9.874800;9.669499;9.600400;9.019000;9.667399;9.642600;9.907800;9.663700;9.910900;9.635300;8.956400;6.808000;9.665500;9.643200;9.627600;9.668600;9.883400;9.623300;8.998500;9.912700;9.673800;9.932300
