TimeStamp;2025-07-08 14-22-22;2025-07-08 14-22-41;2025-07-08 14-23-00;2025-07-08 14-23-20;2025-07-08 14-23-41;2025-07-08 14-24-00;2025-07-08 14-24-19;2025-07-08 14-24-39;2025-07-08 14-24-58;2025-07-08 14-25-17;2025-07-08 14-25-37;2025-07-08 14-25-55;2025-07-08 14-26-15;2025-07-08 14-26-34;2025-07-08 14-26-53;2025-07-08 14-27-15;2025-07-08 14-27-35;2025-07-08 14-27-55;2025-07-08 14-28-16;2025-07-08 14-28-36;2025-07-08 14-28-55;2025-07-08 14-29-15;2025-07-08 14-29-36;2025-07-08 14-29-56;2025-07-08 14-30-15;2025-07-08 14-30-36;2025-07-08 14-30-55;2025-07-08 14-31-16;2025-07-08 14-31-37;2025-07-08 14-31-56;2025-07-08 14-32-16;2025-07-08 14-32-35;2025-07-08 14-32-55;2025-07-08 14-33-16;2025-07-08 14-33-35;2025-07-08 14-33-55;2025-07-08 14-34-14;2025-07-08 14-34-35;2025-07-08 14-34-56;2025-07-08 14-35-15;2025-07-08 14-35-36;2025-07-08 14-35-56;2025-07-08 14-36-15;2025-07-08 14-36-34;2025-07-08 14-36-53;2025-07-08 14-37-14;2025-07-08 14-37-34;2025-07-08 14-37-53;2025-07-08 14-38-12;2025-07-08 14-38-31;2025-07-08 14-38-51;2025-07-08 14-39-10;2025-07-08 14-39-30;2025-07-08 14-39-51;2025-07-08 14-40-11;2025-07-08 14-40-31;2025-07-08 14-40-50
0.010;0.326333;0.170750;0.114330;0.123067;0.065514;0.362740;0.594465;0.169713;0.182692;0.122235;0.466197;0.257116;0.358967;0.201962;0.374777;0.225530;0.226095;0.072498;0.174879;0.184227;0.038079;0.044753;0.070251;0.237826;0.397387;0.185732;0.258487;0.881375;0.184977;0.095334;0.008986;0.303245;0.104920;0.299886;0.257423;0.284490;0.207305;0.063119;0.034568;0.097946;0.131262;0.005831;0.251579;0.018531;0.314335;0.294081;0.295588;0.149312;0.546481;0.048917;0.190040;0.239598;0.344458;0.168129;0.240565;0.163526;0.189805
0.020;0.268934;0.924340;0.426556;0.619773;0.037011;0.397312;0.762712;0.658589;0.143114;0.423172;1.170437;0.721533;0.505427;0.686870;0.828841;0.100676;0.093624;0.222182;0.238583;1.341422;0.760117;0.505818;1.004299;0.988781;0.339530;0.040965;0.319730;0.706380;0.643999;0.031333;0.276171;0.035024;0.014384;0.160789;0.200819;0.759972;0.453844;0.320355;0.502166;0.203723;0.180930;0.094304;0.081177;0.123785;0.540948;0.291015;1.266610;0.399329;0.727445;0.232486;0.434472;0.185219;0.967173;0.381077;0.723492;0.149859;0.953124
0.030;1.552787;1.800412;1.695085;1.848619;1.384671;1.343830;1.818510;1.321231;1.208849;1.684857;2.354970;1.939746;1.196941;1.880055;1.990693;1.295781;1.290619;1.369645;1.236587;2.267177;2.009893;1.718714;1.863939;2.192645;1.086044;1.002248;1.575824;0.786036;1.307179;1.495926;1.412837;1.234639;1.059187;0.899229;1.161465;1.916038;1.566715;1.767724;1.733273;1.350278;1.328024;1.104284;1.259701;1.576368;1.622018;1.555352;2.043428;1.843983;1.768716;1.409409;1.549677;1.177485;2.016479;1.657302;1.922173;1.309887;1.563779
0.040;2.849249;3.177450;2.709908;3.067155;2.522017;2.555583;2.991127;2.706105;2.290419;2.694206;3.302596;2.914317;2.594753;2.834604;3.173354;2.251865;2.248215;2.620536;2.444849;3.568402;3.253794;2.960671;2.939531;3.399516;2.248395;2.270518;2.841819;1.979969;2.448283;2.667601;2.663090;2.520351;2.301650;2.173803;2.251292;2.840890;2.773612;2.925619;2.962158;2.612983;2.245699;2.341447;2.545181;2.738434;2.833615;2.835102;3.338442;2.999707;2.950073;2.645447;2.776542;2.267648;3.148823;2.900841;2.881119;2.573709;2.670683
0.050;3.886420;4.279079;3.759006;4.266263;3.672113;3.758547;4.156122;3.814004;3.413495;3.733284;4.290956;4.139093;3.713002;3.856663;4.341863;3.307812;3.313012;3.848529;3.411459;4.609381;4.248916;3.954237;4.066985;4.556892;3.454136;3.524814;4.065095;3.161175;3.595586;3.831661;3.881772;3.769161;3.295619;3.441402;3.379514;4.076072;3.973309;4.090935;4.167646;3.844546;3.545039;3.331177;3.792325;3.893287;3.802892;3.858901;4.374454;4.145505;4.115758;3.873218;3.758033;3.391078;4.276158;3.895673;3.887415;3.814967;3.780046
0.060;5.022736;5.296063;4.815945;5.225551;4.776690;4.857997;5.201657;4.876683;4.532196;4.772448;5.269865;5.118914;4.801442;4.890090;5.276670;4.395049;4.406670;4.830923;4.584107;5.554245;5.227552;4.958269;5.103767;5.482794;4.594489;4.528251;5.142096;4.327300;4.697069;4.913068;4.985177;4.768209;4.484475;4.455482;4.497811;5.064218;4.933067;5.151648;5.226097;4.951716;4.584511;4.365822;4.900180;4.967010;4.925733;4.982521;5.357263;5.191144;5.176206;4.971054;4.880426;4.514702;5.304966;4.917518;4.919231;4.929774;4.867377
0.070;5.931788;6.184491;5.766856;6.086840;5.750173;5.821038;6.103046;5.806147;5.514677;5.715858;6.137872;5.991511;5.744613;5.806612;6.115936;5.396399;5.389516;5.742358;5.522226;6.379196;6.085082;5.859395;6.012514;6.291835;5.506771;5.549601;6.003696;5.357299;5.682315;5.849074;5.921922;5.753167;5.435560;5.414805;5.488829;5.957594;5.888294;6.065598;6.072857;5.837453;5.547969;5.338257;5.786464;5.893268;5.824007;5.881417;6.213850;6.091575;6.024565;5.849323;5.778341;5.500682;6.128013;5.827815;5.836045;5.821619;5.807402
0.080;6.719971;6.941012;6.589745;6.835812;6.528958;6.591470;6.824157;6.617797;6.300662;6.528946;6.896758;6.751309;6.570890;6.595010;6.838449;6.197479;6.259012;6.537507;6.355401;7.085037;6.839605;6.634616;6.785091;7.006408;6.321537;6.366681;6.747497;6.181299;6.532432;6.597879;6.671317;6.541133;6.281308;6.266164;6.281643;6.717815;6.652475;6.796758;6.809726;6.606982;6.374895;6.201326;6.566991;6.634274;6.595605;6.650653;6.949520;6.811920;6.757032;6.626138;6.564573;6.289465;6.876770;6.617852;6.631036;6.601455;6.630541
0.090;7.383097;7.546230;7.266136;7.466049;7.223687;7.257556;7.446265;7.267118;7.017269;7.200817;7.507886;7.383647;7.231912;7.256108;7.447239;6.935524;6.990190;7.214445;7.063941;7.649709;7.452084;7.282713;7.403153;7.587666;7.031209;7.069605;7.372898;6.931119;7.212526;7.259744;7.315814;7.199506;7.001906;6.988331;7.001874;7.349212;7.306720;7.357486;7.425981;7.258906;7.074216;6.891781;7.235093;7.289599;7.250164;7.291583;7.538056;7.382636;7.385226;7.279110;7.234498;7.008252;7.475776;7.277862;7.287368;7.267124;7.289052
0.100;7.737897;7.418385;7.807249;7.790939;7.779469;7.796785;7.893912;7.799174;7.590555;7.738314;7.996789;7.889517;7.387409;7.784986;7.762251;7.525959;7.575131;7.703076;7.635033;7.255068;7.561407;7.627470;7.899203;7.671713;7.601227;7.637984;7.704198;7.530975;7.753541;7.789235;7.786311;7.677185;7.578745;7.566305;7.578059;7.854329;7.779276;7.806069;7.744584;7.740604;7.587893;7.494985;7.720814;7.813860;7.727191;7.624546;7.392045;7.839208;7.836821;7.748808;7.721318;7.583282;7.905281;7.621989;7.812434;7.748459;7.817702
0.110;8.021738;7.316108;8.064939;7.214171;7.837555;7.605568;7.456190;7.842759;7.881064;7.990291;7.996871;8.117234;7.511807;7.192789;7.171921;7.939387;7.992045;7.298501;8.091906;6.939354;7.648866;7.903276;7.672042;6.964991;7.668762;7.466667;7.118698;7.830160;7.794333;7.592928;7.365029;7.270328;8.040215;7.399544;7.863547;7.240503;7.355861;7.367335;7.151187;7.329983;7.206854;7.977548;7.311771;7.616788;8.108812;7.890917;7.275236;7.407887;7.408056;7.326467;8.110775;7.872425;7.455685;7.897291;8.052467;7.335467;7.856601
