TimeStamp;2025-07-08 14-22-08;2025-07-08 14-22-29;2025-07-08 14-22-48;2025-07-08 14-23-08;2025-07-08 14-23-27;2025-07-08 14-23-48;2025-07-08 14-24-07;2025-07-08 14-24-27;2025-07-08 14-24-46;2025-07-08 14-25-05;2025-07-08 14-25-25;2025-07-08 14-25-44;2025-07-08 14-26-03;2025-07-08 14-26-22;2025-07-08 14-26-41;2025-07-08 14-27-01;2025-07-08 14-27-22;2025-07-08 14-27-42;2025-07-08 14-28-02;2025-07-08 14-28-24;2025-07-08 14-28-43;2025-07-08 14-29-03;2025-07-08 14-29-23;2025-07-08 14-29-44;2025-07-08 14-30-03;2025-07-08 14-30-22;2025-07-08 14-30-43;2025-07-08 14-31-02;2025-07-08 14-31-23;2025-07-08 14-31-44;2025-07-08 14-32-03;2025-07-08 14-32-23;2025-07-08 14-32-43;2025-07-08 14-33-02;2025-07-08 14-33-23;2025-07-08 14-33-43;2025-07-08 14-34-02;2025-07-08 14-34-21;2025-07-08 14-34-43;2025-07-08 14-35-03;2025-07-08 14-35-22;2025-07-08 14-35-43;2025-07-08 14-36-03;2025-07-08 14-36-22;2025-07-08 14-36-42;2025-07-08 14-37-01;2025-07-08 14-37-22;2025-07-08 14-37-41;2025-07-08 14-38-00;2025-07-08 14-38-19;2025-07-08 14-38-39;2025-07-08 14-38-58;2025-07-08 14-39-17;2025-07-08 14-39-37;2025-07-08 14-39-58;2025-07-08 14-40-19;2025-07-08 14-40-38
0.010;0.466800;0.007800;0.001300;0.045300;0.072800;0.078700;0.087900;0.107600;0.080700;0.026200;0.068200;0.120100;0.133300;0.124700;0.049200;0.024900;0.023600;0.109600;0.167300;0.466800;0.020300;0.012400;0.039400;0.076700;0.080700;0.083300;0.115500;0.093200;0.025600;0.078100;0.112900;0.153600;0.142500;0.066900;0.032200;0.030800;0.109600;0.179800;0.460900;0.007800;0.005200;0.044600;0.067500;0.083300;0.085300;0.110900;0.093200;0.020300;0.080000;0.120800;0.147700;0.135200;0.046600;0.034100;0.030200;0.114900;0.181100
0.020;0.466100;0.007200;0.005200;0.042000;0.070800;0.072100;0.085300;0.110900;0.080700;0.033500;0.068900;0.126000;0.134600;0.124700;0.041400;0.022300;0.021600;0.109600;0.162100;0.466800;0.017000;0.013800;0.036800;0.072100;0.080000;0.085300;0.110300;0.093200;0.025600;0.078100;0.117500;0.147100;0.141800;0.051800;0.026200;0.030800;0.101700;0.166700;0.460200;0.018400;0.002600;0.037400;0.074100;0.083300;0.085300;0.110900;0.092500;0.020300;0.076100;0.107600;0.145100;0.135200;0.044600;0.034100;0.022300;0.116800;0.181100
0.030;0.464200;0.013100;0.000600;0.042000;0.072100;0.077400;0.082700;0.109600;0.078700;0.028200;0.066200;0.120100;0.134600;0.125400;0.042000;0.019000;0.021600;0.102400;0.158800;0.466800;0.017700;0.015100;0.037400;0.072100;0.080000;0.085300;0.112200;0.084600;0.023000;0.070200;0.116200;0.147100;0.141100;0.053100;0.026200;0.027600;0.103000;0.166700;0.462200;0.021000;0.002600;0.042000;0.074100;0.084000;0.080000;0.104300;0.082000;0.023000;0.074100;0.118100;0.143100;0.131300;0.034100;0.034100;0.021000;0.112900;0.168600
0.040;0.464200;0.013100;0.003200;0.040700;0.070800;0.074800;0.083300;0.109600;0.078700;0.032200;0.069500;0.118800;0.130000;0.123400;0.042700;0.017000;0.022300;0.103000;0.158800;0.468800;0.017700;0.015100;0.038700;0.072800;0.075400;0.080700;0.115500;0.087300;0.024300;0.070200;0.120800;0.149700;0.141100;0.053100;0.033500;0.024900;0.102400;0.165400;0.461500;0.021000;0.000000;0.047900;0.074100;0.084000;0.082700;0.110300;0.090500;0.023000;0.074100;0.118100;0.147700;0.128000;0.034100;0.034100;0.021000;0.112900;0.170000
0.050;0.467400;0.009800;0.003200;0.039400;0.068200;0.074800;0.084600;0.110900;0.082000;0.032200;0.069500;0.120100;0.130000;0.126700;0.045300;0.019000;0.022300;0.105000;0.162800;0.464800;0.021600;0.017000;0.038100;0.074100;0.078700;0.080700;0.115500;0.093200;0.017700;0.077400;0.120800;0.150300;0.143800;0.057000;0.035400;0.024300;0.102400;0.160800;0.461500;0.017700;0.003200;0.047900;0.075400;0.089200;0.081300;0.106300;0.087900;0.017700;0.076100;0.111600;0.147700;0.133900;0.041400;0.033500;0.038100;0.118100;0.170000
0.060;0.463500;0.010500;0.000600;0.045300;0.072100;0.073500;0.082000;0.106300;0.079400;0.032200;0.064900;0.120100;0.130000;0.126700;0.041400;0.021600;0.024900;0.105000;0.165400;0.465500;0.021600;0.010500;0.038100;0.072100;0.078700;0.082700;0.114200;0.088600;0.032200;0.072100;0.110300;0.152300;0.143800;0.057000;0.031500;0.036800;0.112200;0.166000;0.463500;0.017700;0.007200;0.039400;0.072100;0.087300;0.084600;0.106300;0.087900;0.014400;0.076100;0.119500;0.147700;0.133900;0.041400;0.038700;0.024900;0.123400;0.175200
0.070;0.465500;0.007800;0.004600;0.038100;0.072100;0.073500;0.082000;0.107600;0.079400;0.032200;0.068900;0.120100;0.132600;0.121400;0.041400;0.021600;0.019700;0.103000;0.160800;0.465500;0.022300;0.019000;0.034800;0.072100;0.077400;0.081300;0.109600;0.087300;0.026900;0.078100;0.110300;0.152300;0.139200;0.057700;0.027600;0.026200;0.100400;0.173200;0.456900;0.012400;0.007200;0.039400;0.067500;0.080700;0.078700;0.105700;0.090500;0.027600;0.078100;0.110300;0.141800;0.134600;0.040000;0.024300;0.024900;0.110300;0.173900
0.080;0.464200;0.007800;0.005900;0.039400;0.068900;0.070800;0.082700;0.107600;0.079400;0.032800;0.065600;0.118800;0.130000;0.121400;0.038100;0.016400;0.016400;0.103000;0.160100;0.464800;0.021000;0.017000;0.034100;0.070200;0.076100;0.077400;0.107600;0.087300;0.026900;0.078100;0.112200;0.147700;0.137900;0.049900;0.021600;0.026200;0.099700;0.159500;0.462200;0.027600;0.005200;0.034100;0.069500;0.081300;0.078700;0.105700;0.084000;0.027600;0.072100;0.105700;0.142500;0.128700;0.038700;0.024300;0.017700;0.110300;0.173900
0.090;0.466800;0.015100;0.001300;0.038100;0.065600;0.075400;0.079400;0.112900;0.082700;0.032200;0.066900;0.116800;0.130000;0.122700;0.040700;0.015100;0.016400;0.100400;0.157500;0.464800;0.016400;0.017000;0.034100;0.070200;0.076100;0.077400;0.110300;0.084000;0.027600;0.066900;0.117500;0.147700;0.132600;0.046600;0.021600;0.024900;0.099700;0.159500;0.459600;0.024300;0.005200;0.047300;0.069500;0.080000;0.076100;0.103000;0.082700;0.024900;0.073500;0.112200;0.140500;0.125400;0.028900;0.036700;0.028900;0.114200;0.162100
0.100;0.466800;0.015100;0.001300;0.038100;0.066200;0.078100;0.083300;0.112900;0.082700;0.028200;0.066900;0.115500;0.127300;0.126700;0.045300;0.013800;0.024900;0.101100;0.157500;0.468800;0.017000;0.020300;0.039400;0.068200;0.075400;0.082700;0.120100;0.086600;0.019000;0.066900;0.120100;0.149000;0.132600;0.046600;0.039400;0.021000;0.108300;0.156200;0.464200;0.021000;0.002600;0.044000;0.078100;0.096500;0.079400;0.105700;0.087900;0.024900;0.073500;0.112200;0.152300;0.122100;0.028900;0.036700;0.028900;0.114200;0.167300
