TimeStamp;2025-07-08 14-22-22;2025-07-08 14-22-41;2025-07-08 14-23-00;2025-07-08 14-23-20;2025-07-08 14-23-41;2025-07-08 14-24-00;2025-07-08 14-24-19;2025-07-08 14-24-39;2025-07-08 14-24-58;2025-07-08 14-25-17;2025-07-08 14-25-37;2025-07-08 14-25-55;2025-07-08 14-26-15;2025-07-08 14-26-34;2025-07-08 14-26-53;2025-07-08 14-27-15;2025-07-08 14-27-35;2025-07-08 14-27-55;2025-07-08 14-28-16;2025-07-08 14-28-36;2025-07-08 14-28-55;2025-07-08 14-29-16;2025-07-08 14-29-36;2025-07-08 14-29-56;2025-07-08 14-30-15;2025-07-08 14-30-36;2025-07-08 14-30-55;2025-07-08 14-31-16;2025-07-08 14-31-37;2025-07-08 14-31-56;2025-07-08 14-32-16;2025-07-08 14-32-35;2025-07-08 14-32-55;2025-07-08 14-33-16;2025-07-08 14-33-35;2025-07-08 14-33-55;2025-07-08 14-34-14;2025-07-08 14-34-35;2025-07-08 14-34-56;2025-07-08 14-35-15;2025-07-08 14-35-36;2025-07-08 14-35-56;2025-07-08 14-36-15;2025-07-08 14-36-34;2025-07-08 14-36-53;2025-07-08 14-37-14;2025-07-08 14-37-34;2025-07-08 14-37-53;2025-07-08 14-38-12;2025-07-08 14-38-31;2025-07-08 14-38-51;2025-07-08 14-39-10;2025-07-08 14-39-30;2025-07-08 14-39-51;2025-07-08 14-40-11;2025-07-08 14-40-31;2025-07-08 14-40-50
0.010;204.558014;150.826004;156.011002;152.711014;163.552002;154.597000;140.928009;204.558014;151.769012;158.839005;153.654007;158.367004;212.099014;135.743011;176.749008;153.183014;158.839005;205.501007;176.278015;208.800003;147.055008;161.667007;150.826004;144.227005;140.928009;155.539001;142.342010;286.570007;160.724014;204.087006;143.756012;151.769012;161.195007;253.105011;190.418015;194.660004;161.195007;156.953003;154.125000;165.437012;176.749008;284.685028;207.386017;139.514008;158.367004;203.144012;147.527008;170.622009;168.265015;160.253006;207.857010;148.469009;340.773010;153.654007;158.367004;203.144012;147.055008
0.020;203.144012;151.769012;155.068008;152.711014;158.839005;152.711014;143.756012;205.501007;148.941010;157.896011;160.724014;160.724014;210.685013;134.801010;172.507004;152.240005;157.896011;197.488007;175.807007;213.985016;142.813004;160.253006;151.297012;144.227005;139.042999;154.125000;143.285004;245.093018;161.667007;203.144012;142.813004;144.227005;155.539001;221.055008;194.660004;194.660004;160.724014;154.125000;164.966003;172.036011;176.749008;250.749008;207.386017;138.100006;158.839005;202.673004;150.826004;187.590012;166.851013;159.310013;205.972015;147.055008;265.831024;153.654007;157.896011;198.431015;148.941010
0.030;213.985016;176.749008;169.679001;167.323013;162.609009;160.724014;175.807007;231.424011;155.068008;164.023010;160.724014;160.724014;216.341003;142.813004;202.201004;152.240005;165.909012;199.845016;172.507004;253.577011;156.482010;188.061005;167.323013;158.839005;156.482010;170.622009;174.864014;207.857010;191.832016;213.042007;161.667007;152.240005;158.367004;195.131012;194.660004;195.603012;160.724014;175.807007;164.966003;214.927017;174.393005;216.341003;219.169006;152.240005;190.889008;212.099014;180.049011;256.404999;176.749008;168.737015;217.755005;154.125000;221.055008;163.081009;166.851013;211.628006;172.979004
0.040;271.959015;225.768005;240.851013;228.596008;207.857010;210.214005;263.003021;309.665009;155.068008;213.042007;205.501007;188.533005;264.417023;186.176010;292.697021;168.737015;212.571014;252.634018;184.762009;338.417023;215.870010;279.029022;206.443008;216.813004;234.252014;229.539017;258.290009;242.265015;191.832016;265.360016;227.182007;218.227005;195.603012;224.354004;225.768005;221.997009;193.717010;230.481018;214.456009;321.449005;184.291016;216.341003;276.201019;207.386017;288.455017;212.099014;265.360016;378.009033;229.539017;230.953018;275.258026;200.787003;318.621002;212.099014;210.214005;277.615021;172.979004
0.050;359.155029;328.990021;394.034027;314.379028;333.703003;293.640015;431.741028;407.231018;200.787003;341.245026;275.729004;283.742004;349.257019;286.570007;419.957031;205.972015;212.571014;337.945007;265.360016;429.855011;341.716003;414.773010;278.557007;342.659027;382.722015;307.780029;419.015015;318.621002;294.583008;366.697021;362.926025;358.213013;258.290009;349.257019;313.907013;308.723022;290.812012;307.309021;340.302002;447.766022;240.851013;224.825012;370.939026;328.990021;426.556030;259.704010;434.569031;378.009033;351.614014;373.767029;370.939026;308.723022;474.160034;286.098999;328.047028;365.283020;247.921005
0.060;456.250031;521.294006;574.083008;420.429016;518.937012;391.677032;431.741028;407.231018;308.251007;523.650024;373.767029;460.492035;443.053009;467.562012;531.192017;284.213013;339.359009;436.925018;428.913025;567.013000;542.032043;532.134033;425.142029;542.504028;382.722015;422.314026;624.987000;318.621002;471.333008;468.976013;568.427002;513.752014;351.614014;349.257019;426.085022;485.001038;472.275024;444.938019;535.434021;561.357056;369.525024;340.773010;469.919037;526.007019;544.389038;384.136017;631.114014;493.014038;552.873047;553.816040;470.390015;308.723022;607.548035;388.849030;519.880005;476.046021;405.817017
0.070;617.917053;521.294006;574.083008;599.064026;677.305054;554.287048;630.172058;517.052002;495.370026;677.305054;550.988037;641.012024;595.293030;665.050049;680.604004;443.053009;529.306030;603.306030;607.076050;762.616028;729.623047;673.534058;644.312012;733.394043;534.962036;617.446045;624.987000;423.728027;639.598022;603.777039;752.247009;642.426025;523.650024;534.491028;536.376038;695.687012;659.394043;657.038025;709.356018;561.357056;574.083008;520.351013;622.630005;716.426025;690.031006;591.994019;631.114014;623.102051;749.419006;698.986023;621.688049;496.784027;754.132019;570.784058;519.880005;661.280029;606.134033
0.080;813.992065;736.693054;720.196045;805.036011;834.259033;762.616028;794.667053;693.330017;695.687012;833.788025;764.030029;796.552063;794.196045;831.902039;865.838013;664.108032;693.330017;806.450012;755.075012;762.616028;900.717041;856.883057;848.399048;907.316040;666.464050;617.446045;797.966064;606.605042;790.896057;796.552063;925.698059;808.336060;523.650024;690.974060;703.228027;879.978027;821.062012;860.654053;875.736023;723.967041;766.858032;676.362061;820.590027;886.106018;690.031006;793.253052;794.196045;806.450012;749.419006;859.711060;819.176025;696.158020;754.132019;782.884033;695.216003;861.596069;771.100037
0.090;1004.410034;929.940063;885.163025;1001.111023;834.259033;960.105042;969.531067;888.462036;867.724060;1005.353027;962.933044;967.646057;987.913025;1007.238037;1050.601074;863.953064;854.998047;806.450012;926.640015;955.391052;1075.581055;856.883057;1042.588013;1080.765991;837.558044;825.304016;972.831055;814.463013;964.347046;987.442017;1098.677002;986.499023;740.464050;852.641052;892.704041;879.978027;996.397034;1057.199097;1049.658081;908.730042;944.551025;832.845032;1012.423035;1060.027100;873.380066;982.729065;968.117065;990.741028;927.112061;1031.276001;1011.480042;869.138062;929.468018;981.786072;858.768066;861.596069;944.551025
0.100;1180.689087;1112.345093;1056.257080;1180.217041;1005.353027;1145.810059;1141.097046;1080.295044;1042.588013;1005.353027;1149.581055;1141.097046;1172.676025;1179.275024;1223.109009;1055.314087;1026.562988;1002.053040;1099.619019;1143.453003;1244.790039;1039.760010;1042.588013;1248.561035;1015.722046;1024.206055;1146.753052;1013.365051;1138.740112;1173.619019;1098.677002;1166.077026;940.309021;1024.206055;1082.180054;1060.499023;1169.377075;1232.535034;1219.809082;1093.963013;1118.944092;1004.881042;1194.829102;1230.650024;1058.613037;1163.249023;1142.039062;1171.262085;1101.976074;1204.727051;1011.480042;1044.473022;1108.575073;1168.434082;1032.218994;1056.257080;1117.059082
