TimeStamp;2025-07-08 14-22-12;2025-07-08 14-22-33;2025-07-08 14-22-52;2025-07-08 14-23-11;2025-07-08 14-23-31;2025-07-08 14-23-52;2025-07-08 14-24-11;2025-07-08 14-24-31;2025-07-08 14-24-50;2025-07-08 14-25-09;2025-07-08 14-25-28;2025-07-08 14-25-47;2025-07-08 14-26-07;2025-07-08 14-26-26;2025-07-08 14-26-45;2025-07-08 14-27-05;2025-07-08 14-27-26;2025-07-08 14-27-46;2025-07-08 14-28-06;2025-07-08 14-28-28;2025-07-08 14-28-47;2025-07-08 14-29-06;2025-07-08 14-29-27;2025-07-08 14-29-47;2025-07-08 14-30-07;2025-07-08 14-30-26;2025-07-08 14-30-47;2025-07-08 14-31-06;2025-07-08 14-31-27;2025-07-08 14-31-48;2025-07-08 14-32-07;2025-07-08 14-32-27;2025-07-08 14-32-46;2025-07-08 14-33-06;2025-07-08 14-33-27;2025-07-08 14-33-46;2025-07-08 14-34-06;2025-07-08 14-34-25;2025-07-08 14-34-47;2025-07-08 14-35-07;2025-07-08 14-35-26;2025-07-08 14-35-47;2025-07-08 14-36-07;2025-07-08 14-36-26;2025-07-08 14-36-45;2025-07-08 14-37-05;2025-07-08 14-37-25;2025-07-08 14-37-45;2025-07-08 14-38-04;2025-07-08 14-38-23;2025-07-08 14-38-42;2025-07-08 14-39-02;2025-07-08 14-39-21;2025-07-08 14-39-41;2025-07-08 14-40-02;2025-07-08 14-40-22;2025-07-08 14-40-42
0.010;2.383900;1.958400;2.241600;2.101900;2.089800;2.151100;1.978800;2.148200;1.979300;2.251200;2.068100;2.077700;2.249600;1.978800;2.019700;2.147800;2.097700;2.016400;1.970500;2.130300;2.290000;2.134400;2.006800;2.098100;2.134400;2.263700;2.053900;2.057700;2.054300;2.149000;2.189100;2.170300;2.124000;2.107300;1.960900;2.124000;2.091500;2.063100;1.942900;1.995100;2.257100;2.106000;1.995900;2.007600;2.157000;2.165300;2.157000;2.154000;2.115600;2.007600;2.161500;2.294600;2.005100;2.127700;2.219500;2.408100;2.169900
0.020;2.128100;1.958400;2.063100;1.965100;1.950000;1.968000;1.952100;1.993000;1.979300;2.046000;1.948800;1.959200;2.082700;1.978800;2.019700;1.989300;1.993000;1.930000;1.970500;1.973800;1.990100;1.977600;2.006800;2.098100;1.988800;1.969200;1.953800;1.952500;1.947500;1.970500;2.006300;1.988800;1.957500;1.961700;1.960900;2.124000;1.976300;2.063100;1.942900;1.995100;2.056800;1.966700;1.995900;2.007600;1.987600;1.990500;1.996300;1.973400;1.970500;2.007600;1.995500;2.110200;2.005100;1.966700;2.219500;1.998400;2.169900
0.030;1.965900;1.857000;1.947500;1.935400;1.950000;1.940000;1.740200;1.953800;1.935900;1.951700;1.948800;1.936300;1.958400;1.942100;1.953800;1.939200;1.961700;1.901200;1.881600;1.915400;1.990100;1.977600;1.888300;1.973800;1.948800;1.920000;1.953800;1.906700;1.905800;1.944600;1.979600;1.988800;1.957500;1.945900;1.733600;1.983400;1.938800;1.962100;1.928400;1.985500;1.955900;1.935800;1.960900;1.950000;1.959600;1.973800;1.941700;1.944600;1.956700;1.916200;1.930400;1.995100;1.953000;1.959600;2.042600;1.998400;1.975100
0.040;1.934200;1.745200;1.931300;1.879500;1.794500;1.878300;1.740200;1.902100;1.893300;1.910000;1.929600;1.828700;1.929600;1.890400;1.915000;1.890000;1.961700;1.901200;1.881600;1.720200;1.968000;1.886600;1.888300;1.934200;1.839500;1.819500;1.807000;1.906700;1.808600;1.890400;1.915800;1.970100;1.954600;1.945900;1.733600;1.944200;1.938800;1.927900;1.869500;1.910000;1.925400;1.810300;1.906300;1.918300;1.915800;1.896700;1.914600;1.944600;1.878700;1.916200;1.757700;1.969200;1.924200;1.890000;1.961700;1.978800;1.975100
0.050;1.934200;1.784000;1.931300;1.879500;1.794500;1.878300;1.805300;1.741900;1.726100;1.809100;1.877000;1.828700;1.929600;1.813200;1.806600;1.890000;1.844500;1.789500;1.717700;1.777800;1.968000;1.886600;1.702700;1.805300;1.839500;1.819500;1.807000;1.704400;1.710600;1.724000;1.915800;1.891600;1.882000;1.801600;1.791100;1.908700;1.835700;1.816100;1.699400;1.757800;1.804500;1.810300;1.738200;1.729800;1.820700;1.896700;1.723100;1.892900;1.878700;1.745700;1.757700;1.969200;1.727700;1.890000;1.919200;1.909200;1.908300
0.060;1.717300;1.802000;1.819500;1.770700;1.729800;1.713100;1.781500;1.771100;1.763600;1.809100;1.711000;1.782000;1.827900;1.707700;1.729800;1.757300;1.763600;1.698100;1.751500;1.736500;1.759000;1.729400;1.743200;1.739000;1.794900;1.731100;1.726900;1.704400;1.768200;1.771100;1.752800;1.744800;1.729400;1.739400;1.788600;1.733600;1.734000;1.816100;1.699400;1.757800;1.722700;1.772400;1.738200;1.729800;1.820700;1.754900;1.723100;1.718100;1.739000;1.792400;1.770300;1.855400;1.786100;1.729000;1.739400;1.754800;1.746100
0.070;1.717300;1.799500;1.736100;1.770700;1.753600;1.761500;1.804900;1.771100;1.766900;1.719400;1.769900;1.782000;1.723500;1.755300;1.758600;1.757300;1.797400;1.754000;1.744800;1.736500;1.759000;1.755700;1.746900;1.759800;1.794900;1.762800;1.762800;1.771500;1.768200;1.771100;1.804900;1.775300;1.786600;1.772800;1.794900;1.797800;1.797000;1.774900;1.734000;1.777000;1.722700;1.772400;1.771500;1.769800;1.764000;1.777800;1.779500;1.772800;1.781100;1.785300;1.770300;1.763200;1.776500;1.795300;1.779900;1.754800;1.796500
0.080;1.746100;1.799500;1.785300;1.756100;1.781500;1.747300;1.804900;1.778200;1.787800;1.757800;1.747800;1.779900;1.785300;1.755300;1.758600;1.756500;1.814100;1.747700;1.744800;1.779000;1.808600;1.749800;1.746900;1.759800;1.811200;1.782400;1.784400;1.773600;1.771900;1.754000;1.786500;1.756900;1.748200;1.781500;1.794900;1.797800;1.797800;1.774900;1.734000;1.777000;1.760700;1.786500;1.771500;1.769800;1.764000;1.773200;1.771500;1.752300;1.761900;1.785300;1.816200;1.809900;1.776500;1.754800;1.779900;1.778200;1.796500
0.090;1.754800;1.824500;1.786100;1.799500;1.781500;1.801600;1.791600;1.802000;1.787800;1.783600;1.747800;1.789900;1.791100;1.771500;1.784000;1.783600;1.807800;1.762800;1.772300;1.766500;1.813200;1.749800;1.773600;1.777000;1.804900;1.782400;1.784400;1.764400;1.770300;1.796600;1.834500;1.809100;1.748200;1.781500;1.789500;1.768200;1.797800;1.787000;1.786100;1.834500;1.781100;1.782400;1.809100;1.793600;1.797000;1.829900;1.798200;1.804500;1.816100;1.820700;1.798200;1.826200;1.805700;1.820700;1.781500;1.778200;1.837000
0.100;1.780300;1.791100;1.794900;1.773200;1.782400;1.774900;1.791600;1.807800;1.791600;1.765700;1.794900;1.794900;1.791100;1.763600;1.776500;1.792800;1.807800;1.762800;1.772300;1.770700;1.816600;1.780700;1.773600;1.768200;1.829500;1.794000;1.787000;1.764400;1.789900;1.787000;1.814500;1.809100;1.813700;1.792400;1.789500;1.804500;1.803600;1.781900;1.776900;1.799900;1.778200;1.791600;1.802400;1.802000;1.785300;1.792400;1.807000;1.804500;1.793200;1.820700;1.806600;1.829500;1.814100;1.794900;1.808200;1.833700;1.837000
